#{"t_start": 1762984346.7309859, "env_id": "None"}
r,l,t
-12483353.616771,5001,68.355184
-6716094.704724,5001,129.366687
-16444897.916711,5001,189.237011
-6954646.127307,5001,249.468266
-5511441.883844,5001,312.627877
-5743414.353244,5001,372.816365
-5355375.473933,5001,432.871103
-5210257.596623,5001,492.906152
-5557650.061837,5001,552.869581
-3154406.155449,5001,614.144943
-6793971.928706,5001,670.608867
-4754619.62239,5001,727.222775
-4665390.394939,5001,784.486678
-3267014.3319,5001,844.660948
-4215007.440946,5001,902.147331
