#{"t_start": 1762899641.9124293, "env_id": "None"}
r,l,t
4041.119358,1001,12.37424
4044.333079,1001,23.030609
4216.518645,1001,35.804996
4169.193811,1001,46.437981
4190.851185,1001,59.058694
4148.527717,1001,69.70289
4241.690714,1001,82.560729
4183.816129,1001,93.20091
4225.50242,1001,105.816151
4138.37981,1001,116.529324
4081.930318,1001,129.183242
4190.86245,1001,139.952227
4020.109562,1001,152.823729
4126.907455,1001,163.561144
4232.392013,1001,176.245435
4283.465796,1001,187.043745
4238.124255,1001,199.878534
4275.159075,1001,210.6489
4304.763159,1001,223.375795
4241.803786,1001,234.172267
4339.544787,1001,246.837179
4294.183784,1001,257.789541
4324.768111,1001,270.469516
4283.08257,1001,281.356235
4282.680464,1001,294.211259
4244.617119,1001,305.060739
4245.375299,1001,318.125876
4267.305821,1001,328.967663
4321.032317,1001,341.79176
4325.173406,1001,352.624889
4333.52386,1001,365.55766
4382.280257,1001,376.421684
4325.935851,1001,389.311831
4358.792487,1001,400.181117
4327.944957,1001,413.082484
4364.583163,1001,423.961536
4408.504544,1001,436.787396
4361.050281,1001,447.689879
4459.51026,1001,460.548285
4425.621698,1001,471.530197
4351.415363,1001,484.353799
4434.158683,1001,495.34921
4424.902676,1001,508.203608
4376.096573,1001,519.228649
4440.98391,1001,530.074515
4405.512789,1001,542.992481
4445.877581,1001,553.924202
4438.362635,1001,566.89394
4479.969004,1001,577.89244
4414.782759,1001,590.693847
4432.557471,1001,601.625849
4490.253638,1001,614.346372
4460.970091,1001,625.343468
4448.25353,1001,638.278303
4471.664161,1001,649.229618
4414.069219,1001,662.116867
4505.799247,1001,673.107523
4520.908051,1001,686.019464
4471.795449,1001,696.899856
4534.683168,1001,709.740174
4556.156935,1001,720.601711
4456.906221,1001,733.584494
4577.81114,1001,744.543527
4508.923438,1001,757.51959
4519.630951,1001,768.37211
4617.934747,1001,781.315811
4604.390207,1001,792.18574
4578.626748,1001,805.10262
4463.483738,1001,815.988707
4510.246473,1001,828.869148
4536.3788,1001,839.782161
4499.367089,1001,852.635281
4605.817044,1001,863.660894
4610.009875,1001,876.542791
4602.315499,1001,887.438951
4669.235872,1001,900.441257
4584.607727,1001,911.525709
4589.49909,1001,923.92683
4629.651028,1001,933.880405
4614.272016,1001,945.515744
4606.780225,1001,955.345016
4628.861876,1001,966.961317
4601.923611,1001,976.805583
4599.217528,1001,988.432281
4662.869796,1001,998.320552
4615.700308,1001,1009.921823
4529.666288,1001,1019.794637
4668.379941,1001,1031.557332
4644.844153,1001,1041.364115
4652.904777,1001,1051.206149
4662.243865,1001,1062.732191
4677.017508,1001,1072.560185
4671.425688,1001,1084.224289
4665.933808,1001,1094.077377
4703.234726,1001,1105.761886
4763.43453,1001,1115.579356
4674.646749,1001,1127.236078
4687.44222,1001,1137.094949
4708.351969,1001,1148.735875
4629.877755,1001,1158.539279
4655.873503,1001,1170.159908
4612.561325,1001,1179.976275
4727.857388,1001,1191.654528
4716.914379,1001,1201.472702
4751.288684,1001,1213.047582
4699.43588,1001,1222.89115
4713.165658,1001,1234.591021
4681.389192,1001,1244.444402
4738.019071,1001,1256.070845
4741.589877,1001,1265.96876
4684.81332,1001,1277.685146
4752.652036,1001,1287.528314
4759.516633,1001,1299.181892
4727.138943,1001,1308.974738
4705.421559,1001,1320.552426
4764.06032,1001,1330.4011
4653.711973,1001,1342.139279
4719.916044,1001,1351.897843
4737.649737,1001,1363.523775
4733.97548,1001,1373.399314
4705.3947,1001,1385.047615
4792.228521,1001,1394.929721
4766.628689,1001,1406.739678
4736.768345,1001,1416.636707
4784.401969,1001,1428.275399
4840.333721,1001,1438.083119
4792.254087,1001,1449.623268
4800.241404,1001,1459.560246
4803.150818,1001,1471.179217
4838.768097,1001,1481.073531
4801.917971,1001,1492.713946
4800.472388,1001,1502.48761
4815.776093,1001,1514.115221
4748.318768,1001,1524.532382
4653.778877,1001,1534.730679
4814.689303,1001,1547.11882
4725.293506,1001,1557.338883
4795.007288,1001,1569.469316
4774.580814,1001,1579.747576
4820.622365,1001,1591.86975
4798.815324,1001,1602.096516
4821.636952,1001,1614.232269
4812.924904,1001,1624.451034
4863.024205,1001,1636.680194
4834.255274,1001,1646.984152
4860.517239,1001,1659.021529
4833.560584,1001,1669.265134
4795.369734,1001,1681.380948
4754.64271,1001,1691.725512
4853.966877,1001,1703.881364
4788.210162,1001,1714.088288
4792.317662,1001,1726.176902
4842.954637,1001,1736.425415
4881.446715,1001,1748.604788
4879.656667,1001,1758.978201
4901.165554,1001,1770.994596
4877.441377,1001,1781.192356
4727.351194,1001,1793.270261
4859.579675,1001,1803.465823
4849.101177,1001,1815.501923
4912.434432,1001,1825.755305
4857.78247,1001,1837.88131
4813.821508,1001,1848.103576
4847.833981,1001,1860.316741
4847.534922,1001,1870.558499
4879.005442,1001,1882.714844
4874.434082,1001,1892.923186
4848.038704,1001,1904.992374
4898.940369,1001,1915.314333
4859.922473,1001,1927.495295
4885.473506,1001,1937.838812
4848.196164,1001,1950.001027
4812.521726,1001,1960.251244
4901.727313,1001,1972.34171
4914.070414,1001,1982.574996
4904.953821,1001,1994.703968
4865.000664,1001,2005.02244
4916.376465,1001,2017.042072
4930.163205,1001,2027.284507
4880.559331,1001,2037.530324
4881.768879,1001,2049.628785
4794.110808,1001,2059.944622
4899.094777,1001,2072.071129
4888.62869,1001,2082.300055
4880.660958,1001,2094.332983
4877.235226,1001,2104.583561
4875.462618,1001,2116.600691
4938.812826,1001,2126.596447
4866.682744,1001,2138.34457
4945.360192,1001,2148.354483
4941.917151,1001,2160.194536
4946.271101,1001,2170.189683
4870.841044,1001,2182.064001
4892.349881,1001,2192.066697
4911.859679,1001,2204.016278
4954.684275,1001,2213.988637
4925.862953,1001,2225.829363
4903.337764,1001,2235.782327
4945.370714,1001,2247.662354
4915.137405,1001,2257.635886
4925.465827,1001,2269.407581
4919.096173,1001,2279.3626
4936.204711,1001,2291.146865
4926.308446,1001,2301.214739
4942.29495,1001,2313.018773
4926.990321,1001,2323.011428
4974.711386,1001,2334.85215
4932.254128,1001,2344.836612
4951.369586,1001,2356.725724
4970.542933,1001,2366.775156
4952.134604,1001,2378.516737
4966.566277,1001,2388.529424
4908.092477,1001,2400.374636
4888.095015,1001,2410.371381
4898.37314,1001,2422.233964
4888.486527,1001,2432.199568
4958.147615,1001,2443.939517
4936.16829,1001,2453.944241
4932.171679,1001,2465.818093
4923.730465,1001,2475.844859
4962.13853,1001,2487.798555
4949.062478,1001,2497.794135
4962.686993,1001,2507.859872
4956.708401,1001,2519.75591
4927.659242,1001,2529.715395
4929.245105,1001,2541.622478
4949.458403,1001,2551.653862
4955.346366,1001,2563.498537
4967.332311,1001,2573.506099
4958.266782,1001,2585.303717
4946.959203,1001,2595.344643
4929.726348,1001,2607.189637
4918.666932,1001,2617.220562
4954.494861,1001,2629.046816
4949.783858,1001,2639.015821
4977.467824,1001,2650.810974
4927.053639,1001,2660.860417
4950.917991,1001,2672.757102
4890.393107,1001,2682.775176
4989.366305,1001,2694.718497
4972.542245,1001,2704.718608
4965.774704,1001,2716.679157
4972.00318,1001,2726.78174
4958.134375,1001,2738.799718
4978.994194,1001,2748.876992
4986.154896,1001,2760.922164
4960.817595,1001,2771.026687
4970.183216,1001,2782.98621
4983.598829,1001,2793.112946
4961.413236,1001,2805.131024
4922.144307,1001,2815.202778
4967.107625,1001,2827.211863
4990.429954,1001,2837.373131
4973.925623,1001,2849.258022
4979.648212,1001,2859.399485
4993.593724,1001,2871.258136
4966.164265,1001,2881.290805
4963.585365,1001,2893.265087
4982.348611,1001,2903.480115
4993.732282,1001,2915.396889
4990.573673,1001,2925.628966
4974.179444,1001,2937.545505
4974.843998,1001,2947.646317
4949.939137,1001,2959.613913
5005.108235,1001,2969.723891
4975.664671,1001,2981.712274
5012.234422,1001,2991.753209
4983.744339,1001,3001.832896
5000.578307,1001,3013.789001
4992.349816,1001,3023.899268
5009.788263,1001,3035.872888
4984.723218,1001,3045.974097
4989.833487,1001,3057.907848
4992.046019,1001,3068.047029
4968.296798,1001,3080.064246
5010.256912,1001,3090.221555
4976.834566,1001,3102.197689
5001.867259,1001,3112.298458
4963.809265,1001,3124.224172
4960.052097,1001,3134.364765
4994.642921,1001,3146.349075
4993.042994,1001,3156.511162
4995.755667,1001,3168.452055
4998.986581,1001,3178.640512
5000.378813,1001,3190.614668
4982.392498,1001,3200.79668
5008.856126,1001,3212.699597
4875.753258,1001,3222.741827
5017.332071,1001,3234.908551
5023.339096,1001,3244.9951
4942.406623,1001,3257.150549
4950.98888,1001,3267.343609
5029.480426,1001,3279.243341
5009.437997,1001,3289.372047
4956.303372,1001,3301.331063
5006.210995,1001,3311.4098
4984.17502,1001,3323.26193
4992.771764,1001,3333.189538
5029.460478,1001,3345.146475
5028.327205,1001,3355.174139
5018.815178,1001,3366.980155
5022.391374,1001,3376.97919
5034.767367,1001,3388.802505
5008.575472,1001,3398.7948
5025.220173,1001,3410.673249
5018.449331,1001,3420.642052
5028.97147,1001,3432.419669
5017.160043,1001,3442.462265
5018.103611,1001,3454.278543
4995.002892,1001,3464.251719
5038.318084,1001,3476.076648
4997.079752,1001,3486.025295
5036.461012,1001,3496.046658
