#{"t_start": 1762899641.9605486, "env_id": "None"}
r,l,t
4117.294072,1001,12.552796
4057.551343,1001,23.211873
4041.202958,1001,35.983552
4060.429938,1001,46.618049
4167.776187,1001,59.239283
4240.038051,1001,69.884551
4161.683879,1001,82.742969
4181.228578,1001,93.379391
4181.228573,1001,105.996655
4182.408691,1001,116.70903
4229.604702,1001,129.363164
4232.275491,1001,140.13202
4248.064596,1001,153.010577
4197.333686,1001,163.742338
4260.353758,1001,176.425508
4294.937916,1001,187.227123
4153.443322,1001,200.059618
4251.144565,1001,210.829709
4261.977591,1001,223.556097
4293.88844,1001,234.351083
4309.386133,1001,247.016714
4287.891844,1001,257.969476
4314.684796,1001,270.655334
4307.628005,1001,281.542311
4279.309665,1001,294.405465
4287.335739,1001,305.243008
4304.648254,1001,318.307909
4338.620323,1001,329.147261
4308.606633,1001,341.972033
4308.675092,1001,352.804059
4344.848996,1001,365.744251
4318.105132,1001,376.605266
4359.655709,1001,389.49199
4343.12127,1001,400.361468
4414.803499,1001,413.272429
4431.651343,1001,424.140485
4353.41308,1001,436.969705
4389.970052,1001,447.907288
4373.526568,1001,460.731202
4383.35636,1001,471.712551
4385.51715,1001,484.544825
4409.699885,1001,495.534433
4462.550314,1001,508.393609
4450.562099,1001,519.409411
4428.257833,1001,530.264948
4451.023693,1001,543.170968
4493.154248,1001,554.105304
4413.429301,1001,567.085119
4434.187077,1001,578.072878
4478.082153,1001,590.874435
4543.866432,1001,601.806297
4454.733476,1001,614.525447
4435.890998,1001,625.525149
4444.024168,1001,638.460946
4438.414117,1001,649.424334
4450.087923,1001,662.300951
4442.067341,1001,673.288543
4543.899133,1001,686.205476
4436.811285,1001,697.080724
4485.97286,1001,709.923528
4490.585914,1001,720.798478
4541.350861,1001,733.765201
4574.686746,1001,744.726175
4526.883116,1001,757.699087
4625.72882,1001,768.560179
4551.916075,1001,781.496772
4509.722466,1001,792.367086
4531.131369,1001,805.28449
4484.943905,1001,816.174485
4580.333664,1001,829.050661
4585.613663,1001,839.962304
4525.322901,1001,852.820742
4543.078425,1001,863.857296
4569.598422,1001,876.723005
4591.253527,1001,887.62224
4585.917884,1001,900.63352
4466.337544,1001,911.709948
4628.486371,1001,924.100904
4565.305342,1001,934.05363
4645.141556,1001,945.688257
4618.984672,1001,955.518196
4659.048948,1001,967.135558
4612.783002,1001,976.983472
4609.890113,1001,988.619361
4642.513957,1001,998.495406
4700.037133,1001,1010.093886
4619.310483,1001,1019.967087
4631.32814,1001,1031.734162
4652.124117,1001,1041.538122
