#{"t_start": 1762899641.9832942, "env_id": "None"}
r,l,t
4023.322121,1001,12.643129
4121.657935,1001,23.30394
4129.79238,1001,36.075275
4117.555267,1001,46.708525
4182.82046,1001,59.331198
4220.351909,1001,69.979688
4080.67178,1001,82.833705
4158.331375,1001,93.469408
4204.885931,1001,106.086949
4245.304592,1001,116.800526
4237.13566,1001,129.454518
4239.057017,1001,140.224343
4118.873789,1001,153.105412
4176.136947,1001,163.833023
4118.806113,1001,176.516566
4136.723219,1001,187.322448
4338.569881,1001,200.154054
4270.235526,1001,210.92238
4280.217259,1001,223.646784
4250.720181,1001,234.442158
4262.619666,1001,247.109118
4235.204007,1001,258.05997
4279.09113,1001,270.755631
4347.027449,1001,281.636134
4420.924344,1001,294.50537
4283.982567,1001,305.336062
4286.146236,1001,318.399457
4330.197917,1001,329.237786
4308.436235,1001,342.062989
4297.848711,1001,352.895158
4330.64437,1001,365.837642
4463.218688,1001,376.700645
4377.832414,1001,389.582664
4355.800175,1001,400.451885
4379.917059,1001,413.375273
4324.268931,1001,424.230823
4405.625566,1001,437.061653
4365.155822,1001,448.002064
4384.550249,1001,460.825667
4364.528278,1001,471.803305
4417.007723,1001,484.640758
4451.788957,1001,495.634191
4372.765962,1001,508.493083
4394.346238,1001,519.500545
4345.498496,1001,530.364651
4444.631807,1001,543.262189
4475.813859,1001,554.197921
4482.077259,1001,567.185695
4494.834072,1001,578.164435
4516.69381,1001,590.96649
4446.791665,1001,601.898312
4524.333869,1001,614.619006
4462.913835,1001,625.617136
4532.955857,1001,638.552536
4530.136203,1001,649.515783
4465.073121,1001,662.396837
4554.9082,1001,673.380294
4420.700757,1001,686.300067
4422.580958,1001,697.171863
4483.933723,1001,710.016052
4484.783006,1001,720.894286
4519.403819,1001,733.856817
4536.282959,1001,744.821667
4626.190197,1001,757.790364
4575.913817,1001,768.650857
4587.653595,1001,781.590003
4543.330562,1001,792.457566
4518.614733,1001,805.375607
4508.355511,1001,816.266336
4620.871805,1001,829.141652
4483.468997,1001,840.05355
4591.095957,1001,852.913604
4537.757349,1001,863.950994
4599.145227,1001,876.814451
4541.161285,1001,887.712883
4585.623918,1001,900.736193
4617.442854,1001,911.806499
4577.603301,1001,924.187338
4586.13849,1001,934.141334
4613.763394,1001,945.775768
4590.073621,1001,955.605721
4596.619569,1001,967.22312
4594.601539,1001,977.085027
4600.079251,1001,988.713127
4663.347543,1001,998.58665
4518.770565,1001,1010.187044
4592.638222,1001,1020.056018
4627.191913,1001,1031.822144
