#{"t_start": 1762899642.0921297, "env_id": "None"}
r,l,t
4187.913053,1001,12.647023
4137.953598,1001,23.308289
4058.326896,1001,36.080099
4106.43476,1001,46.714029
4215.190406,1001,59.33676
4211.130111,1001,69.985778
4162.265987,1001,82.844297
4148.916767,1001,93.474314
4191.598581,1001,106.092543
4181.009619,1001,116.805649
4191.044829,1001,129.462044
4188.321805,1001,140.22991
4129.706927,1001,153.117943
4254.89061,1001,163.843272
4201.404231,1001,176.522074
4214.753916,1001,187.327871
4229.392584,1001,200.162743
4324.83568,1001,210.926381
4273.249115,1001,223.653747
4244.991937,1001,234.448768
4210.846097,1001,247.115403
4284.980665,1001,258.064263
4320.832061,1001,270.765311
4251.547575,1001,281.649162
4326.663218,1001,294.512007
4269.617396,1001,305.345246
4274.305814,1001,318.405352
4311.590883,1001,329.242651
4322.612054,1001,342.067805
4373.008006,1001,352.899011
4388.262387,1001,365.843949
4395.493161,1001,376.711797
4414.163812,1001,389.588312
4382.142229,1001,400.45626
4322.096225,1001,413.38819
4347.683967,1001,424.235821
4363.04607,1001,437.066678
4338.441886,1001,448.010737
4368.349358,1001,460.831131
4419.945308,1001,471.809086
4465.30863,1001,484.649796
4343.876822,1001,495.64815
4362.89546,1001,508.506518
4447.48007,1001,519.505315
4380.171321,1001,530.373725
4456.710442,1001,543.267845
4530.481751,1001,554.217652
4463.214558,1001,567.196833
4427.971829,1001,578.170439
4479.563144,1001,590.972407
4520.136529,1001,601.903824
4495.679934,1001,614.624291
4525.995854,1001,625.622929
4437.679912,1001,638.558702
4424.717825,1001,649.521019
4483.787108,1001,662.421089
4540.368724,1001,673.385203
4515.707583,1001,686.311361
4609.415137,1001,697.186017
4539.711942,1001,710.024267
4540.380599,1001,720.903176
4544.956023,1001,733.863456
4568.836398,1001,744.827218
4526.514734,1001,757.795474
4535.872178,1001,768.656531
4615.530576,1001,781.595327
4493.014894,1001,792.461689
4606.284067,1001,805.380677
4493.492678,1001,816.272536
4559.346083,1001,829.146245
4532.034566,1001,840.063694
4573.451359,1001,852.923043
4550.686739,1001,863.95873
4616.917721,1001,876.820466
4538.313911,1001,887.718014
4614.161932,1001,900.747215
4411.329618,1001,911.826898
4566.932653,1001,924.187798
4590.973313,1001,934.144833
4592.640864,1001,945.776396
4584.975119,1001,955.606411
4536.534848,1001,967.22465
4600.28094,1001,977.090106
4579.224104,1001,988.723567
4664.757589,1001,998.593666
4635.152285,1001,1010.197159
4602.072032,1001,1020.057009
4691.513833,1001,1031.824393
4674.677001,1001,1041.628253
4649.522412,1001,1051.471615
4604.404523,1001,1062.992529
4692.502607,1001,1072.83266
4665.196437,1001,1084.483988
4649.798272,1001,1094.334451
4685.669608,1001,1106.022242
4690.954997,1001,1115.845437
4644.02853,1001,1127.500662
4721.154369,1001,1137.354735
4660.660084,1001,1148.991957
4647.876129,1001,1158.79997
4769.37736,1001,1170.415779
4741.320237,1001,1180.236719
4700.921305,1001,1191.915313
4680.293437,1001,1201.730311
4692.501472,1001,1213.308588
4701.042196,1001,1223.164354
4574.137122,1001,1234.862296
4719.170374,1001,1244.698892
4762.340106,1001,1256.33163
4726.097299,1001,1266.229208
4743.359886,1001,1277.947324
4769.019998,1001,1287.788947
4706.405255,1001,1299.440622
4750.881168,1001,1309.235329
4749.790623,1001,1320.81219
4538.009026,1001,1330.675926
4769.51343,1001,1342.401056
4725.322529,1001,1352.159864
4711.167272,1001,1363.783367
4746.042237,1001,1373.67922
4798.114037,1001,1385.307073
4777.631712,1001,1395.210622
4629.945976,1001,1406.998813
4741.136118,1001,1416.907897
4810.954731,1001,1428.533314
4790.292477,1001,1438.34067
4820.568498,1001,1449.913115
4809.819828,1001,1459.817372
4763.038814,1001,1471.47175
4792.880849,1001,1481.334524
4765.565282,1001,1492.975069
4756.418512,1001,1502.748142
4834.404882,1001,1514.374025
4822.509821,1001,1524.803972
4821.997357,1001,1534.998073
4837.335458,1001,1547.388064
4835.470608,1001,1557.605921
4811.331242,1001,1569.739085
4821.349144,1001,1580.014233
4830.585734,1001,1592.141285
4840.031643,1001,1602.362125
4833.420287,1001,1614.500096
4802.983502,1001,1624.715201
4758.870513,1001,1636.971119
4866.763377,1001,1647.25689
4856.323003,1001,1659.2904
4807.596294,1001,1669.529012
4864.613746,1001,1681.679531
4846.995995,1001,1691.996741
4868.999271,1001,1704.149438
4893.589459,1001,1714.359028
4801.367009,1001,1726.443975
4852.157392,1001,1736.695975
4853.442186,1001,1748.884364
4875.561916,1001,1759.250738
4854.228689,1001,1771.260676
4848.218209,1001,1781.467998
4815.017458,1001,1793.532346
4863.912818,1001,1803.728821
4876.588612,1001,1815.767858
4853.05706,1001,1826.021543
4899.446886,1001,1838.152136
4801.263581,1001,1848.369938
4831.689639,1001,1860.5843
4880.139198,1001,1870.851748
4825.948362,1001,1882.990611
4885.348208,1001,1893.197814
4884.735913,1001,1905.281954
4905.064604,1001,1915.580926
4911.035194,1001,1927.76292
4840.142604,1001,1938.10658
4859.733778,1001,1950.291534
4868.817982,1001,1960.522183
4894.396115,1001,1972.610651
4892.925312,1001,1982.841958
4832.122266,1001,1994.974082
4904.015113,1001,2005.289496
4935.255105,1001,2017.311372
4927.518586,1001,2027.557797
4864.578673,1001,2037.800574
4910.348602,1001,2049.894016
4900.225734,1001,2060.212772
4845.221585,1001,2072.344808
4896.574006,1001,2082.566819
4906.812638,1001,2094.603413
4936.284124,1001,2104.862586
4879.919907,1001,2116.867089
4903.056588,1001,2126.858483
4910.811052,1001,2138.642016
4950.686421,1001,2148.619253
4886.863727,1001,2160.476316
4943.220602,1001,2170.470862
4922.480772,1001,2182.329928
4914.504604,1001,2192.356067
4940.867415,1001,2204.288913
4923.095002,1001,2214.25808
4856.222048,1001,2226.095272
4933.488241,1001,2236.072304
4878.582647,1001,2247.927698
4932.778567,1001,2257.901718
4906.839678,1001,2269.669621
4953.339242,1001,2279.63029
4936.019175,1001,2291.409732
4945.503034,1001,2301.481189
4935.672139,1001,2313.282457
4939.068909,1001,2323.27683
4950.198136,1001,2335.123085
4930.787408,1001,2345.114994
4927.264572,1001,2357.006765
4961.513655,1001,2367.039194
4946.97282,1001,2378.781855
4957.7923,1001,2388.796435
4928.405579,1001,2400.633708
4910.498149,1001,2410.634736
4930.212188,1001,2422.496367
4947.854487,1001,2432.461075
4958.88579,1001,2444.203545
4939.148406,1001,2454.221443
4908.547888,1001,2466.087013
4934.54132,1001,2476.127215
4951.577349,1001,2488.0623
4929.159697,1001,2498.067315
4951.263263,1001,2508.130095
4927.128599,1001,2520.023813
4952.105039,1001,2529.997259
4943.588935,1001,2541.890301
4932.051753,1001,2551.922351
4935.682032,1001,2563.762977
4937.036262,1001,2573.768987
4961.79352,1001,2585.591982
4900.715773,1001,2595.604206
4943.394527,1001,2607.469209
4941.743975,1001,2617.486501
4915.726657,1001,2629.311891
4921.975158,1001,2639.276957
4944.342883,1001,2651.081502
4881.942492,1001,2661.157492
4932.589666,1001,2673.018968
4967.536989,1001,2683.064852
4946.931598,1001,2694.987695
4923.130653,1001,2705.009168
4934.163566,1001,2716.944434
4993.272504,1001,2727.046825
4940.180887,1001,2739.071821
4948.335083,1001,2749.14561
4958.425008,1001,2761.18807
4945.470341,1001,2771.292363
4990.464471,1001,2783.289608
4973.097763,1001,2793.377209
4981.646823,1001,2805.401345
4967.695982,1001,2815.475809
4987.783558,1001,2827.478415
4953.667895,1001,2837.668328
4976.386645,1001,2849.525919
4976.041085,1001,2859.668275
4982.572803,1001,2871.522983
4977.815814,1001,2881.553492
4973.264085,1001,2893.535798
4979.718649,1001,2903.747432
4979.996984,1001,2915.686823
4949.590463,1001,2925.897143
4930.148898,1001,2937.813817
5008.793454,1001,2947.923461
5000.003208,1001,2959.918125
5006.94082,1001,2969.996665
4983.372779,1001,2981.977715
4975.320382,1001,2992.021957
5006.103744,1001,3002.099643
4972.801847,1001,3014.062955
5006.338176,1001,3024.164897
5016.455563,1001,3036.143917
4987.804697,1001,3046.239731
4999.407166,1001,3058.181222
5008.039016,1001,3068.317685
4985.262188,1001,3080.332195
4990.972007,1001,3090.513828
5008.836871,1001,3102.467571
4991.708453,1001,3112.568206
4996.735986,1001,3124.491021
5003.220551,1001,3134.64727
5012.066861,1001,3146.62286
4930.135241,1001,3156.777721
5020.033926,1001,3168.723105
5006.879103,1001,3178.90674
4990.878993,1001,3190.88624
4962.097296,1001,3201.064687
4955.227207,1001,3212.973078
5012.947201,1001,3223.012393
5017.645585,1001,3235.176935
5019.545576,1001,3245.26966
4937.12743,1001,3257.417833
5008.389388,1001,3267.608935
5012.838291,1001,3279.510361
4969.313228,1001,3289.64583
5019.021649,1001,3301.597955
5016.662453,1001,3311.674448
4961.987362,1001,3323.525977
5023.178709,1001,3333.451884
5003.207565,1001,3345.41823
5016.329744,1001,3355.437614
5026.247802,1001,3367.243015
5034.736922,1001,3377.246901
4997.41158,1001,3389.068995
5012.572029,1001,3399.061959
5036.802412,1001,3410.937539
5008.213419,1001,3420.903273
5006.815597,1001,3432.703359
5033.663284,1001,3442.727748
5036.219022,1001,3454.549685
5024.317045,1001,3464.523822
5030.210209,1001,3476.339353
5030.849943,1001,3486.289278
5015.379026,1001,3496.337862
