#{"t_start": 1762899641.9378657, "env_id": "None"}
r,l,t
4185.53118,1001,12.462783
4089.382,1001,23.119799
4206.890392,1001,35.892501
4134.603206,1001,46.526516
4181.298122,1001,59.147788
4160.844379,1001,69.791844
4231.996562,1001,82.652288
4147.563497,1001,93.289235
4085.476639,1001,105.905463
4256.788445,1001,116.617246
4155.667189,1001,129.272358
4117.175001,1001,140.041341
4165.331237,1001,152.918466
4182.180434,1001,163.649408
4208.030222,1001,176.334043
4282.526983,1001,187.13369
4326.930574,1001,199.967596
4257.537462,1001,210.73676
4396.437971,1001,223.465608
4280.711701,1001,234.260138
4280.4725,1001,246.924957
4274.714739,1001,257.87812
4287.76598,1001,270.558016
4277.320867,1001,281.447311
4311.532758,1001,294.30755
4259.43978,1001,305.15146
4300.041368,1001,318.215286
4350.264619,1001,329.056431
4292.080421,1001,341.879915
4225.53005,1001,352.713397
4332.784331,1001,365.647496
4396.406936,1001,376.512455
4301.494867,1001,389.400686
4342.778528,1001,400.270363
4347.485976,1001,413.176829
4362.934947,1001,424.050133
4379.617512,1001,436.878258
4338.021579,1001,447.786616
4412.623005,1001,460.640231
4428.196012,1001,471.620398
4457.789761,1001,484.443886
4505.949454,1001,495.441207
4446.351728,1001,508.299104
4421.941526,1001,519.318316
4423.838384,1001,530.163768
4474.847346,1001,543.080334
4463.561297,1001,554.012773
4499.098036,1001,566.988113
4384.931725,1001,577.981316
4450.29844,1001,590.78408
4462.679578,1001,601.714961
4492.858778,1001,614.434431
4501.830006,1001,625.434162
4495.45798,1001,638.367756
4597.265455,1001,649.325696
4510.784778,1001,662.2073
4560.895122,1001,673.195848
4550.831363,1001,686.109534
4422.676219,1001,696.989171
4463.242317,1001,709.829946
4508.045062,1001,720.698564
4547.919117,1001,733.673381
4439.388722,1001,744.634963
4619.470812,1001,757.607644
4570.159736,1001,768.464519
4598.604385,1001,781.404995
4545.084967,1001,792.275434
4575.927932,1001,805.191665
4496.840236,1001,816.081005
4577.691957,1001,828.959457
4499.499631,1001,839.870796
4622.128137,1001,852.727668
4536.653296,1001,863.757257
4594.721074,1001,876.631456
4589.549734,1001,887.530305
4587.425206,1001,900.535562
4554.618158,1001,911.616964
4608.981722,1001,924.014191
4582.156879,1001,933.965678
4643.294648,1001,945.599513
4605.848675,1001,955.429823
4664.508966,1001,967.046427
4650.823681,1001,976.890257
4593.14489,1001,988.523774
4628.171159,1001,998.404664
4614.431211,1001,1010.006577
4615.260174,1001,1019.878222
4603.98367,1001,1031.643669
4683.825155,1001,1041.451089
4641.412272,1001,1051.291236
4667.49042,1001,1062.816662
4602.485073,1001,1072.65321
4660.582743,1001,1084.309752
4653.619138,1001,1094.160475
4643.895064,1001,1105.845718
4649.075933,1001,1115.663095
4682.891795,1001,1127.322944
4727.430456,1001,1137.178653
4689.972509,1001,1148.82056
4638.988938,1001,1158.623662
4660.023327,1001,1170.243745
4708.821115,1001,1180.061979
4721.587107,1001,1191.738387
4681.398873,1001,1201.556296
4734.853839,1001,1213.132037
4677.98323,1001,1222.986309
4739.479048,1001,1234.675488
4685.384298,1001,1244.527969
4754.28401,1001,1256.155308
4728.598647,1001,1266.053823
4762.818796,1001,1277.769238
4708.226574,1001,1287.613181
4737.754835,1001,1299.267529
4750.180712,1001,1309.058938
4789.675081,1001,1320.63592
4790.574527,1001,1330.48549
4727.335579,1001,1342.224391
4722.9618,1001,1351.982869
4757.777142,1001,1363.607346
4809.41163,1001,1373.492891
4741.060609,1001,1385.132623
4704.951188,1001,1395.013441
4769.507992,1001,1406.824534
4806.856748,1001,1416.719845
4835.077151,1001,1428.360225
4808.408128,1001,1438.167281
4785.12375,1001,1449.71386
4805.608503,1001,1459.643598
4786.147375,1001,1471.271449
4820.449474,1001,1481.159583
4783.866231,1001,1492.798835
4776.321063,1001,1502.572452
4750.195339,1001,1514.199103
4815.473738,1001,1524.618584
4796.461355,1001,1534.816451
4852.293182,1001,1547.20465
4841.057344,1001,1557.424155
4813.133797,1001,1569.555322
4766.958256,1001,1579.833062
4828.571835,1001,1591.957553
4703.97491,1001,1602.18217
4837.433269,1001,1614.318581
4770.918589,1001,1624.535984
4813.683267,1001,1636.767013
4793.508736,1001,1647.073302
4813.710438,1001,1659.107577
4791.130023,1001,1669.350281
4776.277298,1001,1681.475572
4809.692192,1001,1691.810175
4853.516361,1001,1703.968356
4764.094968,1001,1714.174858
4871.12376,1001,1726.263172
4874.000949,1001,1736.511788
4864.493424,1001,1748.699436
4830.854063,1001,1759.066953
4845.70565,1001,1771.079908
4816.287577,1001,1781.280775
4813.164768,1001,1793.355823
4783.651666,1001,1803.551202
4877.133057,1001,1815.587374
4886.555068,1001,1825.841055
4883.394634,1001,1837.970751
4861.842472,1001,1848.189123
4914.38442,1001,1860.401523
4894.433973,1001,1870.652612
4838.30636,1001,1882.801371
4898.79917,1001,1893.011787
4857.511313,1001,1905.080491
4899.40515,1001,1915.400166
4864.351872,1001,1927.580606
4907.603418,1001,1937.926723
4880.138959,1001,1950.11037
4892.958608,1001,1960.338544
4829.022682,1001,1972.427051
4919.422189,1001,1982.660759
4904.567283,1001,1994.790486
4915.255676,1001,2005.108304
4832.713461,1001,2017.129665
4834.374215,1001,2027.371202
4884.016726,1001,2037.616006
4888.275283,1001,2049.714939
4943.31195,1001,2060.030911
4914.74169,1001,2072.1647
4876.657558,1001,2082.386292
4888.228503,1001,2094.418294
4868.135643,1001,2104.671026
4910.727296,1001,2116.686365
4907.819113,1001,2126.680924
4954.932918,1001,2138.436221
4827.222235,1001,2148.440969
4941.733278,1001,2160.280524
4923.643761,1001,2170.275221
4847.256785,1001,2182.150671
4891.125637,1001,2192.161198
4950.18739,1001,2204.103517
4927.228427,1001,2214.07508
4932.391948,1001,2225.916622
4940.316927,1001,2235.867138
4942.603174,1001,2247.747484
4927.521845,1001,2257.720267
4942.006134,1001,2269.493805
4936.104098,1001,2279.447563
4944.27115,1001,2291.231906
4917.097944,1001,2301.303926
4930.384041,1001,2313.103893
4970.622709,1001,2323.098766
4934.164992,1001,2334.938542
4918.265297,1001,2344.921596
4868.825839,1001,2356.810893
4925.903323,1001,2366.85992
4970.119525,1001,2378.601623
4979.297567,1001,2388.61549
4928.821474,1001,2400.459105
4950.014337,1001,2410.45672
4918.178893,1001,2422.319407
4940.682577,1001,2432.285089
4917.489778,1001,2444.025837
4872.476869,1001,2454.027918
4941.661337,1001,2465.906881
4958.012574,1001,2475.929674
4859.743565,1001,2487.88404
4939.640668,1001,2497.87972
4969.454382,1001,2507.944921
4983.396654,1001,2519.840586
4947.14494,1001,2529.800822
4890.677608,1001,2541.708083
4929.992007,1001,2551.739162
4954.472928,1001,2563.582965
4963.147959,1001,2573.591033
4948.588077,1001,2585.396976
4946.562304,1001,2595.428355
4922.301075,1001,2607.285688
4978.592603,1001,2617.307073
4963.711772,1001,2629.132591
4935.615657,1001,2639.100806
4943.117755,1001,2650.89869
4944.092817,1001,2660.954384
4957.998466,1001,2672.842102
4943.283264,1001,2682.867131
4917.838471,1001,2694.803711
4947.725548,1001,2704.805011
4918.780811,1001,2716.764757
4936.560762,1001,2726.867257
4976.664883,1001,2738.891364
4948.406004,1001,2748.963942
4975.462275,1001,2761.008747
4972.944981,1001,2771.111985
4980.265263,1001,2783.084693
4979.678926,1001,2793.198759
4964.330973,1001,2805.216889
4948.043926,1001,2815.292347
4979.66344,1001,2827.297962
4991.655879,1001,2837.464319
4975.212198,1001,2849.345371
4966.788581,1001,2859.486615
4983.410395,1001,2871.345436
4993.669321,1001,2881.376479
4965.329102,1001,2893.352669
4995.889858,1001,2903.56736
4989.835106,1001,2915.490762
4989.37906,1001,2925.716778
5011.036156,1001,2937.632065
