#{"t_start": 1762899642.1634772, "env_id": "None"}
r,l,t
4090.994323,1001,12.915494
4096.562464,1001,23.577954
4051.373571,1001,36.347861
4086.825917,1001,47.001977
4090.837673,1001,59.612327
4193.182983,1001,70.2613
4130.002248,1001,83.119671
4167.183855,1001,93.747996
4129.848489,1001,106.363728
4196.513235,1001,117.076525
4182.999851,1001,129.733602
4392.566535,1001,140.50369
4241.991588,1001,153.409713
4222.601596,1001,164.118396
4277.125557,1001,176.797602
4233.440967,1001,187.601374
4311.865193,1001,200.438652
4337.576821,1001,211.19622
4276.593428,1001,223.924402
4251.002197,1001,234.723411
4352.364737,1001,247.386481
4296.059824,1001,258.336232
4345.79509,1001,271.041331
4381.207625,1001,281.922186
4321.935132,1001,294.786348
4298.77552,1001,305.640445
4346.762622,1001,318.676734
4253.447676,1001,329.514622
4311.32318,1001,342.341875
4203.899164,1001,353.168137
4407.662059,1001,366.119148
4331.204289,1001,377.008702
4372.821237,1001,389.879688
4337.246797,1001,400.727522
4344.992952,1001,413.665759
4334.513841,1001,424.511142
4400.065987,1001,437.365996
4412.767997,1001,448.284185
4466.690467,1001,461.103381
4431.660097,1001,472.081475
4347.768829,1001,484.942112
4410.209521,1001,495.938457
4397.667503,1001,508.789268
4351.0481,1001,519.779634
4463.928433,1001,530.66241
4473.076903,1001,543.548435
4410.574597,1001,554.502306
4501.099824,1001,567.47188
4489.448512,1001,578.445024
4450.922971,1001,591.248533
4376.360036,1001,602.177247
4503.050087,1001,614.89822
4466.839011,1001,625.89717
4468.032163,1001,638.830304
4512.784502,1001,649.797184
4510.308719,1001,662.699181
4488.630188,1001,673.661962
4565.985798,1001,686.585488
4499.885447,1001,697.460672
4470.732645,1001,710.296618
4528.679329,1001,721.182572
4502.630613,1001,734.137761
4493.407777,1001,745.101072
4531.008953,1001,758.068192
4558.487016,1001,768.967758
4534.897363,1001,781.868115
4564.356561,1001,792.742318
4571.566189,1001,805.655349
4568.144503,1001,816.547313
4633.111815,1001,829.420768
4523.911734,1001,840.336013
4571.034728,1001,853.202464
4555.690707,1001,864.243763
4660.492205,1001,877.093387
4532.715182,1001,887.986471
4561.259399,1001,901.031643
4563.080073,1001,912.11069
4603.609987,1001,924.445786
4605.961069,1001,934.404293
4509.727629,1001,946.052145
4603.477866,1001,955.879091
4616.514767,1001,967.484409
4640.089431,1001,977.353602
4664.813363,1001,988.984334
4602.244617,1001,998.860116
4605.799246,1001,1010.47942
4593.618418,1001,1020.319303
4613.829063,1001,1032.08464
4615.760412,1001,1041.888533
4669.985377,1001,1051.743815
4659.797524,1001,1063.249576
4686.428517,1001,1073.09469
4685.815533,1001,1084.749616
4668.493957,1001,1094.590181
4683.859144,1001,1106.284122
4685.635179,1001,1116.106613
4652.35479,1001,1127.759191
4672.156589,1001,1137.611744
4700.938322,1001,1149.245212
4609.106661,1001,1159.057521
4730.875245,1001,1170.675176
4721.784266,1001,1180.49293
4697.808549,1001,1192.176004
4672.989091,1001,1201.991578
4744.486515,1001,1213.565901
4678.357859,1001,1223.424077
4730.516254,1001,1235.124851
4705.323422,1001,1244.952064
4737.487492,1001,1256.591417
4740.309286,1001,1266.487367
4766.118055,1001,1278.203953
4806.18634,1001,1288.049567
4736.507383,1001,1299.696663
4745.121327,1001,1309.493191
4766.635491,1001,1321.071073
4740.790176,1001,1330.959738
4757.5396,1001,1342.656979
4779.416815,1001,1352.416524
4746.033712,1001,1364.051121
4762.849562,1001,1373.938143
4775.138161,1001,1385.56586
4793.169752,1001,1395.493396
4780.175375,1001,1407.257905
4788.423979,1001,1417.167669
4759.780087,1001,1428.790858
4813.101836,1001,1438.598887
4750.363664,1001,1450.192654
4806.824858,1001,1460.073509
4702.810347,1001,1471.754188
4839.804134,1001,1481.592158
4805.787471,1001,1493.231706
4806.146943,1001,1503.005418
4788.495912,1001,1514.6339
4835.157632,1001,1525.068036
4782.583607,1001,1535.260941
4843.917886,1001,1547.658538
4853.620369,1001,1557.895274
4829.512923,1001,1570.002621
4836.182641,1001,1580.279307
4779.746079,1001,1592.405895
4749.631253,1001,1602.624874
4849.485439,1001,1614.76392
4800.193199,1001,1624.999859
4796.411214,1001,1637.257729
4802.01959,1001,1647.524018
4833.55306,1001,1659.55905
4840.742866,1001,1669.798053
4853.418178,1001,1681.969439
4800.39289,1001,1692.264209
4864.552753,1001,1704.412513
4887.307577,1001,1714.624486
4779.775725,1001,1726.708104
4835.130261,1001,1736.966736
4854.003493,1001,1749.145752
4869.716803,1001,1759.517632
4808.95604,1001,1771.52152
4883.826747,1001,1781.734356
4848.515336,1001,1793.794324
4787.491048,1001,1803.992512
4837.456467,1001,1816.059056
4794.311406,1001,1826.287115
4796.966212,1001,1838.415976
4833.349283,1001,1848.63386
4838.984504,1001,1860.854676
4881.113027,1001,1871.138617
4843.741763,1001,1883.255894
4911.002359,1001,1893.463537
4905.240653,1001,1905.567323
4837.671223,1001,1915.857137
4870.165783,1001,1928.025231
4859.172972,1001,1938.367027
4863.811591,1001,1950.553353
4800.494553,1001,1960.784836
4836.785364,1001,1972.872188
4887.701141,1001,1983.104549
4874.605016,1001,1995.241241
4915.22619,1001,2005.550998
4909.472157,1001,2017.591794
4891.874485,1001,2027.843515
4915.187959,1001,2038.074303
4937.674742,1001,2050.158682
4901.174066,1001,2060.473366
4865.046904,1001,2072.606971
4876.653297,1001,2082.832327
4887.723313,1001,2094.869451
4909.626253,1001,2105.126272
4876.619168,1001,2117.132937
4922.342413,1001,2127.117947
4867.321733,1001,2138.908355
4885.160533,1001,2148.892629
4896.987856,1001,2160.746504
4902.493456,1001,2170.746387
4900.408516,1001,2182.592016
4928.172395,1001,2192.64236
4937.77836,1001,2204.550229
4934.643418,1001,2214.517113
4909.652437,1001,2226.353887
4964.091679,1001,2236.338126
4932.692765,1001,2248.188333
4956.163018,1001,2258.166323
4894.938166,1001,2269.928127
4962.122632,1001,2279.892715
4960.516974,1001,2291.683161
4959.400048,1001,2301.741714
4948.566897,1001,2313.542643
4938.470244,1001,2323.537533
4880.059237,1001,2335.38787
4963.728634,1001,2345.37545
4947.533737,1001,2357.293517
4943.43001,1001,2367.298555
4943.505003,1001,2379.044721
4969.418724,1001,2389.059778
4972.045113,1001,2400.893688
4902.014153,1001,2410.89526
4895.954032,1001,2422.761643
4923.364404,1001,2432.719701
4929.056395,1001,2444.462996
4932.264176,1001,2454.496477
4906.844806,1001,2466.344594
4961.579593,1001,2476.399487
4816.902793,1001,2488.322105
4911.684822,1001,2498.349334
4906.127019,1001,2508.390186
4951.880868,1001,2520.284618
4960.012426,1001,2530.281421
4944.257949,1001,2542.151618
4966.060051,1001,2552.209623
4934.629413,1001,2564.023669
4911.193108,1001,2574.030725
4967.119141,1001,2585.876106
4946.054759,1001,2595.902818
4945.443662,1001,2607.729605
4883.599015,1001,2617.771123
4973.162844,1001,2629.571909
4966.188489,1001,2639.539645
4810.573657,1001,2651.357709
4960.903259,1001,2661.436673
4845.236215,1001,2673.279433
4928.835898,1001,2683.334128
4958.736066,1001,2695.253731
4944.590697,1001,2705.268583
4950.086033,1001,2717.208229
4933.808846,1001,2727.309546
4977.657375,1001,2739.332299
4928.713699,1001,2749.408937
4931.876551,1001,2761.450459
4972.919894,1001,2771.555623
4952.218448,1001,2783.573099
5001.113441,1001,2793.636611
4988.529334,1001,2805.666195
4974.792206,1001,2815.74098
4884.282839,1001,2827.742186
4964.708575,1001,2837.935545
4922.962998,1001,2849.80195
4981.658802,1001,2859.939631
4981.004054,1001,2871.785213
4984.541105,1001,2881.815156
4999.572504,1001,2893.81258
5002.628174,1001,2904.041552
4980.01289,1001,2915.95948
5016.574711,1001,2926.15773
4968.803501,1001,2938.090232
4995.954268,1001,2948.187272
4980.721452,1001,2960.201192
4996.73993,1001,2970.258115
5014.779363,1001,2982.240351
4975.956464,1001,2992.287252
4964.156049,1001,3002.382111
5001.991561,1001,3014.327661
5000.628797,1001,3024.434785
5014.402974,1001,3036.406337
4970.936653,1001,3046.502794
4989.358719,1001,3058.446249
4955.973614,1001,3068.582439
5005.709821,1001,3080.596675
5001.86758,1001,3090.794037
5017.602773,1001,3102.733685
4994.808002,1001,3112.832021
5015.995436,1001,3124.778539
5013.491168,1001,3134.916348
5011.286107,1001,3146.890174
5011.652527,1001,3157.042679
5010.695651,1001,3169.000317
4934.620719,1001,3179.167939
5015.739384,1001,3191.151939
4922.762655,1001,3201.328243
5011.928327,1001,3213.235018
5008.037844,1001,3223.27724
5018.975541,1001,3235.441772
4969.060705,1001,3245.534451
5003.854913,1001,3257.685157
5019.643083,1001,3267.874613
5025.024455,1001,3279.774636
4982.069064,1001,3289.91194
5012.666263,1001,3301.861801
4955.857051,1001,3311.940555
5008.4613,1001,3323.786177
5031.361001,1001,3333.710843
4971.301555,1001,3345.682761
5018.847355,1001,3355.697316
5000.39858,1001,3367.507429
5000.16158,1001,3377.510531
5012.254855,1001,3389.332019
5012.147357,1001,3399.321415
5001.851131,1001,3411.198791
5005.167705,1001,3421.163575
4998.487377,1001,3432.990674
5016.049735,1001,3443.001863
5011.175239,1001,3454.810953
5027.980627,1001,3464.786613
5013.344252,1001,3476.60029
5048.918659,1001,3486.553039
5035.163456,1001,3496.619844
