#{"t_start": 1762899642.1869674, "env_id": "None"}
r,l,t
3987.70043,1001,13.006232
4197.575313,1001,23.666363
4220.284311,1001,36.438962
4091.280321,1001,47.092093
4238.549728,1001,59.704126
4205.44,1001,70.351321
4150.931336,1001,83.210894
4189.92123,1001,93.838927
4116.845726,1001,106.456702
4132.756098,1001,117.167192
4176.483983,1001,129.823733
4266.309682,1001,140.595746
4237.454279,1001,153.501427
4210.529386,1001,164.20947
4249.047304,1001,176.89018
4248.746255,1001,187.692789
4298.957484,1001,200.529756
4212.822815,1001,211.285838
4288.243538,1001,224.015228
4311.637663,1001,234.813223
4253.632052,1001,247.476027
4282.654036,1001,258.42677
4331.212919,1001,271.132579
4233.052392,1001,282.013186
4276.46242,1001,294.876694
4383.574401,1001,305.738839
4289.041977,1001,318.769799
4266.620388,1001,329.607884
4258.337066,1001,342.431752
4323.653958,1001,353.257905
4361.064419,1001,366.211199
4308.507771,1001,377.107247
4408.14694,1001,389.970851
4290.216174,1001,400.826618
4349.973301,1001,413.757051
4364.963212,1001,424.60428
4315.143532,1001,437.465347
4358.10359,1001,448.374997
4390.743268,1001,461.194778
4414.411145,1001,472.172462
4388.183807,1001,485.039379
4450.133004,1001,496.038709
4382.748916,1001,508.881811
4512.478404,1001,519.875998
4501.564672,1001,530.764673
4509.002483,1001,543.649254
4416.139041,1001,554.596843
4508.100817,1001,567.563274
4499.773948,1001,578.536014
4481.5555,1001,591.337792
4404.568135,1001,602.267921
4517.777269,1001,614.993942
4446.412064,1001,625.988067
4487.978177,1001,638.920681
4518.896006,1001,649.888974
4506.447861,1001,662.791183
4511.635377,1001,673.756605
4483.042335,1001,686.677742
4482.36355,1001,697.55103
4534.851248,1001,710.38837
4544.729405,1001,721.281786
4516.21721,1001,734.228403
4515.364015,1001,745.194516
4491.559518,1001,758.158107
4589.662353,1001,769.060383
4438.355725,1001,781.959022
4501.694768,1001,792.83404
4515.587153,1001,805.746722
4577.286458,1001,816.639325
4592.366016,1001,829.511281
4530.672371,1001,840.427233
4530.589433,1001,853.293695
4574.789803,1001,864.335278
4508.892916,1001,877.183947
4580.926516,1001,888.075908
4558.041838,1001,901.129059
4595.456869,1001,912.207288
4652.818528,1001,924.531847
4659.004799,1001,934.490947
4596.004442,1001,946.138913
4627.374486,1001,955.96626
4587.587191,1001,967.571219
4670.732437,1001,977.441036
4598.69318,1001,989.070103
4646.255163,1001,998.946106
4614.083183,1001,1010.573586
4641.026544,1001,1020.405205
4606.117826,1001,1032.170901
4654.102853,1001,1041.974596
4613.122077,1001,1051.831421
4708.870437,1001,1063.337151
4667.794471,1001,1073.183032
4685.418447,1001,1084.837937
4717.148426,1001,1094.676249
4685.491415,1001,1106.370625
4681.476135,1001,1116.192231
4653.893459,1001,1127.846072
4695.364626,1001,1137.698198
4662.280616,1001,1149.330329
4692.206229,1001,1159.145637
4715.876066,1001,1170.762127
4664.76435,1001,1180.578568
4695.809756,1001,1192.268693
4717.362169,1001,1202.077434
4719.396745,1001,1213.65207
4731.955377,1001,1223.510133
4725.24512,1001,1235.211981
4762.368261,1001,1245.037466
4734.632632,1001,1256.678429
4712.240398,1001,1266.574707
4709.693916,1001,1278.290127
4716.898538,1001,1288.135382
4774.860517,1001,1299.78533
4777.807623,1001,1309.579809
4803.319299,1001,1321.156687
4771.415391,1001,1331.053377
4764.226696,1001,1342.75234
4755.68051,1001,1352.503239
4742.202842,1001,1364.137959
4737.429212,1001,1374.024653
4778.065716,1001,1385.653022
4646.636478,1001,1395.588042
4796.844298,1001,1407.343475
4776.062542,1001,1417.255466
4771.16031,1001,1428.877095
4766.937909,1001,1438.686664
4797.645472,1001,1450.289075
4835.198274,1001,1460.158793
4829.500262,1001,1471.850495
4796.88123,1001,1481.679037
4732.765467,1001,1493.317833
4784.017293,1001,1503.090727
4775.258092,1001,1514.720381
4826.932136,1001,1525.156913
4719.771703,1001,1535.34982
4756.349709,1001,1547.747846
4786.562025,1001,1557.987006
4864.755497,1001,1570.090854
4778.712334,1001,1580.369419
4839.794495,1001,1592.493576
4837.449475,1001,1602.712492
4848.085087,1001,1614.854121
4855.101292,1001,1625.089818
4868.555924,1001,1637.352024
4845.37407,1001,1647.611952
4857.575074,1001,1659.646804
4803.249508,1001,1669.887487
4842.400755,1001,1682.06568
4838.495428,1001,1692.352202
4884.280856,1001,1704.50925
4852.28005,1001,1714.713386
4831.95108,1001,1726.796266
4817.971533,1001,1737.05418
4821.488989,1001,1749.23719
4805.337658,1001,1759.606835
4831.659451,1001,1771.609561
4860.408481,1001,1781.821794
4810.311039,1001,1793.881941
4819.262331,1001,1804.079389
4863.820461,1001,1816.146088
4845.636566,1001,1826.375583
4847.326765,1001,1838.5052
4871.592331,1001,1848.735013
4832.556003,1001,1860.943915
