#{"t_start": 1762899642.1150122, "env_id": "None"}
r,l,t
4219.477378,1001,12.739334
4110.346527,1001,23.398958
4140.399942,1001,36.169705
4172.311938,1001,46.818109
4118.276446,1001,59.43089
4149.996824,1001,70.07839
4050.953832,1001,82.934901
4183.28356,1001,93.564942
4232.335226,1001,106.183853
4194.709279,1001,116.895423
4183.223157,1001,129.55306
4255.123242,1001,140.321083
4221.59153,1001,153.21693
4219.343564,1001,163.935639
4311.441942,1001,176.612977
4296.62764,1001,187.419297
4261.211167,1001,200.257004
4267.70675,1001,211.017092
4325.973106,1001,223.744381
4294.21051,1001,234.544303
4349.654401,1001,247.207081
4350.417551,1001,258.155814
4272.154586,1001,270.857404
4282.707612,1001,281.741027
4318.484937,1001,294.604939
4257.846076,1001,305.444383
4350.176645,1001,318.496249
4319.119573,1001,329.333859
4280.396698,1001,342.160604
4347.900319,1001,352.990447
4436.12952,1001,365.938824
4353.345769,1001,376.811844
4292.524514,1001,389.682954
4325.06817,1001,400.54658
4421.606167,1001,413.484121
4396.877144,1001,424.328696
4391.52891,1001,437.164705
4315.04242,1001,448.106289
4366.905254,1001,460.92193
4370.103695,1001,471.901275
4392.80691,1001,484.745676
4438.851927,1001,495.744287
4441.461474,1001,508.604034
4429.884237,1001,519.596273
4363.994479,1001,530.469625
4438.475149,1001,543.365129
4433.269829,1001,554.312823
4448.50023,1001,567.291257
4456.382377,1001,578.262852
4471.715324,1001,591.064378
4471.750723,1001,601.995452
4434.556157,1001,614.71504
4569.961533,1001,625.715137
4490.512972,1001,638.65061
4431.147049,1001,649.612422
4480.848173,1001,662.514885
4450.714419,1001,673.477428
4501.479633,1001,686.403385
4481.458248,1001,697.280569
4522.901847,1001,710.1168
4514.531833,1001,720.994729
4506.080684,1001,733.957031
4577.349797,1001,744.91885
4480.300137,1001,757.886382
4560.088469,1001,768.765309
4586.897564,1001,781.686335
4505.208437,1001,792.554487
4595.593672,1001,805.47151
4521.040868,1001,816.366023
4552.317038,1001,829.237617
4555.560146,1001,840.156785
4562.048916,1001,853.017363
4494.935719,1001,864.053692
4571.746953,1001,876.912881
4591.672731,1001,887.808208
4644.851958,1001,900.847559
4570.60844,1001,911.92637
4630.390613,1001,924.27492
4662.630007,1001,934.232249
4569.929143,1001,945.870105
4656.998135,1001,955.693594
4629.12387,1001,967.311333
4590.496042,1001,977.179062
4601.067691,1001,988.810977
4647.680441,1001,998.685308
4616.183975,1001,1010.29183
4667.777519,1001,1020.144924
4656.572182,1001,1031.913309
4641.873567,1001,1041.71424
4549.023085,1001,1051.565837
4682.078739,1001,1063.079803
4576.281959,1001,1072.920748
4665.777044,1001,1084.570262
4689.136081,1001,1094.421031
4680.649193,1001,1106.110122
4654.147756,1001,1115.933254
4701.50522,1001,1127.587263
4667.80651,1001,1137.441992
4676.09394,1001,1149.076949
4653.4259,1001,1158.886742
4731.92934,1001,1170.502641
4727.924714,1001,1180.322999
4699.214807,1001,1192.002473
4676.429333,1001,1201.81888
4714.507678,1001,1213.394837
4742.217783,1001,1223.2523
4719.520083,1001,1234.950834
4714.707784,1001,1244.784362
