#{"t_start": 1762899642.1391432, "env_id": "None"}
r,l,t
4232.990594,1001,12.826809
4190.567958,1001,23.488657
4196.817318,1001,36.258568
4189.440975,1001,46.912445
4083.755179,1001,59.522184
4160.58943,1001,70.169916
4153.068457,1001,83.026536
4180.458772,1001,93.654026
4270.595065,1001,106.274027
4221.583203,1001,116.986638
4228.789703,1001,129.643867
4217.595012,1001,140.411626
4190.697976,1001,153.313487
4231.457332,1001,164.027113
4186.825408,1001,176.706366
4237.863682,1001,187.51126
4286.43039,1001,200.346864
4336.241523,1001,211.106516
4253.885868,1001,223.835171
4228.52599,1001,234.633317
4262.743234,1001,247.297178
4288.198781,1001,258.245075
4267.840263,1001,270.949264
4289.706003,1001,281.83253
4267.793797,1001,294.69602
4337.98681,1001,305.541724
4343.919375,1001,318.586946
4331.883894,1001,329.424426
4386.316613,1001,342.249809
4306.123673,1001,353.078491
4364.623568,1001,366.028657
4341.748423,1001,376.909775
4401.588223,1001,389.784722
4356.813022,1001,400.636797
4367.835526,1001,413.575348
4387.570336,1001,424.42068
4407.478925,1001,437.265923
4345.976049,1001,448.195859
4311.0357,1001,461.013108
4347.871953,1001,471.991161
4353.617356,1001,484.842337
4490.868581,1001,495.844828
4409.691679,1001,508.698715
4457.273894,1001,519.687037
4428.710024,1001,530.566984
4417.293593,1001,543.456118
4437.657226,1001,554.403937
4421.258774,1001,567.381603
4426.872385,1001,578.354857
4429.251662,1001,591.156479
4498.613512,1001,602.085006
4491.030253,1001,614.805687
4387.734281,1001,625.806576
4405.05021,1001,638.741499
4491.183997,1001,649.707507
4510.586907,1001,662.608605
4474.933942,1001,673.568333
4493.951686,1001,686.494535
4425.153766,1001,697.370916
4528.637998,1001,710.207661
4540.948841,1001,721.089111
4611.358505,1001,734.04759
4520.08359,1001,745.010028
4506.585366,1001,757.978428
4474.369268,1001,768.87006
4530.540601,1001,781.776996
4522.748394,1001,792.646368
4532.272316,1001,805.562681
4523.624037,1001,816.457023
4622.439244,1001,829.331398
4611.495316,1001,840.246483
4584.575531,1001,853.107911
4559.056954,1001,864.148572
4605.066267,1001,877.004034
4558.479453,1001,887.897639
4515.205805,1001,900.938148
4667.629103,1001,912.018409
4621.581169,1001,924.360204
4620.355506,1001,934.318522
4592.348427,1001,945.963338
4615.865601,1001,955.790293
4635.887572,1001,967.399045
4604.927579,1001,977.265532
4620.11272,1001,988.898783
4617.472129,1001,998.775447
4652.103087,1001,1010.385176
4632.419621,1001,1020.233481
4657.08364,1001,1031.999165
4690.214769,1001,1041.800005
4629.085908,1001,1051.655947
4683.395497,1001,1063.165002
4634.021095,1001,1073.008237
4678.200132,1001,1084.65557
4704.029061,1001,1094.505171
4722.528347,1001,1106.197258
4665.757914,1001,1116.01914
4698.836903,1001,1127.672972
4636.977284,1001,1137.526613
4630.839493,1001,1149.161042
4734.78488,1001,1158.97258
