#{"t_start": 1762893371.771832, "env_id": "None"}
r,l,t
-1062.578866,1001,10.463506
-1052.983044,1001,18.983748
-1063.732924,1001,29.031515
-1056.409526,1001,37.564019
-1042.545655,1001,48.285932
-1051.496929,1001,57.48761
-1036.368624,1001,67.818679
-1042.818343,1001,76.493692
-1039.298943,1001,86.805304
-1051.381585,1001,95.432543
-1040.508915,1001,105.666148
-1039.895728,1001,114.607631
-1039.057372,1001,124.562657
-1031.482461,1001,133.445208
-1000.006629,1001,143.719439
-985.313722,1001,152.356981
-1027.864017,1001,162.61699
-996.54536,1001,171.302126
-963.624405,1001,181.556408
-997.10651,1001,190.515597
-974.519739,1001,200.478516
-973.099355,1001,209.424835
-1004.921374,1001,219.754568
-955.676149,1001,228.342566
-943.638395,1001,238.665974
-941.763344,1001,247.42011
-920.855876,1001,257.306187
-918.10496,1001,266.293512
-942.584112,1001,276.343063
-940.996011,1001,285.076938
-925.41089,1001,295.391922
-914.915951,1001,303.985945
-905.845437,1001,314.272289
-900.058592,1001,323.154664
-909.577537,1001,333.177725
-863.224056,1001,342.132862
-880.678562,1001,352.174394
-855.052804,1001,360.799179
-889.594598,1001,371.092659
-852.980282,1001,379.61198
-847.075769,1001,389.912711
-845.922799,1001,398.835077
-840.442759,1001,408.824015
-820.00731,1001,417.841815
-831.139788,1001,426.54139
-808.581569,1001,436.58196
-811.937736,1001,445.519097
-794.824091,1001,455.52856
-800.071029,1001,464.425768
-789.783882,1001,474.753866
-801.370714,1001,483.330993
-788.993979,1001,493.51
-765.555394,1001,502.281918
-766.457733,1001,512.26642
-761.67639,1001,521.137099
-752.023286,1001,531.126179
-751.220762,1001,539.917409
-713.524126,1001,550.265604
-753.828849,1001,558.763416
-696.361479,1001,569.119943
-707.812244,1001,577.962119
-677.656902,1001,587.889432
-664.335039,1001,596.760899
-633.927235,1001,606.762819
-626.719949,1001,615.351129
-648.823221,1001,625.195701
-592.301117,1001,633.697314
-545.528664,1001,643.87755
-552.874829,1001,652.609124
-593.796555,1001,662.506738
-511.144421,1001,672.090269
-501.853743,1001,682.317078
-514.942655,1001,690.994312
-466.126311,1001,701.413211
-443.078493,1001,710.097798
-488.136334,1001,720.449093
-476.570334,1001,729.439666
-447.442462,1001,739.408736
-389.397167,1001,748.346213
-420.759496,1001,758.776594
-402.027804,1001,767.454748
-281.998189,1001,777.948474
-363.892218,1001,786.713672
-343.864409,1001,796.839988
-289.590047,1001,805.78548
-282.090003,1001,815.846409
-323.04137,1001,824.670544
-267.418965,1001,835.001941
-219.729686,1001,843.5781
-196.165319,1001,852.477912
-226.983953,1001,862.554486
-212.036495,1001,871.077345
-136.629363,1001,881.455785
-168.383336,1001,890.029177
-115.32585,1001,900.324065
-129.851227,1001,909.23926
-66.766211,1001,919.126152
-108.899824,1001,928.102552
-160.21591,1001,938.39233
-137.664852,1001,946.963387
-69.224398,1001,957.12454
-46.540791,1001,965.62723
-22.811449,1001,975.80515
-351.092354,1001,984.69787
-72.250394,1001,994.595967
54.945323,1001,1003.407032
41.901333,1001,1013.382215
42.591338,1001,1021.82005
41.729118,1001,1031.995335
66.068593,1001,1040.453969
117.112108,1001,1050.618003
79.602379,1001,1059.124293
107.126121,1001,1069.0863
