#{"t_start": 1762893371.883185, "env_id": "None"}
r,l,t
-1063.870122,1001,11.001633
-1054.781564,1001,19.521093
-1056.454609,1001,29.566399
-1058.658553,1001,38.096502
-1057.917692,1001,48.824755
-1060.51998,1001,58.02967
-1052.481564,1001,68.366695
-1043.220002,1001,77.027991
-1059.177925,1001,87.341705
-1047.09749,1001,95.994715
-1042.771263,1001,106.209877
-1036.120321,1001,115.1478
-1028.076424,1001,125.113382
-991.183217,1001,133.982089
-1032.050878,1001,144.262345
-1017.353565,1001,152.937714
-1012.604053,1001,163.153491
-1011.726466,1001,171.893647
-1011.78946,1001,182.096132
-1006.734497,1001,191.054097
-953.989391,1001,201.07183
-968.366555,1001,209.962419
-985.078292,1001,220.295312
-972.068569,1001,228.883811
-957.106928,1001,239.202128
-926.111134,1001,247.981237
-932.874958,1001,257.842386
-924.994824,1001,266.833784
-922.03474,1001,276.913332
-928.48853,1001,285.61509
-912.150627,1001,295.932922
-890.086429,1001,304.523278
-899.032102,1001,314.811523
-898.826632,1001,323.700606
-880.750989,1001,333.721347
-893.924249,1001,342.67566
-866.329698,1001,352.733864
-876.108072,1001,361.340573
-855.271353,1001,371.632097
-860.653953,1001,380.156745
-846.684587,1001,390.452373
-832.987712,1001,399.417421
-835.644418,1001,409.363972
-819.692587,1001,418.422108
-826.14779,1001,427.111889
-811.886147,1001,437.120721
-793.840865,1001,446.05579
-820.990923,1001,456.107007
-797.444774,1001,464.966055
-798.971339,1001,475.308434
-804.928268,1001,483.870533
-777.282343,1001,494.049078
-781.75247,1001,502.872074
-788.247472,1001,512.804474
-722.754477,1001,521.678339
-722.713809,1001,531.6846
-764.260602,1001,540.472009
-836.171161,1001,550.804099
-735.703264,1001,559.306444
-710.105011,1001,569.66047
-680.322396,1001,578.524648
-669.030994,1001,588.434067
-710.321233,1001,597.30972
-787.20575,1001,607.341735
-673.967294,1001,615.88899
-629.771798,1001,625.769432
-609.435245,1001,634.235339
-756.61839,1001,644.415922
-569.073945,1001,653.222771
-557.202617,1001,663.04242
-594.276234,1001,672.635716
-582.359517,1001,682.883395
-538.470382,1001,691.558898
-537.324465,1001,701.963296
-523.015733,1001,710.669409
-499.454671,1001,721.003119
-430.146567,1001,729.98967
-406.202991,1001,739.957216
-707.605917,1001,748.891961
-439.755039,1001,759.347338
-421.557158,1001,768.041853
-399.811558,1001,778.501862
-355.243502,1001,787.307215
-339.210993,1001,797.389266
-366.550759,1001,806.329617
-333.465258,1001,816.429221
-288.722206,1001,825.217213
-279.843382,1001,835.557991
-194.953944,1001,844.127143
-263.941018,1001,853.030992
