#{"t_start": 1762893371.7038262, "env_id": "None"}
r,l,t
-1052.444664,1001,10.146162
-1060.419776,1001,18.662531
-1068.469177,1001,28.711825
-1054.903064,1001,37.24684
-1051.690549,1001,47.96372
-1061.277082,1001,57.167737
-1046.462998,1001,67.485015
-1037.778129,1001,76.172574
-1047.031175,1001,86.484111
-1050.429402,1001,95.092661
-1046.424969,1001,105.347235
-1039.96196,1001,114.284889
-1038.245429,1001,124.24032
-1030.390052,1001,133.126349
-1031.115276,1001,143.400393
-1002.517005,1001,152.014578
-1024.43698,1001,162.295874
-1025.021935,1001,170.947801
-1015.270396,1001,181.231015
-977.720052,1001,190.186709
-961.000493,1001,200.137321
-963.826616,1001,209.100839
-1006.487642,1001,219.432288
-960.975894,1001,228.018836
-964.128072,1001,238.343726
-949.690562,1001,247.084576
-931.849448,1001,256.984426
-939.18992,1001,265.973568
-935.850019,1001,276.002267
-911.373578,1001,284.753262
-907.970101,1001,295.065856
-896.097538,1001,303.66139
-908.208609,1001,313.927336
-890.242053,1001,322.812041
-898.230442,1001,332.853198
-875.460319,1001,341.807449
-876.733887,1001,351.841716
-876.072206,1001,360.474417
-881.71453,1001,370.770776
-864.676221,1001,379.290143
-865.590699,1001,389.576163
-832.645775,1001,398.488203
-847.223305,1001,408.504274
-822.923248,1001,417.492508
-821.712933,1001,426.205246
-812.080228,1001,436.260384
-801.424949,1001,445.197338
-800.862485,1001,455.161252
-811.359279,1001,464.104792
-785.63115,1001,474.412912
-796.344444,1001,483.003361
-782.990712,1001,493.188927
-792.5074,1001,501.927204
-783.802517,1001,511.943858
-776.933286,1001,520.814806
-769.221523,1001,530.790167
-749.260689,1001,539.593486
-723.293494,1001,549.923248
-698.227584,1001,558.445128
-707.678451,1001,568.798891
-703.098406,1001,577.62236
-680.565132,1001,587.545167
-776.573215,1001,596.437791
-652.349774,1001,606.422568
-602.26404,1001,615.029744
-634.08168,1001,624.873419
-569.887878,1001,633.377153
-532.848417,1001,643.553173
-603.933765,1001,652.271017
-610.162331,1001,662.181204
-520.839268,1001,671.758147
-492.965668,1001,681.97856
-551.570035,1001,690.669319
-509.783328,1001,701.082762
-449.884227,1001,709.765269
-471.964864,1001,720.120741
-474.355633,1001,729.111667
-461.307044,1001,739.080127
-414.861784,1001,748.019762
-378.663266,1001,758.416074
-401.603252,1001,767.104284
-349.924083,1001,777.614878
-372.262683,1001,786.367372
-314.212237,1001,796.510366
-336.521151,1001,805.460631
-582.212372,1001,815.494117
-256.094596,1001,824.347306
-260.061595,1001,834.668958
-280.85516,1001,843.250252
-225.842342,1001,852.149793
-157.140004,1001,862.217587
-204.207712,1001,870.75045
-136.871076,1001,881.103264
-250.393588,1001,889.702464
-87.524839,1001,899.979
-125.953553,1001,908.907917
-144.16501,1001,918.797801
-110.43094,1001,927.772247
-31.594794,1001,938.041624
-49.733213,1001,946.635054
-40.401801,1001,956.791771
-45.752744,1001,965.283365
-64.529227,1001,975.44686
-34.104002,1001,984.359284
-38.984763,1001,994.268464
-7.276257,1001,1003.064344
14.186884,1001,1013.002724
36.764845,1001,1021.490484
46.873038,1001,1031.6681
80.319585,1001,1040.105745
64.30551,1001,1050.291962
117.375413,1001,1058.792758
92.992184,1001,1068.734081
88.645456,1001,1077.54097
154.707895,1001,1087.647406
156.450249,1001,1096.09181
150.512668,1001,1105.919511
177.551048,1001,1114.265203
169.606868,1001,1124.398893
133.123918,1001,1133.230374
165.188322,1001,1143.08151
215.485338,1001,1151.851905
197.945189,1001,1161.860784
188.82658,1001,1170.314092
201.435996,1001,1180.507221
253.228833,1001,1188.937571
194.950764,1001,1199.044468
231.472497,1001,1207.750002
262.842112,1001,1217.534776
239.99565,1001,1226.224907
268.237736,1001,1235.961241
267.100536,1001,1244.428445
263.199972,1001,1254.673489
231.08917,1001,1263.062496
271.517467,1001,1271.839837
288.717548,1001,1281.887514
274.699888,1001,1290.295985
264.434806,1001,1300.534711
227.627129,1001,1308.993623
257.469184,1001,1319.089458
281.400252,1001,1327.865114
263.443359,1001,1337.688603
232.886495,1001,1346.501836
291.854333,1001,1356.426286
274.193644,1001,1364.86131
318.466654,1001,1374.763346
306.626692,1001,1383.10946
251.486194,1001,1393.270603
280.776358,1001,1401.686943
267.685234,1001,1411.593044
289.54793,1001,1420.276067
321.066611,1001,1430.13235
368.25933,1001,1438.722284
353.237494,1001,1448.911274
221.96125,1001,1457.292118
388.666551,1001,1467.351142
350.407171,1001,1475.811925
388.309459,1001,1485.868822
346.176415,1001,1494.598028
355.861694,1001,1504.487707
232.428563,1001,1513.133856
398.122422,1001,1523.34826
404.86924,1001,1531.727319
400.404795,1001,1541.773604
404.666049,1001,1550.172615
412.64845,1001,1559.945659
232.850577,1001,1568.736185
372.413923,1001,1578.439376
419.413592,1001,1587.202556
412.964052,1001,1597.118857
437.948951,1001,1605.508189
416.803904,1001,1615.690268
426.008458,1001,1624.027944
420.511293,1001,1634.100993
448.353447,1001,1642.788393
427.07841,1001,1652.619217
445.389462,1001,1661.343452
442.915701,1001,1671.09249
465.71916,1001,1679.424958
441.779611,1001,1688.080809
289.521421,1001,1697.823052
450.297363,1001,1706.48029
453.489337,1001,1716.215779
295.983985,1001,1724.720667
454.69486,1001,1734.918559
455.761255,1001,1743.336175
466.153458,1001,1753.466274
448.906456,1001,1762.063717
453.400596,1001,1771.836488
295.668425,1001,1780.577871
295.875164,1001,1790.382941
298.713285,1001,1798.732739
469.956446,1001,1808.855134
459.875934,1001,1817.148197
443.952623,1001,1827.284667
487.185425,1001,1835.761452
466.67087,1001,1845.569165
295.824122,1001,1854.262242
338.490508,1001,1864.049697
309.405512,1001,1872.800281
305.815541,1001,1882.936719
331.929814,1001,1891.350327
338.853032,1001,1901.370635
476.557847,1001,1909.806695
326.431194,1001,1919.794759
478.485327,1001,1928.515553
477.303946,1001,1938.31689
490.114516,1001,1946.969088
476.870306,1001,1956.948227
492.190606,1001,1965.30099
360.852242,1001,1975.198719
353.505847,1001,1983.630215
497.925789,1001,1993.7278
362.060079,1001,2002.309334
507.460336,1001,2012.203526
499.631882,1001,2020.972609
501.975728,1001,2030.828079
504.324345,1001,2039.332772
347.154437,1001,2049.420812
508.873872,1001,2057.739138
520.237711,1001,2067.832139
507.605188,1001,2076.145243
504.648516,1001,2084.452728
351.244627,1001,2094.603492
517.857272,1001,2102.926345
373.215423,1001,2113.053474
520.305279,1001,2121.490556
379.39177,1001,2131.407035
516.909312,1001,2140.138022
514.056205,1001,2149.902707
364.310743,1001,2158.455026
389.220808,1001,2168.496498
497.805625,1001,2176.777191
442.24995,1001,2186.767408
529.533378,1001,2195.079561
517.062222,1001,2205.044826
515.407692,1001,2213.81528
455.056965,1001,2223.540305
525.608385,1001,2232.226551
518.064188,1001,2242.229985
516.048259,1001,2250.722524
536.304048,1001,2260.864713
543.645716,1001,2269.200856
368.121101,1001,2279.305521
539.510369,1001,2287.94131
519.663878,1001,2297.682066
536.938668,1001,2306.381673
535.210375,1001,2316.090518
398.448619,1001,2324.579002
367.10569,1001,2334.695187
491.604657,1001,2343.065664
513.817558,1001,2353.185527
453.440559,1001,2361.731045
506.231269,1001,2371.579477
453.383968,1001,2379.939677
410.76488,1001,2389.620473
394.936867,1001,2398.276298
403.605758,1001,2408.414406
554.958472,1001,2416.793139
503.086147,1001,2426.853887
537.339252,1001,2435.213125
558.186862,1001,2445.151407
546.608201,1001,2453.963405
551.227494,1001,2463.768519
473.65526,1001,2472.427091
553.434752,1001,2482.397654
539.00079,1001,2490.673755
515.913613,1001,2499.282986
554.154253,1001,2508.932117
534.870778,1001,2517.525881
554.402945,1001,2527.294898
560.948237,1001,2535.580296
563.474715,1001,2545.225108
462.873798,1001,2553.482698
557.453896,1001,2563.581222
565.035389,1001,2571.996635
552.932355,1001,2581.724761
558.328701,1001,2590.39316
559.97649,1001,2600.080339
560.58785,1001,2608.577266
563.775454,1001,2618.536203
572.023274,1001,2626.828463
566.153024,1001,2636.8534
567.495806,1001,2645.101949
575.607735,1001,2654.966376
545.697229,1001,2663.57575
574.838102,1001,2673.207821
574.68891,1001,2681.760426
565.745436,1001,2691.638172
574.759078,1001,2700.040447
565.483643,1001,2709.666977
568.478254,1001,2717.927279
579.439895,1001,2727.880136
571.513829,1001,2736.192035
589.219572,1001,2746.053723
589.187379,1001,2754.666636
582.411529,1001,2764.30992
590.71655,1001,2772.813258
595.757062,1001,2782.680398
587.484135,1001,2790.921337
591.693386,1001,2800.913892
581.836737,1001,2809.127246
597.958392,1001,2819.134612
585.896569,1001,2827.670207
587.402948,1001,2837.31401
590.862525,1001,2845.928076
536.795942,1001,2855.537136
596.253161,1001,2864.042591
596.151112,1001,2873.677527
582.078483,1001,2881.909938
602.153354,1001,2891.787703
607.068687,1001,2900.039657
607.737666,1001,2908.565837
616.218836,1001,2918.174414
450.990356,1001,2926.41973
609.703465,1001,2936.549119
616.177929,1001,2944.79911
598.629408,1001,2954.73824
620.082408,1001,2963.326884
615.103092,1001,2973.047442
612.032107,1001,2981.356939
540.533838,1001,2991.050257
616.100707,1001,2999.327251
621.930654,1001,3009.314213
611.422664,1001,3017.60962
614.441733,1001,3027.665049
623.027777,1001,3036.403337
580.517911,1001,3047.379072
621.272706,1001,3056.868236
610.133077,1001,3067.847766
614.752664,1001,3077.089477
610.295306,1001,3088.081659
620.751445,1001,3097.34611
619.996857,1001,3108.249882
610.07744,1001,3117.570188
406.013038,1001,3128.524989
607.085611,1001,3137.843128
613.163776,1001,3148.712264
612.973182,1001,3158.271872
605.152061,1001,3169.206169
617.705527,1001,3178.684279
622.256268,1001,3189.563977
613.490247,1001,3198.921888
625.674649,1001,3210.0641
625.293377,1001,3219.637657
612.356802,1001,3230.756876
622.839419,1001,3240.071782
625.523888,1001,3251.076517
610.07674,1001,3260.443463
622.018313,1001,3271.393352
633.772638,1001,3280.818188
632.780019,1001,3291.757265
624.680854,1001,3301.051163
618.277958,1001,3311.912117
632.5765,1001,3321.25798
629.405372,1001,3332.190656
623.846629,1001,3341.457979
632.256185,1001,3350.771456
637.732563,1001,3361.496413
631.307028,1001,3370.863338
634.633526,1001,3381.7378
638.906706,1001,3391.018711
635.970933,1001,3401.953022
637.113162,1001,3411.225741
638.662579,1001,3422.085805
636.597102,1001,3431.472308
643.97396,1001,3442.1871
631.783335,1001,3451.500001
639.626878,1001,3462.395907
625.673176,1001,3471.569472
571.577673,1001,3482.455395
636.012487,1001,3491.641568
633.898522,1001,3502.565974
645.857925,1001,3511.787298
638.503503,1001,3522.475626
644.636736,1001,3531.616099
647.705171,1001,3542.486377
637.054882,1001,3551.863005
632.041027,1001,3562.760201
644.768787,1001,3572.085215
640.313008,1001,3583.013865
640.464027,1001,3592.203956
647.845005,1001,3603.086895
648.231248,1001,3612.436693
639.451107,1001,3623.347096
644.814628,1001,3632.731568
647.266768,1001,3644.328866
640.118756,1001,3653.796433
646.48982,1001,3664.759887
653.227622,1001,3674.201531
647.415846,1001,3685.247243
649.486539,1001,3694.505022
655.747921,1001,3705.299124
651.303677,1001,3714.485268
652.563339,1001,3725.309602
656.27961,1001,3734.600801
662.732259,1001,3745.371255
658.126769,1001,3754.596382
649.484282,1001,3765.350855
654.979812,1001,3774.590659
660.676309,1001,3783.798058
664.619119,1001,3794.724674
663.291357,1001,3803.99194
662.776391,1001,3814.799341
650.072539,1001,3824.052289
657.104345,1001,3834.868313
654.19612,1001,3844.064463
660.880152,1001,3854.911894
651.465327,1001,3864.14614
655.797846,1001,3874.894354
661.142584,1001,3884.246923
664.690096,1001,3895.11019
664.460882,1001,3904.394368
665.742984,1001,3915.296357
662.608299,1001,3924.574849
663.762674,1001,3935.523958
672.586004,1001,3944.727843
