#{"t_start": 1762893371.7498631, "env_id": "None"}
r,l,t
-1064.398331,1001,10.35749
-1048.15358,1001,18.876316
-1059.483365,1001,28.925055
-1058.445015,1001,37.456453
-1050.453355,1001,48.178398
-1059.954003,1001,57.380557
-1050.918621,1001,67.705997
-1058.716076,1001,76.387232
-1045.361045,1001,86.698155
-1038.304689,1001,95.321377
-1040.398349,1001,105.558416
-1033.641053,1001,114.500149
-1052.539451,1001,124.455755
-1039.446181,1001,133.338119
-1026.334968,1001,143.611503
-1011.605678,1001,152.241331
-1025.796588,1001,162.510032
-982.014869,1001,171.183796
-982.659054,1001,181.447691
-1021.045907,1001,190.408245
-941.881129,1001,200.365277
-980.680873,1001,209.316513
-979.049885,1001,219.647487
-955.823746,1001,228.232728
-968.66919,1001,238.558238
-980.113918,1001,247.30763
-956.926338,1001,257.199144
-931.145755,1001,266.186032
-937.359168,1001,276.230878
-947.140565,1001,284.968628
-903.47091,1001,295.283526
-903.407139,1001,303.876591
-902.083185,1001,314.145864
-896.354527,1001,323.042463
-893.334808,1001,333.069598
-866.209775,1001,342.022499
-876.862667,1001,352.063123
-868.45931,1001,360.688406
-865.220794,1001,370.982122
-846.157508,1001,379.503313
-857.986243,1001,389.793574
-827.907062,1001,398.717949
-834.409633,1001,408.71675
-836.30101,1001,417.72478
-834.542381,1001,426.429128
-829.27154,1001,436.475084
-821.366666,1001,445.410853
-809.14659,1001,455.411415
-802.314775,1001,464.3188
-798.240276,1001,474.645957
-792.387062,1001,483.223242
-792.441132,1001,493.403881
-785.052358,1001,502.165887
-702.783898,1001,512.158969
-755.44118,1001,521.027757
-740.201142,1001,531.012184
-719.219441,1001,539.808681
-701.240266,1001,550.157582
-724.08757,1001,558.657161
-759.610173,1001,569.01003
-720.421547,1001,577.848673
-713.318868,1001,587.775739
-671.114452,1001,596.653857
-653.512227,1001,606.648774
-688.05808,1001,615.241686
-646.264557,1001,625.085245
-640.643485,1001,633.590726
-619.910176,1001,643.770177
-504.491439,1001,652.494252
-565.281995,1001,662.399861
-538.736371,1001,671.97845
-536.342361,1001,682.203232
-587.944451,1001,690.884906
-503.554867,1001,701.302277
-459.657105,1001,709.985083
-503.780867,1001,720.339245
-472.705425,1001,729.329936
-415.765534,1001,739.299088
-418.584742,1001,748.237623
-418.079284,1001,758.656325
-400.513906,1001,767.33501
-331.885894,1001,777.837042
-318.475415,1001,786.597328
-343.71786,1001,796.729669
-285.661007,1001,805.67645
-319.130053,1001,815.727263
-305.509996,1001,824.562251
-263.301723,1001,834.891979
-366.113605,1001,843.468798
-213.296827,1001,852.367279
-160.176941,1001,862.440789
-191.717748,1001,870.9676
-152.465674,1001,881.335318
-111.570691,1001,889.920313
-126.669448,1001,900.211925
-174.957042,1001,909.129733
-63.125141,1001,919.015201
-117.38332,1001,927.992088
-36.656374,1001,938.275517
-28.415206,1001,946.852553
-37.675154,1001,957.013337
-66.660173,1001,965.510434
22.802845,1001,975.683491
-34.905024,1001,984.58006
49.628601,1001,994.486101
59.711539,1001,1003.286406
0.455622,1001,1013.261848
41.873748,1001,1021.707901
80.48575,1001,1031.884525
48.994851,1001,1040.334243
106.987657,1001,1050.508689
88.91095,1001,1059.013797
146.812601,1001,1068.971869
109.887571,1001,1077.758367
136.36163,1001,1087.873757
142.998765,1001,1096.315567
133.716212,1001,1106.138176
150.071342,1001,1114.482927
188.92475,1001,1124.616491
68.429319,1001,1133.452729
170.741262,1001,1143.299565
200.204936,1001,1152.070005
194.952163,1001,1162.090122
186.402384,1001,1170.529665
175.578113,1001,1180.726679
233.142582,1001,1189.159365
220.010563,1001,1199.28205
210.129799,1001,1207.980355
229.815577,1001,1217.751085
259.736838,1001,1226.44208
209.992056,1001,1236.185254
249.625137,1001,1244.643043
280.408645,1001,1254.897724
284.840073,1001,1263.278799
247.608252,1001,1272.057118
271.457518,1001,1282.115185
285.054418,1001,1290.519692
275.073826,1001,1300.751
243.861737,1001,1309.21181
317.862487,1001,1319.323147
313.53444,1001,1328.093241
311.402461,1001,1337.928968
296.663832,1001,1346.719798
327.290184,1001,1356.65284
271.546458,1001,1365.078405
265.070277,1001,1374.9816
300.486317,1001,1383.327811
304.992748,1001,1393.487641
304.155723,1001,1401.908058
281.962399,1001,1411.811911
253.781144,1001,1420.508588
270.372271,1001,1430.360409
367.865046,1001,1438.941683
317.505636,1001,1449.131384
325.694548,1001,1457.513312
299.95637,1001,1467.580834
19.498558,1001,1476.055466
374.34603,1001,1486.091393
383.97481,1001,1494.831756
386.290003,1001,1504.705251
391.315825,1001,1513.357141
341.007076,1001,1523.564462
371.030895,1001,1531.943281
407.6516,1001,1541.991392
