#{"t_start": 1762893371.657571, "env_id": "None"}
r,l,t
-1053.47809,1001,9.932281
-1053.371114,1001,18.451263
-1051.498792,1001,28.499945
-1052.961493,1001,37.03295
-1054.161102,1001,47.74878
-1059.276294,1001,56.957028
-1048.497978,1001,67.259622
-1044.334904,1001,75.960945
-1039.574378,1001,86.271882
-1044.942915,1001,94.876971
-1038.152631,1001,105.133094
-1043.106063,1001,114.071748
-1038.266935,1001,124.028462
-1024.970853,1001,132.913909
-994.835254,1001,143.179936
-1022.349263,1001,151.801149
-1025.040448,1001,162.082103
-1024.102009,1001,170.71967
-1016.700036,1001,181.010669
-971.390115,1001,189.96932
-999.849462,1001,199.92135
-976.312709,1001,208.886745
-971.531671,1001,219.219397
-952.662597,1001,227.805302
-994.007586,1001,238.129837
-952.071235,1001,246.862804
-948.990451,1001,256.770011
-922.974777,1001,265.757449
-908.741703,1001,275.771642
-920.018702,1001,284.540781
-922.214131,1001,294.851667
-896.406552,1001,303.445422
-901.019915,1001,313.710319
-891.475309,1001,322.576965
-901.565365,1001,332.637663
-869.398676,1001,341.595966
-866.32095,1001,351.618725
-858.472274,1001,360.25982
-854.303644,1001,370.556773
-848.896195,1001,379.074733
-865.950412,1001,389.360891
-828.499439,1001,398.26705
-832.981614,1001,408.289317
-821.853333,1001,417.277216
-835.043964,1001,425.97882
-824.57323,1001,436.045606
-814.612453,1001,444.982691
-816.197131,1001,454.945174
-789.600285,1001,463.871351
-783.273745,1001,474.182931
-779.990243,1001,482.786991
-775.156452,1001,492.976706
-752.407258,1001,501.685913
-735.986445,1001,511.730397
-760.943468,1001,520.60153
-745.015133,1001,530.567821
-848.694924,1001,539.376814
-719.703286,1001,549.698261
-745.358221,1001,558.235142
-740.107672,1001,568.585464
-705.314867,1001,577.387572
-727.310895,1001,587.327374
-701.679025,1001,596.22281
-681.047897,1001,606.202389
-634.056008,1001,614.814303
-600.091303,1001,624.657013
-620.22136,1001,633.164777
-614.463989,1001,643.337294
-635.99083,1001,652.044534
-530.144067,1001,661.966151
-518.766843,1001,671.536586
-564.494127,1001,681.756932
-501.728971,1001,690.453372
-529.028928,1001,700.86264
-492.334195,1001,709.54518
-443.615897,1001,719.902067
-420.650721,1001,728.894069
-458.045708,1001,738.861854
-403.194507,1001,747.805726
-386.226343,1001,758.18944
-360.105352,1001,766.867399
-380.784253,1001,777.389223
-361.912657,1001,786.137421
-361.229192,1001,796.292613
-285.874106,1001,805.247033
-405.509834,1001,815.259579
-303.050356,1001,824.129907
-232.772269,1001,834.449647
-246.035409,1001,843.033879
-317.392836,1001,851.930498
-132.066358,1001,861.990828
-196.703975,1001,870.534223
-174.713641,1001,880.87071
-185.994168,1001,889.486338
-151.296178,1001,899.762408
-97.662885,1001,908.685384
-136.086962,1001,918.582532
-89.921613,1001,927.553561
-102.270249,1001,937.806778
-74.837839,1001,946.414729
-2.675886,1001,956.574887
-25.162313,1001,965.053889
-38.921857,1001,975.216869
-8.681513,1001,984.139189
-3.253691,1001,994.050329
-40.655704,1001,1002.845743
16.962808,1001,1012.788155
-13.975411,1001,1021.271694
73.036706,1001,1031.446657
58.130405,1001,1039.887524
70.125708,1001,1050.072216
54.79428,1001,1058.572976
106.813602,1001,1068.495797
78.871604,1001,1077.322557
122.119915,1001,1087.415191
100.918106,1001,1095.873137
93.478377,1001,1105.699125
126.125253,1001,1114.043677
135.64925,1001,1124.18084
159.668741,1001,1132.996196
174.468639,1001,1142.86255
166.149402,1001,1151.630149
189.16197,1001,1161.633445
200.214561,1001,1170.093498
229.801073,1001,1180.287411
220.404592,1001,1188.718467
184.011027,1001,1198.810344
246.646587,1001,1207.526221
242.411317,1001,1217.312918
255.885461,1001,1226.007831
270.418012,1001,1235.736918
259.937953,1001,1244.210958
266.008548,1001,1254.455297
276.052342,1001,1262.843176
275.049663,1001,1271.621868
307.237483,1001,1281.658177
307.178958,1001,1290.077267
286.757091,1001,1300.311847
267.568419,1001,1308.775913
306.452466,1001,1318.85367
271.255429,1001,1327.628359
319.305632,1001,1337.456327
300.030664,1001,1346.285249
-0.749012,1001,1356.198931
288.182948,1001,1364.641316
54.035973,1001,1374.543096
267.420802,1001,1382.888853
271.983763,1001,1393.051165
307.779932,1001,1401.46358
354.684597,1001,1411.376149
259.497181,1001,1420.054231
277.450687,1001,1429.9123
278.842768,1001,1438.501882
334.717281,1001,1448.687209
335.755546,1001,1457.074483
339.982231,1001,1467.129746
359.22826,1001,1475.569199
345.013671,1001,1485.648125
354.177124,1001,1494.379172
389.16502,1001,1504.267232
384.485223,1001,1512.91487
391.378828,1001,1523.125713
351.5383,1001,1531.510566
410.989752,1001,1541.554679
394.152582,1001,1549.951119
383.659181,1001,1559.727589
408.573496,1001,1568.514941
406.506213,1001,1578.215068
264.896951,1001,1586.982909
431.445838,1001,1596.894618
378.208565,1001,1605.288445
432.622748,1001,1615.470585
389.801844,1001,1623.810153
431.151677,1001,1633.881984
412.917708,1001,1642.544934
428.076196,1001,1652.399832
432.924517,1001,1661.121439
428.136001,1001,1670.87023
275.293549,1001,1679.196331
422.908856,1001,1687.848999
440.762362,1001,1697.592949
447.160586,1001,1706.266489
443.412228,1001,1715.989219
302.289606,1001,1724.501052
440.723446,1001,1734.698488
279.213049,1001,1743.119167
446.944198,1001,1753.234492
446.922206,1001,1761.834445
464.478637,1001,1771.61798
460.40978,1001,1780.358083
451.329901,1001,1790.14055
464.721537,1001,1798.516437
452.07713,1001,1808.636325
468.355921,1001,1816.930805
461.436864,1001,1827.058932
490.517441,1001,1835.537049
475.321637,1001,1845.350463
