#{"t_start": 1762893371.8376226, "env_id": "None"}
r,l,t
-1055.795012,1001,10.786124
-1062.188035,1001,19.306882
-1057.681202,1001,29.35366
-1051.945782,1001,37.883335
-1050.952594,1001,48.611125
-1062.193299,1001,57.811155
-1057.959663,1001,68.152006
-1049.102797,1001,76.815925
-1048.373747,1001,87.127232
-1032.514831,1001,95.772
-1047.795825,1001,105.987914
-1028.655494,1001,114.932424
-1031.698042,1001,124.889491
-1029.61651,1001,133.767444
-1006.003635,1001,144.043346
-983.809362,1001,152.703106
-1018.331927,1001,162.940299
-985.161802,1001,171.670867
-976.158633,1001,181.879867
-979.305225,1001,190.838755
-958.247885,1001,200.834083
-1007.745472,1001,209.748686
-985.61776,1001,220.07937
-993.959908,1001,228.667141
-937.648623,1001,238.988927
-950.53027,1001,247.757723
-939.593162,1001,257.629933
-937.982793,1001,266.617772
-966.531992,1001,276.684633
-926.767132,1001,285.403355
-910.690395,1001,295.717318
-912.292136,1001,304.310014
-891.043342,1001,314.596139
-897.77168,1001,323.480855
-889.535295,1001,333.503653
-878.54765,1001,342.460549
-876.067223,1001,352.511332
-857.045703,1001,361.12438
-851.316296,1001,371.418858
-852.424029,1001,379.935395
-834.229114,1001,390.237151
-841.380491,1001,399.183388
-825.611267,1001,409.148724
-826.538246,1001,418.186746
-835.546378,1001,426.878919
-815.374447,1001,436.905247
-822.823513,1001,445.84234
-784.266362,1001,455.874814
-797.775806,1001,464.749982
-790.831753,1001,475.093432
-785.813018,1001,483.656593
-785.293913,1001,493.834262
-777.721244,1001,502.638904
-790.951384,1001,512.590073
-748.684074,1001,521.462427
-765.025596,1001,531.460827
-748.246296,1001,540.259856
-752.196495,1001,550.589041
-702.980102,1001,559.091546
-722.485305,1001,569.444772
-683.944072,1001,578.296706
-716.15734,1001,588.220896
-676.029452,1001,597.089601
-774.243851,1001,607.114954
-596.445192,1001,615.674061
-607.844705,1001,625.553101
-679.441296,1001,634.022055
-581.75053,1001,644.202811
-560.113793,1001,652.947065
-502.947563,1001,662.830362
-565.769996,1001,672.420757
-556.109187,1001,682.658557
-473.702982,1001,691.34167
-453.259477,1001,701.745091
-532.715823,1001,710.441332
-464.578074,1001,720.780568
-428.006836,1001,729.769897
-433.119742,1001,739.7381
-416.247626,1001,748.675365
-676.282682,1001,759.12613
-364.783871,1001,767.807028
-418.396986,1001,778.282256
-531.889549,1001,787.072429
-283.233334,1001,797.17245
-372.951151,1001,806.114682
-303.410759,1001,816.196378
-254.083457,1001,824.998191
-305.339413,1001,835.335888
-283.939245,1001,843.907914
-227.635851,1001,852.808385
-186.514078,1001,862.896741
-182.921453,1001,871.406039
-215.929912,1001,881.80985
-143.424234,1001,890.372692
-102.948653,1001,900.653406
-135.785281,1001,909.568263
-170.810496,1001,919.457107
-64.913571,1001,928.458813
-88.621385,1001,938.743783
-70.593489,1001,947.295641
-19.939323,1001,957.456089
-55.504876,1001,965.986192
-0.741384,1001,976.167238
-15.677128,1001,985.044669
11.246403,1001,994.924622
-35.952081,1001,1003.758561
20.078972,1001,1013.71307
97.187402,1001,1022.15074
74.127802,1001,1032.323715
39.991062,1001,1040.803225
67.355229,1001,1050.956696
89.745727,1001,1059.45734
149.018103,1001,1069.437865
141.835195,1001,1078.218761
152.320943,1001,1088.328479
69.0466,1001,1096.788068
188.026325,1001,1106.590727
132.960729,1001,1114.924331
100.057264,1001,1125.057631
139.714327,1001,1133.899347
138.666451,1001,1143.743415
193.095363,1001,1152.508854
236.860364,1001,1162.544497
244.49662,1001,1170.971658
220.713835,1001,1181.169755
117.452115,1001,1189.608064
214.006376,1001,1199.752468
200.727477,1001,1208.425517
239.818325,1001,1218.191092
269.187723,1001,1226.878138
203.831042,1001,1236.638366
287.19973,1001,1245.085265
243.68614,1001,1255.345172
245.823993,1001,1263.719875
284.84136,1001,1272.498959
308.063175,1001,1282.572926
286.52059,1001,1290.972304
295.417185,1001,1301.194492
258.753007,1001,1309.657086
327.233207,1001,1319.798468
314.346139,1001,1328.537064
293.169758,1001,1338.408108
312.792948,1001,1347.161284
299.828772,1001,1357.114256
-70.63239,1001,1365.518746
19.620047,1001,1375.427925
301.759078,1001,1383.773448
105.654803,1001,1393.950675
305.27794,1001,1402.37302
283.348704,1001,1412.255589
320.140051,1001,1420.976717
349.957678,1001,1430.824401
254.743991,1001,1439.388085
300.490588,1001,1449.574336
349.83321,1001,1457.954204
380.366024,1001,1468.019904
392.689552,1001,1476.534079
352.696123,1001,1486.561312
390.640887,1001,1495.302145
301.818042,1001,1505.156735
389.373174,1001,1513.792553
364.816728,1001,1524.009947
402.373291,1001,1532.390114
378.417909,1001,1542.442002
408.163073,1001,1550.837717
392.801567,1001,1560.609672
421.317757,1001,1569.39989
394.887912,1001,1579.10298
422.472123,1001,1587.869867
383.790823,1001,1597.816907
408.913655,1001,1606.182786
405.784957,1001,1616.348706
400.29709,1001,1624.694715
455.536307,1001,1634.788825
438.008168,1001,1643.46114
377.399623,1001,1653.279545
416.031301,1001,1662.00772
405.803648,1001,1671.746445
457.585028,1001,1680.111473
429.550564,1001,1688.742713
441.697124,1001,1698.504483
397.391118,1001,1707.130157
424.634666,1001,1716.898106
454.976408,1001,1725.377778
442.227401,1001,1735.612724
456.265951,1001,1743.99602
476.37277,1001,1754.145064
284.198647,1001,1762.754807
449.520953,1001,1772.498775
463.985848,1001,1781.247634
460.180113,1001,1791.063281
472.617789,1001,1799.407221
311.169606,1001,1809.517093
474.463072,1001,1817.810623
325.871123,1001,1828.003555
478.360665,1001,1836.4427
312.149352,1001,1846.248359
471.634117,1001,1854.918272
309.264397,1001,1864.712056
343.461643,1001,1873.466474
329.481167,1001,1883.613243
331.261945,1001,1892.01523
493.688471,1001,1902.089147
487.516784,1001,1910.485173
480.647468,1001,1920.463258
336.685979,1001,1929.232557
497.286194,1001,1938.98871
471.786118,1001,1947.634709
349.053078,1001,1957.623156
476.893562,1001,1965.98898
494.216743,1001,1975.86534
498.186992,1001,1984.284193
370.044598,1001,1994.390788
505.057389,1001,2003.017048
503.903819,1001,2012.909206
500.813893,1001,2021.646668
497.41454,1001,2031.508848
366.857274,1001,2040.040123
494.31288,1001,2050.081663
356.983896,1001,2058.40014
384.734397,1001,2068.492669
506.715692,1001,2076.808478
514.246302,1001,2085.114861
512.070172,1001,2095.260724
508.915022,1001,2103.588859
389.808214,1001,2113.713902
521.322247,1001,2122.165889
360.445054,1001,2132.067465
341.008663,1001,2140.830232
506.019183,1001,2150.582416
521.418452,1001,2159.11798
383.616663,1001,2169.155637
510.682438,1001,2177.437268
498.695158,1001,2187.434895
372.558581,1001,2195.771197
376.134128,1001,2205.703044
516.647788,1001,2214.482898
394.212452,1001,2224.204696
513.087169,1001,2232.892397
530.839185,1001,2242.926879
542.97117,1001,2251.380905
387.970461,1001,2261.51552
523.301224,1001,2269.884055
524.627578,1001,2279.966503
374.502783,1001,2288.616413
400.687989,1001,2298.353676
126.652008,1001,2307.040395
407.718684,1001,2316.777937
406.291635,1001,2325.247392
476.505541,1001,2335.3661
391.164282,1001,2343.727633
370.860048,1001,2353.847922
495.814185,1001,2362.4135
455.470704,1001,2372.241233
440.632188,1001,2380.598664
538.147736,1001,2390.308841
536.051677,1001,2398.956614
397.374169,1001,2409.083529
547.268859,1001,2417.501477
405.064673,1001,2427.522922
423.943066,1001,2435.91808
460.680825,1001,2445.809873
526.921862,1001,2454.619537
544.762595,1001,2464.430436
563.523235,1001,2473.121236
545.213407,1001,2483.07137
542.075177,1001,2491.336228
556.713451,1001,2499.957608
547.159526,1001,2509.590147
543.230412,1001,2518.184041
565.938294,1001,2527.977443
557.092992,1001,2536.255408
563.142142,1001,2545.874802
560.153161,1001,2554.186156
564.126634,1001,2564.238491
549.312666,1001,2572.703536
415.475793,1001,2582.379586
562.664959,1001,2591.049701
553.757007,1001,2600.759353
504.446658,1001,2609.234037
570.157491,1001,2619.195289
570.3853,1001,2627.525632
567.997215,1001,2637.505285
576.167864,1001,2645.826163
570.26318,1001,2655.625934
586.103047,1001,2664.231209
567.931063,1001,2673.883901
562.913876,1001,2682.415152
575.310671,1001,2692.324795
570.785631,1001,2700.735197
554.502735,1001,2710.332126
568.171824,1001,2718.581064
527.604265,1001,2728.540879
579.318504,1001,2736.898336
582.248478,1001,2746.717242
470.980438,1001,2755.333527
553.047405,1001,2764.963505
570.429341,1001,2773.469065
588.327578,1001,2783.361266
592.242717,1001,2791.577608
589.280363,1001,2801.567358
585.974201,1001,2809.784029
589.18731,1001,2819.825045
592.970969,1001,2828.361781
593.296683,1001,2837.969911
569.991885,1001,2846.582046
547.021325,1001,2856.24918
607.159331,1001,2864.700996
590.895084,1001,2874.333856
593.987942,1001,2882.577874
600.567588,1001,2892.442957
601.37369,1001,2900.748746
606.277757,1001,2909.21833
496.042397,1001,2918.825363
559.418944,1001,2927.116741
606.819339,1001,2937.207486
607.96964,1001,2945.479014
608.726516,1001,2955.397265
614.517932,1001,2963.990056
572.487938,1001,2973.73903
610.895859,1001,2982.061034
606.440021,1001,2991.735098
617.806169,1001,2999.996741
593.292738,1001,3009.969932
577.253646,1001,3018.269119
607.746577,1001,3028.334428
605.495193,1001,3037.102975
614.117345,1001,3048.083719
609.240075,1001,3057.566022
616.213396,1001,3068.529773
623.363123,1001,3077.795209
620.917004,1001,3088.790078
619.638931,1001,3098.04252
606.820664,1001,3108.943084
623.657376,1001,3118.244004
626.693227,1001,3129.210316
615.159067,1001,3138.540983
616.854215,1001,3149.41413
617.164214,1001,3158.956123
622.578445,1001,3169.893454
620.137731,1001,3179.375341
614.685798,1001,3190.258515
625.105159,1001,3199.607255
619.970514,1001,3210.753755
621.816117,1001,3220.367981
628.599755,1001,3231.452076
625.926572,1001,3240.766124
630.364235,1001,3251.783108
630.545932,1001,3261.141309
626.884986,1001,3272.109574
633.064965,1001,3281.501948
630.616046,1001,3292.439203
622.973279,1001,3301.742073
633.948,1001,3312.593498
632.831314,1001,3321.957052
639.598873,1001,3332.883293
631.504813,1001,3342.167003
605.34623,1001,3351.458963
632.232503,1001,3362.190093
627.963919,1001,3371.554866
616.397003,1001,3382.437574
624.581117,1001,3391.718682
638.193874,1001,3402.629177
582.046571,1001,3411.914397
626.572079,1001,3422.766519
638.970927,1001,3432.161965
625.591076,1001,3442.904007
615.147341,1001,3452.177303
638.651107,1001,3463.071206
629.755388,1001,3472.25019
641.198281,1001,3483.157586
642.491881,1001,3492.317418
639.26363,1001,3503.258422
634.20497,1001,3512.474388
642.744012,1001,3523.165817
641.482496,1001,3532.295213
617.684936,1001,3543.208078
638.887965,1001,3552.542704
628.08761,1001,3563.452813
643.36359,1001,3572.776264
637.707338,1001,3583.705783
651.808882,1001,3592.912796
648.644003,1001,3603.774921
639.044865,1001,3613.158246
636.447712,1001,3624.077541
648.203474,1001,3633.412341
655.633127,1001,3645.034905
645.674132,1001,3654.517886
639.874855,1001,3665.470229
646.464023,1001,3674.898578
647.50295,1001,3685.935735
633.521357,1001,3695.190115
649.604453,1001,3706.006439
652.245528,1001,3715.162138
644.740882,1001,3726.030711
653.135337,1001,3735.288069
661.073202,1001,3746.071325
653.393879,1001,3755.282698
652.533432,1001,3766.033023
657.314918,1001,3775.271051
664.959114,1001,3784.493073
659.717438,1001,3795.405641
660.091001,1001,3804.67159
662.914946,1001,3815.508654
664.658945,1001,3824.737139
665.972585,1001,3835.556536
657.227291,1001,3844.74905
665.977531,1001,3855.598781
659.55267,1001,3864.831809
662.697469,1001,3875.594884
655.454987,1001,3884.93694
670.790653,1001,3895.790015
659.912936,1001,3905.11931
667.367279,1001,3915.985982
659.148726,1001,3925.278662
669.099112,1001,3936.230955
652.438622,1001,3945.416926
