#{"t_start": 1762893371.6818368, "env_id": "None"}
r,l,t
-1059.605286,1001,10.036364
-1063.211857,1001,18.555654
-1054.46661,1001,28.604445
-1043.39134,1001,37.139111
-1058.926483,1001,47.856038
-1042.437743,1001,57.061916
-1048.653306,1001,67.370376
-1048.082017,1001,76.064951
-1037.255364,1001,86.376648
-1042.428746,1001,94.98485
-1037.355428,1001,105.23767
-1033.631982,1001,114.177035
-1026.953426,1001,124.132615
-1023.741864,1001,133.018441
-1034.859538,1001,143.292405
-1033.132655,1001,151.907062
-1023.042423,1001,162.186958
-995.973973,1001,170.834576
-1003.151097,1001,181.117193
-989.556095,1001,190.074607
-978.809222,1001,200.028217
-955.941908,1001,208.993168
-992.573499,1001,219.324709
-972.092786,1001,227.910055
-981.301286,1001,238.235846
-966.353644,1001,246.973172
-978.952648,1001,256.876946
-926.19695,1001,265.863249
-912.52157,1001,275.882781
-927.978676,1001,284.645952
-918.108446,1001,294.957131
-889.256845,1001,303.552678
-898.565412,1001,313.816494
-902.155906,1001,322.694211
-893.284551,1001,332.743528
-879.448579,1001,341.700689
-899.155069,1001,351.730373
-880.689769,1001,360.365209
-869.681493,1001,370.663707
-859.243328,1001,379.180492
-863.484495,1001,389.466416
-835.288768,1001,398.375691
-841.722678,1001,408.393901
-825.505862,1001,417.381956
-825.627371,1001,426.09117
-814.758875,1001,436.151427
-812.711687,1001,445.089197
-815.63266,1001,455.050242
-792.028507,1001,463.987457
-760.85045,1001,474.297724
-798.357697,1001,482.891608
-763.109946,1001,493.080954
-806.661018,1001,501.807645
-770.184645,1001,511.835405
-757.910412,1001,520.70623
-779.202065,1001,530.676762
-736.730926,1001,539.484695
-736.432775,1001,549.808037
-756.600246,1001,558.339288
-738.292724,1001,568.692214
-718.993836,1001,577.506905
-698.244925,1001,587.435288
-670.886728,1001,596.329463
-668.563598,1001,606.312061
-601.627125,1001,614.921847
-638.226287,1001,624.763261
-582.244961,1001,633.269817
-598.006722,1001,643.445009
-607.094793,1001,652.154271
-638.089395,1001,662.072656
-563.200536,1001,671.647643
-524.951546,1001,681.867257
-552.20667,1001,690.559605
-508.404438,1001,700.972775
-478.344168,1001,709.653805
-559.093359,1001,720.011127
-432.704446,1001,729.001234
-487.284597,1001,738.969896
-375.611247,1001,747.911655
-348.825058,1001,758.299496
-388.433274,1001,766.983017
-349.879728,1001,777.502022
-329.96999,1001,786.250736
-333.798793,1001,796.400734
-321.22647,1001,805.352853
-305.254991,1001,815.373697
-277.102356,1001,824.236671
-272.723163,1001,834.55966
-201.572317,1001,843.140231
-231.503005,1001,852.037225
-169.623121,1001,862.102246
-153.71292,1001,870.641107
-189.216103,1001,880.986436
-440.257361,1001,889.593131
-155.146791,1001,899.868949
-170.069187,1001,908.796359
-182.167246,1001,918.689354
-74.900145,1001,927.661655
-81.916879,1001,937.925413
-66.841323,1001,946.523075
-49.64365,1001,956.682656
-55.903775,1001,965.166135
-3.458037,1001,975.328333
-35.983889,1001,984.249409
26.070512,1001,994.158367
40.792127,1001,1002.954443
39.426946,1001,1012.894475
-29.863637,1001,1021.379277
39.28239,1001,1031.554986
55.266879,1001,1039.994419
75.132664,1001,1050.179218
78.020084,1001,1058.682271
94.375488,1001,1068.61313
108.897134,1001,1077.431617
103.814071,1001,1087.532867
129.238186,1001,1095.981941
183.629282,1001,1105.807585
143.38878,1001,1114.151751
82.61613,1001,1124.288758
156.938957,1001,1133.107123
136.425525,1001,1142.970157
214.380051,1001,1151.739555
195.765264,1001,1161.746182
213.111906,1001,1170.203445
212.28209,1001,1180.397373
243.21219,1001,1188.827519
236.540587,1001,1198.927243
273.56057,1001,1207.636058
203.179202,1001,1217.422338
259.054684,1001,1226.115459
233.471574,1001,1235.84723
277.081644,1001,1244.319506
253.724574,1001,1254.562991
238.340391,1001,1262.952922
277.801463,1001,1271.730531
231.497652,1001,1281.771342
280.329112,1001,1290.18524
293.155872,1001,1300.422736
285.562692,1001,1308.884448
274.263449,1001,1318.973865
301.103158,1001,1327.748778
305.533475,1001,1337.565833
299.891495,1001,1346.392015
349.300007,1001,1356.310741
254.984444,1001,1364.749514
302.518966,1001,1374.651829
266.362087,1001,1382.998126
299.477819,1001,1393.158974
300.64146,1001,1401.572883
322.266627,1001,1411.48291
255.536381,1001,1420.163115
288.739273,1001,1430.020079
302.423073,1001,1438.613418
340.389046,1001,1448.798508
329.967214,1001,1457.18257
331.511465,1001,1467.238484
370.496016,1001,1475.689843
367.299861,1001,1485.755453
364.139691,1001,1494.487637
365.580717,1001,1504.375996
357.699378,1001,1513.022803
170.288401,1001,1523.236249
369.141716,1001,1531.618662
229.650075,1001,1541.662009
405.022529,1001,1550.059301
390.138559,1001,1559.834691
403.462811,1001,1568.623402
420.634505,1001,1578.324644
337.752134,1001,1587.091752
338.586344,1001,1597.005465
421.724458,1001,1605.396008
395.904904,1001,1615.577923
420.508368,1001,1623.91697
427.62172,1001,1633.989218
433.874651,1001,1642.667035
429.040634,1001,1652.508681
450.655388,1001,1661.232867
421.681988,1001,1670.981089
411.654263,1001,1679.307305
427.858743,1001,1687.964004
439.77314,1001,1697.704157
435.578049,1001,1706.372698
459.129661,1001,1716.101953
420.536062,1001,1724.610229
444.037088,1001,1734.806095
449.851806,1001,1743.226391
454.250953,1001,1753.353116
468.708767,1001,1761.948009
467.131975,1001,1771.725894
294.321882,1001,1780.468958
462.259668,1001,1790.261401
290.6458,1001,1798.623457
475.648013,1001,1808.743868
468.332499,1001,1817.037812
451.885026,1001,1827.169797
322.082632,1001,1835.648302
463.290236,1001,1845.458441
468.885251,1001,1854.150353
335.261439,1001,1863.938248
477.709819,1001,1872.687799
320.448111,1001,1882.822289
321.754138,1001,1891.238854
481.567566,1001,1901.254108
325.744101,1001,1909.696795
489.035641,1001,1919.684847
479.390201,1001,1928.400442
487.995366,1001,1938.205009
364.215541,1001,1946.858947
354.074208,1001,1956.835469
483.129195,1001,1965.191427
480.4023,1001,1975.08828
361.29225,1001,1983.519928
502.861978,1001,1993.616164
496.582929,1001,2002.186936
494.181244,1001,2012.082267
504.816262,1001,2020.851186
481.462037,1001,2030.712955
507.42813,1001,2039.217832
406.601418,1001,2049.309917
507.244329,1001,2057.626068
511.984879,1001,2067.722687
507.647038,1001,2076.033
518.339905,1001,2084.342257
489.721795,1001,2094.49065
506.46547,1001,2102.808847
519.058269,1001,2112.943395
509.382013,1001,2121.378211
368.25661,1001,2131.296072
515.266962,1001,2140.018165
515.956547,1001,2149.792221
522.986639,1001,2158.344507
513.638776,1001,2168.384831
529.886323,1001,2176.667667
526.064683,1001,2186.657487
518.653818,1001,2194.968771
375.007141,1001,2204.935574
542.994201,1001,2213.701283
367.119247,1001,2223.428518
389.015919,1001,2232.116712
511.615082,1001,2242.111993
522.867838,1001,2250.610388
531.782552,1001,2260.75428
526.99996,1001,2269.089131
385.595322,1001,2279.192945
518.509997,1001,2287.828118
399.6025,1001,2297.572922
505.941212,1001,2306.273111
532.556275,1001,2315.974826
494.403499,1001,2324.468232
