#{"t_start": 1763059796.8362942, "env_id": "None"}
r,l,t
1328205.205447,5001,76.088717
1302374.209479,5001,145.167089
1337561.410869,5001,214.787748
1343064.891998,5001,284.1487
1149990.971771,5001,358.446581
1372764.94763,5001,425.507443
1374781.563541,5001,494.529381
1340219.028592,5001,560.563351
1422726.776476,5001,626.885745
1419494.2455,5001,699.893478
1451949.188299,5001,766.470341
1437511.708719,5001,833.131117
1455572.165479,5001,899.846255
1457566.007144,5001,972.681658
1468875.33267,5001,1041.754789
1467627.829602,5001,1107.551567
1475813.883652,5001,1173.997564
1479666.64907,5001,1240.072123
1481959.891079,5001,1312.456193
1484120.245453,5001,1378.902144
1484099.714074,5001,1445.203474
1487135.754542,5001,1511.771444
1485856.888064,5001,1586.758894
1488017.167782,5001,1653.081591
1487704.716197,5001,1719.151428
1488728.54037,5001,1785.49921
1489271.694436,5001,1851.64814
1489725.952414,5001,1924.343973
1489599.658149,5001,1990.814702
1490606.065092,5001,2057.156805
1489836.446191,5001,2125.936453
1490577.656984,5001,2198.023784
1490796.90548,5001,2264.085925
1490109.054401,5001,2330.222272
1490178.612661,5001,2396.71815
1491519.815641,5001,2463.020951
1491163.787145,5001,2535.542798
1491737.719175,5001,2601.983802
1491505.206535,5001,2670.984288
1491675.992063,5001,2736.742268
1491828.35478,5001,2808.929346
1492225.413877,5001,2875.265021
1492040.862446,5001,2941.368896
1491915.401372,5001,3007.614316
1492286.110021,5001,3073.852761
1491484.37672,5001,3146.267723
1492351.625704,5001,3215.011127
1492488.920651,5001,3281.035286
1492335.557788,5001,3347.180583
1492654.187502,5001,3419.881192
1492482.2436,5001,3486.200554
1492810.192993,5001,3552.360005
1492705.134652,5001,3618.807431
1492886.813823,5001,3685.155983
1493021.356223,5001,3759.903113
1492938.592948,5001,3825.96448
1492736.814267,5001,3892.039539
1493132.433749,5001,3958.464196
1492817.927634,5001,4031.118118
1493023.84407,5001,4097.45245
1493130.41843,5001,4163.674441
1492168.622565,5001,4230.100155
1493181.660187,5001,4298.889034
