#{"t_start": 1763059797.6667955, "env_id": "None"}
r,l,t
1315079.257148,5001,75.263654
1185781.062333,5001,144.334806
1285955.729315,5001,213.954959
1291039.16256,5001,283.31769
1372992.920246,5001,357.616217
1360032.684945,5001,424.678923
1397526.565627,5001,493.696591
1414420.547406,5001,559.733022
1417106.468244,5001,626.057014
1422282.364729,5001,699.062883
1451338.863948,5001,765.640026
1449183.963703,5001,832.302511
1443019.600381,5001,899.016008
1459268.865918,5001,971.853107
1472502.684742,5001,1040.928093
1472407.991763,5001,1106.723189
1477221.675948,5001,1173.166865
1475624.766124,5001,1239.238684
1481621.356817,5001,1311.629853
1471962.435096,5001,1378.074768
1484101.339804,5001,1444.376031
1486040.18622,5001,1510.934152
1487897.232808,5001,1585.924572
1487031.908915,5001,1652.253511
1487510.382525,5001,1718.321373
1488195.519723,5001,1784.663174
1487829.987286,5001,1850.811193
1489452.309409,5001,1923.512682
1490019.648838,5001,1989.988701
1490129.192002,5001,2056.332223
1487971.153565,5001,2125.10418
1489937.744932,5001,2197.187343
1490371.970047,5001,2263.257422
1491028.619637,5001,2329.394781
1491255.874018,5001,2395.887604
1491073.406455,5001,2462.182817
1490646.339059,5001,2534.715479
1491546.16841,5001,2601.158076
1491352.956814,5001,2670.159691
1491752.320707,5001,2735.911858
1491355.493921,5001,2808.098637
1492027.848119,5001,2874.434771
1491653.0952,5001,2940.539363
1492416.073927,5001,3006.787141
1492455.255898,5001,3073.025786
1492286.535458,5001,3145.431068
1492625.401363,5001,3214.178107
1492742.715077,5001,3280.205591
1492547.05643,5001,3346.3515
1492811.211888,5001,3419.050997
1492595.508665,5001,3485.367889
1492878.645907,5001,3551.527582
1493125.362819,5001,3617.976971
1492795.870779,5001,3684.331654
1492689.489703,5001,3759.069168
1493176.912924,5001,3825.132491
1492967.966391,5001,3891.209877
1493189.074949,5001,3957.639758
1493031.858339,5001,4030.285702
1493090.550048,5001,4096.629761
1493331.483305,5001,4162.840116
1493364.912885,5001,4229.267161
1493402.201679,5001,4298.058398
