#{"t_start": 1763059799.7872655, "env_id": "None"}
r,l,t
1325140.479103,5001,73.136508
1311613.778387,5001,142.211609
1361140.392649,5001,211.833187
1281704.901628,5001,281.194562
1321183.210983,5001,355.495593
1309552.945555,5001,422.554455
1404713.793269,5001,491.576104
1409859.040137,5001,557.608762
1415738.863509,5001,623.932151
1429161.702664,5001,696.937995
1448899.680349,5001,763.51598
1446265.210309,5001,830.177811
1462035.803943,5001,896.894861
1461296.235999,5001,969.726781
1461105.677153,5001,1038.797496
1473762.181055,5001,1104.59548
1474598.495084,5001,1171.049538
1477547.188842,5001,1237.110042
1479328.829286,5001,1309.504864
1484322.558355,5001,1375.950613
1485509.357711,5001,1442.248691
1486068.22576,5001,1508.820416
1486618.689544,5001,1583.805348
1487686.72553,5001,1650.120065
1487084.35841,5001,1716.197323
1488415.107301,5001,1782.538677
1487653.132331,5001,1848.687074
1488330.979426,5001,1921.385844
1490443.898268,5001,1987.860618
1488333.921305,5001,2054.205404
1490572.310386,5001,2122.985618
1490988.503823,5001,2195.06689
1490925.93798,5001,2261.124779
1489509.817303,5001,2327.265707
1491146.490768,5001,2393.764202
1491308.904932,5001,2460.071206
1491629.726604,5001,2532.588736
1491621.782584,5001,2599.030685
1491039.959398,5001,2668.035309
1491898.729657,5001,2733.787584
1491944.809889,5001,2805.969775
1492208.843407,5001,2872.310951
1492470.442435,5001,2938.409158
1492423.364323,5001,3004.663391
1492318.854411,5001,3070.895308
1492197.296276,5001,3143.310173
1492483.016259,5001,3212.051626
1492744.548219,5001,3278.084896
1488460.355377,5001,3344.224216
1491992.398232,5001,3416.923295
1492440.118379,5001,3483.247132
1489434.769634,5001,3549.397991
1492372.613261,5001,3615.851798
1491950.898279,5001,3682.204078
1492785.239618,5001,3756.94281
1492669.472299,5001,3823.00967
1492577.163313,5001,3889.082755
1492898.178899,5001,3955.510225
1493131.829478,5001,4028.165159
1493163.138173,5001,4094.497789
1493249.021472,5001,4160.725154
1493151.888975,5001,4227.139951
1493109.481757,5001,4295.934043
