#{"t_start": 1763059800.0397515, "env_id": "None"}
r,l,t
1325343.022,5001,72.887202
1336841.257585,5001,141.964982
1332663.465698,5001,211.581841
1299156.123345,5001,280.94531
1269512.107923,5001,355.247267
1323022.804978,5001,422.306294
1361222.454611,5001,491.323756
1406219.919112,5001,557.364027
1419243.576481,5001,623.682071
1428585.618859,5001,696.688257
1430011.285295,5001,763.267411
1448644.804261,5001,829.929431
1458862.102928,5001,896.646582
1458454.64344,5001,969.480926
1472398.360196,5001,1038.545813
1456441.779262,5001,1104.356312
1477330.550377,5001,1170.796468
1477979.391549,5001,1236.868746
1470562.553244,5001,1309.256678
1484647.56768,5001,1375.7055
1485632.56425,5001,1442.006147
1486273.977066,5001,1508.561599
1485811.020641,5001,1583.55402
1487828.963749,5001,1649.870084
1488279.6646,5001,1715.951739
1488535.702347,5001,1782.296352
1489084.21439,5001,1848.43809
1489423.828913,5001,1921.137366
1489350.797405,5001,1987.613529
1490079.370221,5001,2053.959735
1489686.847223,5001,2122.738884
1490207.442219,5001,2194.820884
1490921.678124,5001,2260.878354
1491031.133997,5001,2327.019381
1491072.087266,5001,2393.517678
1491481.923852,5001,2459.817508
1491013.198149,5001,2532.345652
1491346.683246,5001,2598.786052
1491405.702008,5001,2667.787475
1492016.702926,5001,2733.544879
1491839.671468,5001,2805.725686
1491924.075622,5001,2872.066047
1491223.328983,5001,2938.156296
1492506.78535,5001,3004.423326
1491916.163229,5001,3070.652703
1492075.86296,5001,3143.065251
1492382.289743,5001,3211.802532
1492604.934867,5001,3277.832531
1492450.435486,5001,3343.981039
1492555.203987,5001,3416.676389
1491504.537217,5001,3482.998216
1492790.156125,5001,3549.159415
1493104.124734,5001,3615.607177
1492938.80756,5001,3681.960099
1492625.32987,5001,3756.697021
1493085.199372,5001,3822.766293
1493212.332561,5001,3888.837062
1493156.504088,5001,3955.261259
1492897.228029,5001,4027.917751
1493472.310877,5001,4094.254215
1493041.418455,5001,4160.474915
1493123.240736,5001,4226.891026
1493416.174116,5001,4295.688998
