#{"t_start": 1763059798.7264166, "env_id": "None"}
r,l,t
1306332.351644,5001,74.19951
1234256.163552,5001,143.271042
1331753.739297,5001,212.89573
1291701.899982,5001,282.256351
1330237.727589,5001,356.554844
1328313.307606,5001,423.61522
1387641.619494,5001,492.635169
1396156.019082,5001,558.669435
1416534.485324,5001,624.991479
1422368.52156,5001,697.999027
1383250.848022,5001,764.576711
1440867.787923,5001,831.239819
1452095.914348,5001,897.953131
1459682.15391,5001,970.784422
1461799.628275,5001,1039.858307
1472609.468977,5001,1105.656345
1477024.427314,5001,1172.109495
1480249.561747,5001,1238.173522
1483022.776311,5001,1310.564138
1482200.502571,5001,1377.008456
1481210.165018,5001,1443.30747
1485634.686245,5001,1509.873613
1487254.698489,5001,1584.864382
1488061.739159,5001,1651.180679
1488311.098994,5001,1717.258172
1487855.1945,5001,1783.59965
1488897.345043,5001,1849.744565
1489684.094195,5001,1922.44531
1489732.552955,5001,1988.919811
1490113.991236,5001,2055.263305
1490331.897195,5001,2124.043374
1490763.389996,5001,2196.122392
1489541.716564,5001,2262.18838
1490985.320849,5001,2328.323655
1490603.21723,5001,2394.821872
1490414.169039,5001,2461.119808
1491397.865611,5001,2533.649575
1489941.87896,5001,2600.09464
1491650.688392,5001,2669.093529
1490710.266802,5001,2734.851166
1491726.868471,5001,2807.030548
1491527.217203,5001,2873.368942
1491747.69306,5001,2939.469985
1491949.370966,5001,3005.720655
1492259.1281,5001,3071.959161
1492333.536862,5001,3144.371217
1492568.145188,5001,3213.111869
1492078.507145,5001,3279.143211
1492401.08822,5001,3345.281461
1492783.168749,5001,3417.984151
1492962.70142,5001,3484.307986
1492930.776736,5001,3550.460901
1492587.29631,5001,3616.913418
1492846.614167,5001,3683.261825
1492765.108392,5001,3758.006519
1492991.344927,5001,3824.070494
1493172.690164,5001,3890.146144
1493506.525858,5001,3956.571375
1493139.143699,5001,4029.226023
1493320.968031,5001,4095.558178
1493295.782443,5001,4161.782541
1493260.083487,5001,4228.207653
1493369.879689,5001,4296.992346
