#{"t_start": 1763059797.8723073, "env_id": "None"}
r,l,t
1300972.542617,5001,75.0595
1336010.055778,5001,144.133
1316300.671819,5001,213.753705
1336584.074933,5001,283.117375
1252445.661002,5001,357.416884
1381861.640351,5001,424.476305
1332513.535379,5001,493.496993
1414083.719244,5001,559.528718
1433503.670834,5001,625.851118
1413488.534175,5001,698.85708
1447141.594025,5001,765.437471
1453192.533941,5001,832.103301
1464304.98744,5001,898.813675
1462567.202203,5001,971.650066
1461789.29922,5001,1040.718958
1467961.53914,5001,1106.520445
1476216.524167,5001,1172.96395
1479745.639643,5001,1239.033959
1473285.958377,5001,1311.422304
1484350.611222,5001,1377.87226
1484238.065098,5001,1444.174372
1469883.358016,5001,1510.730784
1486897.306328,5001,1585.726768
1488107.682924,5001,1652.043328
1487512.149588,5001,1718.121518
1488568.466323,5001,1784.464299
1488797.947799,5001,1850.612661
1488704.901381,5001,1923.310998
1489834.505275,5001,1989.783019
1489651.629441,5001,2056.123446
1490501.821384,5001,2124.903482
1491104.385874,5001,2196.988324
1490619.235041,5001,2263.046472
1491143.641452,5001,2329.189794
1491266.153713,5001,2395.684755
1491228.507291,5001,2461.987495
1491364.831343,5001,2534.50774
1491681.846974,5001,2600.954176
1491682.0707,5001,2669.953627
1491920.86338,5001,2735.71194
1491918.917256,5001,2807.896927
1492270.222083,5001,2874.229449
1492015.503386,5001,2940.329863
1491909.989828,5001,3006.585358
1492235.852519,5001,3072.82019
1492342.608114,5001,3145.225665
1492636.194969,5001,3213.973429
1492477.213283,5001,3280.006154
1492751.3644,5001,3346.142919
1492633.315653,5001,3418.840911
1492389.062628,5001,3485.171284
1492631.94227,5001,3551.32157
1492603.602883,5001,3617.774573
1493029.22528,5001,3684.119686
1492171.158636,5001,3758.863647
1492911.943796,5001,3824.936014
1493104.904844,5001,3891.005732
1492920.129269,5001,3957.436316
1493067.018675,5001,4030.084577
1493253.982379,5001,4096.416541
1493283.738715,5001,4162.641637
1493345.583578,5001,4229.068343
1493296.962924,5001,4297.856955
