#{"t_start": 1763059796.7874491, "env_id": "None"}
r,l,t
1350125.290344,5001,76.141568
1289692.023519,5001,145.213919
1330880.955473,5001,214.834599
1307070.258779,5001,284.19757
1158921.117633,5001,358.497432
1315954.085468,5001,425.558894
1366599.041875,5001,494.582435
1409176.26132,5001,560.610577
1380931.573027,5001,626.934266
1431099.135983,5001,699.942885
1450404.533889,5001,766.516547
1457940.843315,5001,833.179317
1462128.593185,5001,899.900883
1461431.586495,5001,972.729473
1464429.902187,5001,1041.80027
1468204.827923,5001,1107.605615
1476977.609617,5001,1174.048771
1481538.08843,5001,1240.114989
1482115.803709,5001,1312.504999
1483264.96227,5001,1378.951622
1479640.998546,5001,1445.252443
1487682.320233,5001,1511.816811
1486834.137934,5001,1586.811928
1486847.608275,5001,1653.125992
1488254.051592,5001,1719.197959
1488574.184798,5001,1785.541497
1488814.756392,5001,1851.690122
1489831.178048,5001,1924.386549
1490100.655585,5001,1990.863676
1489545.909974,5001,2057.208377
1489871.522643,5001,2125.985105
1489553.81747,5001,2198.067207
1490885.580753,5001,2264.133448
1491101.053817,5001,2330.26862
1490682.55569,5001,2396.766615
1490885.441369,5001,2463.063355
1491123.88302,5001,2535.595207
1491342.362307,5001,2602.035305
1491985.181838,5001,2671.036601
1491193.375024,5001,2736.790691
1491015.013125,5001,2808.975582
1492181.460007,5001,2875.319657
1492240.928562,5001,2941.414751
1492149.557748,5001,3007.670944
1491994.827504,5001,3073.898624
1492530.215246,5001,3146.319171
1492371.81269,5001,3215.054464
1492641.311976,5001,3281.084198
1492648.146889,5001,3347.229515
1492958.572562,5001,3419.923639
1492834.9551,5001,3486.253105
1492522.615697,5001,3552.403311
1492922.461825,5001,3618.854785
1492561.077104,5001,3685.210177
1492877.711409,5001,3759.948951
1492912.040042,5001,3826.013361
1492511.426533,5001,3892.088704
1493246.983547,5001,3958.510781
1493330.089843,5001,4031.163297
1493092.634469,5001,4097.498986
1493257.589267,5001,4163.719546
1493019.299812,5001,4230.152649
1492974.539794,5001,4298.934418
