#{"t_start": 1763059799.1838267, "env_id": "None"}
r,l,t
1351330.186803,5001,73.74216
1314229.434784,5001,142.819781
1254865.455541,5001,212.443087
1309771.740385,5001,281.803459
1368917.88972,5001,356.105469
1382956.395212,5001,423.160202
1415148.716766,5001,492.179886
1406395.421853,5001,558.217847
1416940.098404,5001,624.541967
1428476.309308,5001,697.543357
1358830.958213,5001,764.128395
1443096.223861,5001,830.78486
1459525.002644,5001,897.504942
1453718.381902,5001,970.341107
1456329.14218,5001,1039.402375
1476174.403537,5001,1105.208752
1474832.504619,5001,1171.652478
1479805.149956,5001,1237.722737
1481737.75464,5001,1310.114787
1472183.697852,5001,1376.552218
1485842.072903,5001,1442.856839
1485111.361564,5001,1509.420287
1487018.950797,5001,1584.410851
1487765.378569,5001,1650.729347
1488136.066732,5001,1716.809925
1489092.596195,5001,1783.149671
1488238.011147,5001,1849.29359
1489035.36448,5001,1921.996285
1489402.791642,5001,1988.470151
1489848.335135,5001,2054.811972
1490295.918282,5001,2123.596215
1490383.951023,5001,2195.67401
1490694.524133,5001,2261.737818
1490537.164076,5001,2327.875658
1491146.22127,5001,2394.373694
1491070.156125,5001,2460.674287
1491513.067307,5001,2533.199469
1487642.69621,5001,2599.645458
1491890.139932,5001,2668.645059
1492010.156584,5001,2734.403903
1491341.213596,5001,2806.579304
1491073.786945,5001,2872.920418
1492137.249227,5001,2939.017896
1492462.824317,5001,3005.276989
1492284.082251,5001,3071.508563
1492540.181552,5001,3143.914781
1491886.141624,5001,3212.661576
1492569.933767,5001,3278.691102
1492862.944344,5001,3344.830975
1492880.852138,5001,3417.531972
1492174.847025,5001,3483.862089
1492740.771101,5001,3550.009986
1492852.290816,5001,3616.463121
1492804.563914,5001,3682.808677
1492703.811558,5001,3757.551296
1493144.977752,5001,3823.619633
1493069.088756,5001,3889.701643
1492968.034575,5001,3956.123367
1493017.228691,5001,4028.773541
1493244.32507,5001,4095.107439
1493165.250334,5001,4161.327012
1493235.55695,5001,4227.757841
1493287.758155,5001,4296.541986
