#{"t_start": 1763059799.9955204, "env_id": "None"}
r,l,t
1296542.874164,5001,72.928434
1296790.741905,5001,142.003316
1267633.145259,5001,211.626863
1272026.163372,5001,280.986465
1322988.798019,5001,355.287084
1335793.958786,5001,422.346166
1373912.318067,5001,491.367753
1383974.222511,5001,557.400354
1429996.185369,5001,623.723905
1403744.136813,5001,696.729816
1442178.862577,5001,763.307847
1452664.721614,5001,829.972935
1456085.787127,5001,896.686617
1455289.018007,5001,969.518531
1459350.697231,5001,1038.589855
1475287.054514,5001,1104.390438
1474875.068726,5001,1170.843444
1478432.983259,5001,1236.904561
1481107.811952,5001,1309.297017
1482756.903477,5001,1375.743717
1485538.654659,5001,1442.04096
1485787.166828,5001,1508.602883
1486364.51021,5001,1583.597071
1487977.949817,5001,1649.911837
1486563.63441,5001,1715.986497
1489122.826974,5001,1782.330647
1489314.185009,5001,1848.479672
1490214.723053,5001,1921.177578
1490083.817422,5001,1987.652532
1490244.966737,5001,2053.997007
1490646.609314,5001,2122.778103
1490124.247896,5001,2194.856311
1490722.93001,5001,2260.919331
1491151.523736,5001,2327.057651
1491350.939581,5001,2393.555907
1490735.560358,5001,2459.854745
1490899.985996,5001,2532.380482
1491659.864383,5001,2598.823877
1491592.633261,5001,2667.824415
1491493.907073,5001,2733.579378
1491936.503254,5001,2805.764059
1492338.67436,5001,2872.102666
1492268.209327,5001,2938.198332
1492272.515534,5001,3004.4556
1492672.77825,5001,3070.687058
1492556.238115,5001,3143.101751
1492410.237449,5001,3211.843628
1492738.44252,5001,3277.87938
1492762.796929,5001,3344.018742
1492478.718768,5001,3416.71558
1492877.276937,5001,3483.039366
1492885.718265,5001,3549.191498
1492123.587341,5001,3615.6466
1493153.187067,5001,3681.993749
1492897.119139,5001,3756.737722
1492715.563529,5001,3822.801739
1492871.270604,5001,3888.877225
1492759.518274,5001,3955.301234
1493209.800868,5001,4027.95693
1493059.314858,5001,4094.289465
1493439.276548,5001,4160.508312
1493304.475597,5001,4226.938385
1493269.931542,5001,4295.725817
