#{"t_start": 1763051284.1990788, "env_id": "None"}
r,l,t
1074048.800551,5001,73.845598
1220223.066749,5001,147.212122
1240964.650792,5001,220.908085
1087985.124842,5001,294.106061
1171415.038272,5001,372.775478
1162891.383149,5001,445.097591
1271851.772551,5001,519.301325
1156927.672514,5001,590.397126
1250484.949183,5001,661.515034
930228.299106,5001,738.480556
1292696.68947,5001,810.276573
1268672.081008,5001,881.591206
1344405.325665,5001,952.190137
1358246.647404,5001,1029.292233
1386620.983533,5001,1102.462976
1367201.775532,5001,1172.731192
1350567.195189,5001,1243.877348
1316906.884032,5001,1319.488744
1364383.996415,5001,1403.903501
1355993.584813,5001,1480.551013
1370519.466643,5001,1556.411766
1396685.870277,5001,1633.285519
1378251.313523,5001,1718.609531
1411715.949293,5001,1792.101157
1408723.803269,5001,1865.443262
