#{"t_start": 1763051281.8685262, "env_id": "None"}
r,l,t
1140107.510525,5001,76.17393
1228296.729108,5001,149.542366
643317.960445,5001,223.234889
1119400.245172,5001,296.433579
1148026.923428,5001,375.104015
1181293.750137,5001,447.42466
1276666.813345,5001,521.631505
1121510.548895,5001,592.727572
1248027.555941,5001,663.835134
1222357.696095,5001,740.810944
1228329.527222,5001,812.607507
1292883.967678,5001,883.920213
1276018.225299,5001,954.518148
1342304.613183,5001,1031.622192
1356588.267317,5001,1104.793077
1361013.715989,5001,1175.057718
1372942.385617,5001,1246.207617
1335367.46133,5001,1321.819236
1321448.838674,5001,1406.228706
1398299.487398,5001,1482.878087
1384311.888918,5001,1558.74187
1383955.078956,5001,1635.614992
1388743.71862,5001,1720.939761
1390525.220573,5001,1794.431228
1401028.851274,5001,1867.773568
