#{"t_start": 1763051283.7942502, "env_id": "None"}
r,l,t
958588.5458,5001,74.255134
1016127.852109,5001,147.621372
1101162.783865,5001,221.322473
1209541.561218,5001,294.524507
1284478.289478,5001,373.188794
1192578.27712,5001,445.516962
1282164.002178,5001,519.72087
233384.839477,5001,590.811675
1084042.299863,5001,661.920908
1326158.049532,5001,738.89285
1346062.778917,5001,810.695088
1335373.883489,5001,882.010092
1353190.839637,5001,952.600007
1338289.303166,5001,1029.714674
1371574.075526,5001,1102.875535
1344443.996887,5001,1173.139162
1384830.668927,5001,1244.29541
1357288.765077,5001,1319.900358
1347113.670914,5001,1404.320176
1347347.237062,5001,1480.966736
1353854.34451,5001,1556.83096
1380448.933861,5001,1633.706668
1362489.635242,5001,1719.024781
1403494.159677,5001,1792.519814
1401933.763297,5001,1865.861277
