#{"t_start": 1763051283.6775005, "env_id": "None"}
r,l,t
1071964.488528,5001,74.373883
727932.01529,5001,147.742274
1205358.483566,5001,221.432472
1096207.768532,5001,294.632532
1283867.602078,5001,373.298647
1223042.547078,5001,445.631581
1147348.908421,5001,519.832595
1268295.929447,5001,590.927917
1133521.221649,5001,662.040408
1323771.442053,5001,739.009396
1249723.256649,5001,810.811789
1323330.862853,5001,882.121401
1347944.721544,5001,952.725991
1377080.023906,5001,1029.821371
1372133.525356,5001,1102.992095
1352870.543982,5001,1173.259849
1373798.307924,5001,1244.409131
1357121.015963,5001,1320.026173
1333151.238134,5001,1404.439324
1365290.900357,5001,1481.079639
1410044.649628,5001,1556.942422
1389404.275888,5001,1633.820703
1387718.027562,5001,1719.1453
1382292.128045,5001,1792.635707
1414266.073694,5001,1865.975063
