#{"t_start": 1763051281.7499857, "env_id": "None"}
r,l,t
760138.307595,5001,76.297254
1052625.450452,5001,149.665449
1001839.128784,5001,223.36038
1165817.858908,5001,296.566435
1129564.839962,5001,375.229143
1217344.062533,5001,447.553072
1068726.065739,5001,521.757115
1276320.436857,5001,592.855491
1247730.748311,5001,663.969364
1301825.436656,5001,740.94089
1278736.23655,5001,812.736888
1321066.263625,5001,884.053217
1330117.958986,5001,954.650043
1384371.379759,5001,1031.747052
1345393.347628,5001,1104.915275
1350933.954773,5001,1175.183345
1366016.325883,5001,1246.333018
1378302.604605,5001,1321.943369
1354117.428312,5001,1406.362229
1363974.608482,5001,1483.011269
1361535.254576,5001,1558.868055
1370677.059917,5001,1635.745094
1373665.831714,5001,1721.072099
1396903.144805,5001,1794.559254
1403548.700071,5001,1867.895355
