#{"t_start": 1763051278.070309, "env_id": "None"}
r,l,t
1114189.38408,5001,79.989218
1179895.167254,5001,153.349808
1113151.72784,5001,227.038489
903873.574681,5001,300.247157
1158659.613276,5001,378.90772
1271478.896544,5001,451.231304
1292350.217821,5001,525.441037
1157558.10513,5001,596.531996
1187389.15278,5001,667.641321
1282489.988686,5001,744.616642
1226456.899394,5001,816.418831
1254783.171143,5001,887.732872
1283109.401128,5001,958.327285
1365294.522017,5001,1035.434937
1329144.579474,5001,1108.597712
1384174.661156,5001,1178.863518
1356710.002887,5001,1250.019735
1365302.240176,5001,1325.634712
1335634.205873,5001,1410.031555
1352420.009165,5001,1486.683775
1320543.579245,5001,1562.55392
1373228.40943,5001,1639.42018
1400038.547064,5001,1724.746966
1406071.168492,5001,1798.241909
1420693.0237,5001,1871.585363
