#{"t_start": 1763051280.0301163, "env_id": "None"}
r,l,t
1000225.466899,5001,78.016783
1162039.34128,5001,151.386897
1034573.908494,5001,225.087725
1284235.042484,5001,298.281286
1293595.881998,5001,376.945548
1261092.945161,5001,449.269772
1266270.931905,5001,523.476994
1164176.910787,5001,594.572216
1083736.788854,5001,665.685488
1316861.985639,5001,742.665766
1188014.924172,5001,814.456081
1333358.278356,5001,885.772384
1343705.0238,5001,956.362285
1350268.908192,5001,1033.477623
1361859.241352,5001,1106.634913
1343578.632893,5001,1176.910323
1328983.998438,5001,1248.052106
1359553.102539,5001,1323.674961
1365320.076842,5001,1408.08123
1379015.450191,5001,1484.72053
1375483.378962,5001,1560.591887
1359720.734162,5001,1637.4683
1402946.322956,5001,1722.788623
1413026.879673,5001,1796.27964
1398624.446386,5001,1869.619386
