#{"t_start": 1763051284.168028, "env_id": "None"}
r,l,t
1273524.338983,5001,73.881438
869851.826097,5001,147.250409
1152702.622627,5001,220.949272
1232358.828348,5001,294.142109
1267498.811261,5001,372.81923
1254765.220046,5001,445.134935
1242297.299206,5001,519.347476
1300725.591105,5001,590.440579
1258957.988672,5001,661.551211
1181790.051221,5001,738.52299
1324804.555292,5001,810.314165
1131323.980254,5001,881.627829
1354527.439129,5001,952.224201
1376181.150953,5001,1029.342969
1328171.591709,5001,1102.500812
1343604.838016,5001,1172.769197
1349513.08119,5001,1243.921075
1366364.984159,5001,1319.525972
1373488.56201,5001,1403.944534
1386859.85752,5001,1480.590065
1367377.728974,5001,1556.445809
1378944.353923,5001,1633.326657
1403855.509427,5001,1718.648032
1396033.688039,5001,1792.144839
1415884.164848,5001,1865.47804
