#{"t_start": 1763051283.648439, "env_id": "None"}
r,l,t
639264.478248,5001,74.401372
1069838.183502,5001,147.765013
1107067.886379,5001,221.458641
1022990.636499,5001,294.667159
1010948.604004,5001,373.330583
1214768.305494,5001,445.654684
1245477.416859,5001,519.858472
1287769.118467,5001,590.960829
1017052.999824,5001,662.06355
1290293.02453,5001,739.035239
1177627.858636,5001,810.834409
1277939.751755,5001,882.1523
1344747.98021,5001,952.744317
1361699.999217,5001,1029.852734
1364594.749753,5001,1103.016475
1364890.743154,5001,1173.281849
1350127.451713,5001,1244.431588
1398453.194959,5001,1320.041788
1369200.264128,5001,1404.453287
1373457.368478,5001,1481.101898
1375796.613578,5001,1556.968525
1396512.152224,5001,1633.83871
1414091.459519,5001,1719.165162
1403517.393334,5001,1792.658369
1399152.037032,5001,1866.005845
