#{"t_start": 1762985473.7740211, "env_id": "None"}
r,l,t
-13542868.516995,5001,62.306153
-9448549.481565,5001,118.312646
-9276036.255394,5001,174.329352
-8956421.895427,5001,230.179236
-7519761.519168,5001,288.753345
-9134953.556127,5001,344.741388
-16579152.459551,5001,400.671596
-12327078.276097,5001,456.568291
-865365.882482,5001,512.347489
-4762752.435488,5001,571.235823
-3755358.645293,5001,627.431722
-4120498.377506,5001,683.800908
-1042154.307542,5001,739.743162
-2245615.822679,5001,798.638807
-3015705.330418,5001,854.523053
-2786527.415097,5001,914.338444
-499436.016333,5001,973.248835
-815394.612515,5001,1035.156954
-656985.776346,5001,1097.945471
-969847.139519,5001,1159.042137
-1710853.686313,5001,1221.680954
-379161.252577,5001,1280.474502
-448126.081351,5001,1339.316071
-101208.014592,5001,1395.435686
-90218.702012,5001,1451.47771
-186894.837507,5001,1507.549132
69960.29448,5001,1563.275427
49443.558864,5001,1621.752214
138949.060866,5001,1677.73552
158431.788987,5001,1733.738269
