#{"t_start": 1763162857.6303833, "env_id": "None"}
r,l,t
-82057.993557,6001,84.230521
-48519.451212,6001,164.751862
-105301.032672,6001,251.692599
-66248.618076,6001,331.9819
-19596.093308,6001,418.247475
-18168.618917,6001,500.464369
-26275.770286,6001,586.455883
-21915.092781,6001,666.794236
-21587.382455,6001,753.206778
-10504.187636,6001,833.955824
-20097.018463,6001,920.799883
-6183.3459,6001,1001.721217
-19650.597159,6001,1091.102782
-4046.525308,6001,1172.308858
-4180.453616,6001,1253.801906
-3645.561236,6001,1340.938976
-4646.288211,6001,1422.273221
-1223.037373,6001,1509.603344
-4778.280373,6001,1593.083006
-1642.803536,6001,1679.832859
-120.794461,6001,1760.331788
-5356.594128,6001,1846.581393
-3339.901556,6001,1927.389505
814.601712,6001,2015.234888
535.240692,6001,2097.343923
1430.243368,6001,2186.590548
1200.770209,6001,2267.563052
-325.756528,6001,2354.530959
2238.808248,6001,2435.564123
585.029908,6001,2516.462988
1989.69731,6001,2603.915324
