#{"t_start": 1763162856.42483, "env_id": "None"}
r,l,t
-23037.606872,6001,85.418642
-43438.14874,6001,165.952547
-79758.897901,6001,252.886709
-142460.350721,6001,333.173128
-87103.595138,6001,419.446196
-28910.624109,6001,501.657985
-24771.440443,6001,587.651661
-17284.606691,6001,667.989182
-27806.85411,6001,754.395439
-20926.104932,6001,835.151067
-13728.129466,6001,922.000428
-16210.433664,6001,1002.919962
-7701.44206,6001,1092.298621
-7714.235777,6001,1173.50467
-5606.188492,6001,1254.993905
-4330.80243,6001,1342.129537
-2245.664986,6001,1423.47038
-2416.304079,6001,1510.800481
-2912.906738,6001,1594.282201
-3086.045914,6001,1681.028884
-977.144929,6001,1761.513942
-4646.649253,6001,1847.771826
77.686973,6001,1928.587146
-849.672081,6001,2016.432912
234.388879,6001,2098.533519
586.900944,6001,2187.789306
516.36051,6001,2268.76117
326.886445,6001,2355.726472
982.713561,6001,2436.757556
1285.712487,6001,2517.652523
1352.189735,6001,2605.107734
