#{"t_start": 1763162857.2969923, "env_id": "None"}
r,l,t
-30241.28436,6001,84.54689
-36304.110956,6001,165.080367
-58904.965511,6001,252.01419
-78265.914317,6001,332.302077
-53699.853795,6001,418.574579
-39374.394208,6001,500.78639
-39446.160228,6001,586.78228
-30849.153141,6001,667.118058
-10757.362288,6001,753.523797
-10878.903027,6001,834.279597
-8805.576996,6001,921.128667
-12237.680702,6001,1002.048498
-8661.794565,6001,1091.426775
-5074.862869,6001,1172.63325
-6818.619888,6001,1254.12214
-3463.581013,6001,1341.260269
-1158.871207,6001,1422.598916
-4211.720784,6001,1509.928677
-2846.131771,6001,1593.410251
-6494.609077,6001,1680.159542
-604.385734,6001,1760.647222
317.541122,6001,1846.900239
346.632682,6001,1927.725103
-1156.742938,6001,2015.566655
752.29895,6001,2097.662024
-152.755879,6001,2186.919363
-422.961778,6001,2267.888788
2118.931219,6001,2354.857155
-4901.549856,6001,2435.886091
1297.017924,6001,2516.783181
625.959794,6001,2604.235845
