#{"t_start": 1763162857.1072814, "env_id": "None"}
r,l,t
-23203.427589,6001,84.750275
-55681.32626,6001,165.274794
-71961.741806,6001,252.208668
-17020.41482,6001,332.50528
-11759.642091,6001,418.770544
-62308.818232,6001,500.989657
-31611.0101,6001,586.978841
-28968.631139,6001,667.316679
-10550.07322,6001,753.724995
-9601.166225,6001,834.485177
-8878.185569,6001,921.325023
-6719.80066,6001,1002.244889
-5130.877203,6001,1091.623244
-4718.420237,6001,1172.834461
-6843.678804,6001,1254.324709
-2423.482961,6001,1341.453591
-3339.467266,6001,1422.795918
-2894.639229,6001,1510.128328
-6449.285594,6001,1593.609067
-2380.136092,6001,1680.353265
-4510.19248,6001,1760.853698
-267.167743,6001,1847.102678
-1181.652007,6001,1927.919409
-1336.383855,6001,2015.768557
348.85643,6001,2097.857993
732.899673,6001,2187.116147
279.17514,6001,2268.088517
1221.144134,6001,2355.05836
489.109609,6001,2436.089151
1390.24134,6001,2516.980438
1098.289308,6001,2604.43893
