#{"t_start": 1763162851.3301055, "env_id": "None"}
r,l,t
-9873.11442,6001,90.53178
-49735.649054,6001,171.051831
-47096.859313,6001,257.992868
-63422.762673,6001,338.282527
-81119.012454,6001,424.551775
-17307.967648,6001,506.766881
-15311.550095,6001,592.759214
-13838.684837,6001,673.103237
-19801.935572,6001,759.509285
-6651.401565,6001,840.259465
-20929.577242,6001,927.104923
-8538.571259,6001,1008.028881
-6598.30575,6001,1097.402987
-4522.543393,6001,1178.609045
-4747.556469,6001,1260.102242
-5582.076843,6001,1347.23723
-2421.022196,6001,1428.579665
-6542.612133,6001,1515.902028
-3797.191337,6001,1599.387072
-3493.815483,6001,1686.129886
1159.968199,6001,1766.625927
-3837.691113,6001,1852.876056
-1639.343253,6001,1933.685337
-350.619168,6001,2021.536385
549.22366,6001,2103.635864
-912.148582,6001,2192.894313
350.349567,6001,2273.868713
1425.372864,6001,2360.832298
401.433992,6001,2441.860396
2216.541334,6001,2522.761856
2110.874841,6001,2610.217562
