#{"t_start": 1763162857.5487568, "env_id": "None"}
r,l,t
-9070.783186,6001,84.303975
-54643.670907,6001,164.837849
-58177.323698,6001,251.768659
-71187.014071,6001,332.057669
-72147.182048,6001,418.328801
-40460.478711,6001,500.536298
-15595.132867,6001,586.531222
-19637.742477,6001,666.868897
-24196.741079,6001,753.280775
-18759.60617,6001,834.034618
-9958.814211,6001,920.885957
-11704.456309,6001,1001.804477
-4317.929599,6001,1091.181223
-4917.515353,6001,1172.385858
-4298.020983,6001,1253.87677
-6025.643547,6001,1341.012887
-3477.799387,6001,1422.3574
-2919.863913,6001,1509.686528
-1465.478562,6001,1593.163027
-6629.368341,6001,1679.914869
-196.110951,6001,1760.404834
-4761.411177,6001,1846.660584
-2297.363727,6001,1927.466916
-788.600294,6001,2015.322911
-562.907879,6001,2097.424376
-449.981272,6001,2186.674442
-288.521443,6001,2267.646392
822.587983,6001,2354.608879
830.77933,6001,2435.649578
1482.396302,6001,2516.534624
1663.656413,6001,2603.987871
