#{"t_start": 1763162855.7325997, "env_id": "None"}
r,l,t
-76560.173626,6001,86.126955
-42621.142587,6001,166.654536
-26001.385411,6001,253.587739
-56124.794985,6001,333.879106
-71488.527227,6001,420.145811
-36166.359059,6001,502.358191
-15361.749631,6001,588.353488
-88549.271922,6001,668.698982
-28274.667061,6001,755.107691
-10248.506913,6001,835.855758
-26244.387865,6001,922.697652
-5775.08615,6001,1003.626543
-10567.376723,6001,1092.997726
-5124.125239,6001,1174.21167
-2729.390856,6001,1255.701945
-7784.5095,6001,1342.838011
-1740.539584,6001,1424.178649
-5405.208487,6001,1511.508775
-11635.008073,6001,1594.981244
-3452.477576,6001,1681.735673
-1474.73997,6001,1762.220103
-6120.808388,6001,1848.479452
-1182.668489,6001,1929.293856
554.354644,6001,2017.151577
311.820312,6001,2099.236636
1060.103669,6001,2188.488648
-1675.460119,6001,2269.466599
1286.977294,6001,2356.427161
1182.025124,6001,2437.46559
2376.983964,6001,2518.356019
1432.367064,6001,2605.815155
