#{"t_start": 1763162856.5383713, "env_id": "None"}
r,l,t
-35496.282133,6001,85.313381
-39875.721715,6001,165.855113
-47515.524799,6001,252.777471
-45386.176059,6001,333.065148
-31778.966457,6001,419.340695
-49007.501149,6001,501.559444
-21324.581846,6001,587.550629
-14639.305004,6001,667.883908
-23654.133191,6001,754.301964
-9765.555976,6001,835.051147
-6767.110896,6001,921.894095
-6772.040247,6001,1002.819782
-5434.188177,6001,1092.191714
-5772.118804,6001,1173.398968
-4384.806618,6001,1254.890187
-5577.60774,6001,1342.028849
-1516.031443,6001,1423.360233
-751.339968,6001,1510.702949
-3402.77784,6001,1594.17761
-2266.107444,6001,1680.921745
-4711.400158,6001,1761.41811
-4038.782996,6001,1847.671757
455.268825,6001,1928.476724
-4363.661681,6001,2016.333169
-1009.754956,6001,2098.426778
1291.313694,6001,2187.683228
594.252231,6001,2268.661115
-759.328863,6001,2355.624318
733.183287,6001,2436.661406
1335.220196,6001,2517.549178
564.822826,6001,2605.007444
