#{"t_start": 1762918382.086493, "env_id": "None"}
r,l,t
3882.087509,1001,4.02843
3942.539896,1001,6.858401
3668.311112,1001,10.88984
3858.397948,1001,13.748512
3319.463572,1001,17.569439
3750.32931,1001,20.455173
3793.106323,1001,24.615206
3840.494415,1001,27.401301
3843.950962,1001,31.271705
3703.215875,1001,34.119038
3767.789914,1001,37.961004
3878.700425,1001,40.919411
3771.104807,1001,45.649879
3972.023929,1001,49.053751
3764.978221,1001,53.704952
3598.641789,1001,57.242484
3167.79917,1001,61.92181
3524.843244,1001,65.597138
3290.549096,1001,70.3203
3632.081182,1001,73.874008
2972.490538,1001,78.646689
2466.435199,662,81.019684
3934.544727,1001,86.10421
3148.718089,1001,89.593872
3448.223185,1001,94.365532
3558.758948,1001,97.845507
3569.830625,1001,102.622478
3605.860374,1001,106.421479
3996.473639,1001,111.207153
3391.962185,1001,114.723729
3734.708493,1001,118.22615
3287.69312,1001,123.090909
3273.830496,1001,126.700049
3822.512164,1001,131.461637
3824.547146,1001,135.15532
2088.366135,569,138.448579
3782.416689,1001,142.052759
3542.262799,1001,146.935047
3665.871605,1001,150.385134
3395.758098,1001,155.111265
3700.064575,1001,158.5949
3271.740817,1001,163.569103
4119.7444,1001,167.417346
3348.352951,1001,172.046516
3890.676138,1001,175.227221
796.815971,221,176.001635
3588.524263,1001,180.711544
3091.73237,1001,184.045017
3570.531585,1001,188.496857
2494.510669,1001,191.533085
3903.820238,1001,195.622255
3699.424649,1001,198.575553
3437.089792,1001,202.650013
3627.987169,1001,205.777245
4006.98057,1001,209.855538
3468.093481,1001,212.80239
3592.042117,1001,216.717257
3484.886923,1001,219.624583
2935.067327,1001,223.570324
3579.285969,1001,226.62189
3737.001719,1001,230.797116
3311.363807,1001,233.700028
3350.051518,1001,237.588351
2740.820825,1001,240.538283
2572.20022,1001,244.530464
3756.364211,1001,247.526154
3535.045562,1001,250.417509
3709.789213,1001,254.401634
3717.696288,1001,257.367265
3840.001304,1001,263.03279
3508.283304,1001,267.039937
2808.084166,1001,271.63748
2607.626935,757,274.116643
3160.401418,1001,278.410608
3790.712274,1001,281.531925
4037.23977,1001,286.280309
3441.373495,1001,289.983242
3613.512441,1001,295.349846
3971.23985,1001,299.076012
3736.269083,1001,303.584899
3438.841472,1001,307.056502
3185.013152,1001,311.389344
4122.646777,1001,314.345782
3867.112667,1001,318.38052
4019.037371,1001,321.582223
3743.519081,1001,326.011712
3693.703957,1001,329.301615
3509.201442,1001,334.077121
3824.433709,1001,337.599283
3896.118421,1001,341.907254
3855.795614,1001,344.940414
3847.311635,1001,348.982597
3956.714355,1001,351.967878
3418.569304,1001,355.876179
3705.045766,1001,358.732323
3603.55946,1001,362.662604
3720.010549,1001,365.956073
3671.560909,1001,370.321929
3594.709916,1001,373.349159
3921.577265,1001,377.635094
3042.096288,1001,380.744361
4077.818776,1001,383.785333
3156.370885,1001,388.054565
3829.940567,1001,391.148017
3689.201805,1001,395.27142
2776.502715,1001,398.266118
3738.020779,1001,402.31776
3561.267698,1001,405.422571
612.435524,172,405.958452
3453.730264,1001,410.100249
1535.342072,465,411.592533
3690.364417,1001,415.902165
2866.899158,1001,419.022429
3941.324723,1001,423.32361
3278.400907,1001,426.427729
3333.289656,1001,430.700472
3422.90492,1001,433.908059
3452.485204,1001,438.350964
3411.471018,1001,441.557249
3357.833245,1001,446.276961
3794.133563,1001,449.696213
2878.978858,982,454.222252
2867.181125,990,457.959395
3323.477877,1001,462.745502
2906.212941,842,465.372108
3914.731885,1001,468.403614
4086.054058,1001,472.766173
3774.281818,1001,475.807863
3481.987092,1001,479.985228
3694.253099,1001,483.063871
3803.708251,1001,487.244102
3321.457566,1001,490.32658
3299.268283,1001,494.579834
4046.95266,1001,497.791389
3557.80559,1001,502.162051
3514.084611,1001,505.402126
3136.93716,1001,509.918017
3537.791609,1001,513.20885
3392.470289,1001,517.951695
3420.399014,1001,521.667902
3537.1899,1001,526.511394
3851.259189,1001,529.946534
3463.585551,1001,534.23308
3853.043254,1001,537.250184
3186.948554,1001,541.378211
2996.796591,1001,544.605759
3594.446804,1001,548.639154
2074.362605,967,551.856874
3071.785165,1001,556.252832
3049.842128,1001,559.520048
1216.636248,390,560.755834
4111.847912,1001,564.991197
3663.949473,1001,568.011657
3403.765618,1001,572.511177
3782.705674,1001,575.615734
3940.974559,1001,579.628221
3629.144243,1001,582.539605
1916.284163,1001,586.654983
3164.221688,1001,589.657466
3911.578949,1001,593.81108
3747.153295,1001,596.750367
3930.277087,1001,600.669527
3998.998204,1001,603.537011
3329.787705,1001,607.554456
3742.132539,1001,611.527143
3491.811314,1001,615.689946
3780.68929,1001,618.63257
3518.64741,1001,622.774689
3662.741601,1001,625.836071
2753.471215,1001,630.059162
3777.655669,1001,633.156406
3754.537171,1001,637.221081
1326.517716,396,638.449596
2541.916515,715,640.500675
2503.301982,1001,644.460158
3545.825533,1001,647.516595
1471.636824,421,648.902305
3622.824776,1001,653.249829
3897.746965,1001,656.243861
3358.061785,1001,660.335108
3271.644701,1001,663.41882
3157.499499,1001,667.493413
3987.305913,1001,670.615861
3163.001997,1001,674.799651
3108.941048,1001,677.818524
3712.333732,1001,682.050488
3398.951692,1001,685.235031
3555.225206,1001,689.348334
3824.476984,1001,692.438402
3105.447746,1001,696.690449
3031.67022,1001,699.699401
3350.395735,1001,703.746835
3627.805388,1001,706.787449
3836.27952,1001,711.057349
3506.902855,1001,714.22024
3615.854855,1001,718.32227
3076.467354,1001,721.375289
3997.122107,1001,725.544446
3943.308946,1001,728.87978
2620.467808,1001,733.246429
3690.642771,1001,737.092223
3861.940396,1001,741.356499
4112.345112,1001,744.377856
3471.091681,1001,748.508928
3951.473941,1001,751.682257
3780.706541,1001,755.789522
3157.962396,1001,758.810204
3728.820967,1001,761.810811
1096.564114,328,763.822442
3926.570635,1001,766.870264
2496.711455,687,768.993565
2795.42691,1001,773.255469
3665.485683,1001,776.371952
3613.370856,1001,780.504538
3641.282604,1001,783.515446
3382.475795,1001,787.518134
3924.291926,1001,790.705789
2828.391239,857,794.40461
3809.430305,1001,797.460191
3381.816139,1001,801.630213
3295.242962,1001,804.898683
482.506424,188,805.448619
3425.597179,1001,809.671399
3646.854576,1001,812.899035
3804.605917,1001,817.165059
2540.496796,1001,820.418264
3866.448394,1001,824.826455
1625.067651,484,826.323389
1316.517388,429,827.614239
3452.559081,1001,831.870838
3539.504462,1001,835.005071
4010.408888,1001,839.178106
3676.125531,1001,842.272846
3459.557563,1001,846.37369
3356.592583,1001,849.442514
2457.974478,1001,853.62886
3383.972242,1001,856.668661
2997.669791,1001,860.724035
3582.246358,1001,863.764951
3939.60748,1001,867.806437
3319.113373,1001,871.05557
3408.012813,1001,875.413371
3684.942583,1001,878.396264
1315.605216,379,879.595222
3409.706839,1001,883.601402
3575.74247,1001,886.5251
3666.106918,1001,890.57169
3384.02194,1001,893.527259
3510.040156,1001,897.569233
3241.924233,1001,900.516803
3721.500802,1001,904.460558
3718.188372,1001,907.446239
3413.60071,1001,911.454865
3914.509435,1001,914.489303
3816.70727,1001,919.105497
3677.244807,1001,922.572671
3057.80243,1001,926.828883
2764.620216,1001,929.793323
3494.386572,1001,934.380152
3547.35177,1001,937.692802
3911.486389,1001,941.745518
3660.423897,1001,944.655615
3773.516742,1001,948.701783
1486.543958,435,950.049667
3185.538774,1001,953.079285
2416.781927,1001,957.393586
3853.486535,1001,960.402469
3763.35539,1001,964.406137
1180.330141,373,965.583293
3344.564228,1001,968.68943
3491.212801,1001,973.061207
3544.606306,1001,976.396791
3659.679679,1001,980.583268
3750.27457,1001,983.607826
3594.042013,1001,988.038822
3827.53243,1001,991.047694
3644.80277,1001,995.162805
3649.342791,1001,998.072918
3579.813852,1001,1001.967312
3099.26187,1001,1005.566017
3438.72664,1001,1010.484603
4023.903679,1001,1014.11459
2982.472315,1001,1019.127117
3591.995262,1001,1022.571487
894.738079,275,1023.597965
3435.589162,1001,1028.592955
3586.521367,1001,1032.37698
3757.69667,1001,1037.534482
3498.069316,1001,1041.000885
3755.754925,1001,1045.730145
3313.443246,1001,1049.137932
3778.794253,1001,1053.965333
3241.308453,1001,1057.52642
3027.853784,1001,1062.343949
1533.741811,435,1063.834325
3441.653644,1001,1068.654515
3785.754251,1001,1072.167897
1146.319452,317,1073.280582
3816.868065,1001,1078.099461
3638.839998,1001,1081.557477
3787.708138,1001,1086.384614
3773.504176,1001,1090.151658
3805.165193,1001,1094.947568
2179.60676,669,1097.356921
2989.901634,1001,1100.814195
3389.92171,1001,1105.419042
3116.982347,1001,1108.889473
3942.810102,1001,1113.714743
1708.746823,507,1115.51986
3723.309434,1001,1120.434812
2308.950575,648,1122.694162
2917.3417,1001,1126.155501
767.701546,242,1128.157607
3341.679852,1001,1131.659477
3623.608948,1001,1136.798284
2685.585964,1001,1140.409849
2872.824398,1001,1143.968001
3171.10666,1001,1149.144707
3511.220356,1001,1152.788697
3522.335127,1001,1157.850946
3426.907827,1001,1161.545004
3463.22997,1001,1166.464441
3481.937525,1001,1169.994631
3764.928567,1001,1175.126849
3923.176483,1001,1179.072327
3298.978745,1001,1184.755655
3388.912517,1001,1189.955179
3931.427422,1001,1196.678823
2514.07327,721,1198.872368
3296.683775,1001,1203.407722
2675.340043,1001,1206.589908
3518.97548,1001,1210.823847
3972.902447,1001,1213.766822
2964.617428,959,1217.755919
3493.171271,1001,1220.776716
3254.660044,1001,1225.606056
3710.365647,1001,1229.135715
3483.752009,1001,1233.887217
4003.679653,1001,1237.676901
3925.643386,1001,1242.474725
3686.433874,1001,1246.083861
3504.234502,1001,1250.802334
3809.676134,1001,1254.317413
2093.748079,599,1256.466502
3348.593597,1001,1261.301828
1322.364384,481,1263.014265
3728.727744,1001,1267.769576
3705.308873,1001,1271.285576
3794.942022,1001,1276.04493
3550.449418,1001,1279.709927
3168.44968,1001,1284.571946
3829.668868,1001,1288.09443
3449.179339,1001,1291.602116
3301.66938,1001,1296.420055
3666.169382,1001,1300.025093
3611.943199,1001,1304.934497
2714.653716,770,1307.587857
3619.539863,1001,1312.31032
1437.079347,478,1313.957315
3822.700149,1001,1318.821749
1059.759267,366,1320.114337
3341.725707,1001,1323.640233
3503.722392,1001,1328.352505
3467.710424,1001,1331.805041
1068.949894,364,1333.054971
3383.607668,1001,1337.85148
2801.122323,810,1340.71593
3745.518983,1001,1345.535663
3596.751686,1001,1349.068383
1407.237201,459,1350.636785
3463.504093,1001,1355.302796
3514.634797,1001,1358.810562
3894.742839,1001,1363.588135
3724.965958,1001,1367.138989
1147.811007,433,1369.900793
3722.640631,1001,1373.339311
3237.954868,1001,1378.108888
3712.417059,1001,1381.581649
3703.081181,1001,1386.323761
3146.000293,1001,1389.812687
2895.767273,1001,1394.514899
3912.273436,1001,1397.950772
3071.305101,1001,1402.783836
3698.984174,1001,1406.203177
3546.566895,921,1409.310707
2784.694242,857,1413.547934
2748.856735,1001,1416.938555
3765.12145,1001,1421.792454
1466.582065,430,1423.383999
3498.606794,1001,1428.050758
2081.192702,725,1430.538157
3556.359174,1001,1434.001137
3792.116778,1001,1438.667679
3600.986296,1001,1442.218462
2895.634143,1001,1446.919298
3892.094356,1001,1450.40779
3650.75679,1001,1455.026306
3163.348847,1001,1458.496421
3853.670653,1001,1463.197356
3523.761778,1001,1466.72578
3356.345727,1001,1471.365021
3605.390589,1001,1474.769066
3626.527979,1001,1479.556009
3660.028825,1001,1483.191061
2769.230757,1001,1487.93326
3709.098696,1001,1491.396868
1659.672881,489,1493.086277
3423.751211,1001,1497.833365
3029.903062,1001,1501.417131
3360.24744,1001,1506.202436
3586.290026,1001,1509.659009
3879.425389,1001,1514.501509
3421.050998,1001,1517.990807
3807.623894,1001,1522.7521
3290.490179,1001,1526.213518
3509.855449,1001,1530.949971
2416.944218,1001,1534.402631
3134.419155,1001,1539.14095
3532.363854,1001,1542.775544
3117.833939,1001,1547.556774
3771.938148,1001,1551.071183
3550.582895,1001,1555.907104
3256.11464,1001,1559.374391
1796.7347,509,1562.465762
3880.140594,1001,1566.161203
3639.607241,1001,1570.863583
2733.490909,1001,1574.367534
3282.065132,1001,1579.148427
3083.021056,1001,1582.700219
3599.931738,1001,1586.33638
1827.105262,513,1589.39722
3474.385339,1001,1592.860558
3532.874307,1001,1597.670515
3614.521575,1001,1601.14051
3575.330779,1001,1606.093169
3473.41716,1001,1609.540345
2785.172661,1001,1614.280099
2847.275571,769,1617.089076
3385.075392,1001,1621.813622
3356.658023,1001,1625.465881
2991.031825,838,1628.360368
3275.043988,1001,1633.163249
3104.212513,1001,1636.610211
3313.026547,1001,1641.465042
3795.085677,1001,1645.124727
3750.057408,1001,1649.910563
2899.152343,1001,1653.476058
3750.00527,1001,1658.297706
3225.514454,1001,1661.793794
3643.776335,1001,1666.646497
3401.663255,1001,1670.19444
3665.016333,1001,1675.080091
3511.175918,1001,1678.646504
2684.934648,1001,1683.401002
1343.348668,406,1685.034235
3704.088777,1001,1688.505765
3194.977451,1001,1693.285866
3477.7038,1001,1696.751603
3426.886663,1001,1701.578918
3424.68009,1001,1705.235583
3369.293607,1001,1709.994762
3352.555574,1001,1713.477749
3888.595776,1001,1718.256768
3727.749541,1001,1721.751335
3676.835918,1001,1726.553449
3908.007155,1001,1730.055269
3703.219142,1001,1734.729782
2998.716968,1001,1738.240003
2666.675451,1001,1742.982651
2260.596601,803,1745.891665
3577.301669,1001,1750.591576
3430.607822,1001,1754.054826
1543.544722,466,1755.66805
3218.930956,1001,1760.481163
3747.820295,1001,1764.089503
3273.737456,1001,1768.914122
3695.880078,1001,1772.45671
3252.053951,1001,1777.242285
2703.738297,795,1780.02323
3898.156815,1001,1784.941642
3250.865254,1001,1788.398607
1027.011329,449,1789.938564
3736.609394,1001,1794.600758
3604.959029,1001,1798.138855
3507.857846,1001,1802.960381
2478.663324,1001,1806.542791
3741.627608,1001,1811.406224
1162.698045,366,1812.671244
3869.583898,1001,1817.399162
1243.123893,362,1818.656095
3564.39769,1001,1822.114094
3347.057895,1001,1827.029145
3464.234926,944,1830.306104
1411.737184,418,1831.757215
3783.330542,1001,1836.615064
3339.221048,1001,1840.092626
3752.363312,1001,1845.011519
3733.924835,1001,1848.62121
3216.510186,1001,1853.379261
3511.431821,1001,1856.848741
3574.30688,1001,1861.613187
1330.226855,399,1863.05372
3711.474341,1001,1866.696503
3727.419772,1001,1871.50983
3784.940281,1001,1874.986327
3428.552264,1001,1879.816183
3243.091892,1001,1883.282504
3420.892884,1001,1888.106874
3860.428137,1001,1891.636327
2360.941872,677,1895.341647
3241.01718,1001,1898.881846
2849.71028,1001,1903.570041
3814.223497,1001,1907.201169
3531.321956,1001,1912.093471
3216.618864,1001,1915.567958
3333.030986,1001,1920.314357
3616.040687,1001,1923.777008
1902.8323,525,1925.70642
3440.713611,1001,1930.467341
3125.737902,1001,1933.98519
3389.258325,1001,1938.986085
3295.12357,1001,1942.474708
2218.688411,698,1946.240102
3731.267076,1001,1949.693348
3741.084566,1001,1954.422511
1384.831363,1001,1957.892315
2331.516286,729,1961.576519
3237.414381,1001,1965.135318
3319.282358,1001,1970.031468
3514.464177,1001,1973.611562
3965.293895,1001,1977.147623
3325.334361,1001,1981.921292
3757.114789,1001,1985.090146
2795.197611,820,1988.561053
3028.712473,1001,1991.454355
3531.015214,1001,1995.425119
3165.853259,1001,1998.395894
3056.619396,1001,2002.322678
3189.468005,953,2005.087864
3071.51739,852,2008.588456
3181.017052,1001,2011.480231
2112.542896,568,2013.112025
3503.939303,1001,2017.07111
2946.850524,1001,2020.123961
3406.388434,1001,2023.997724
2833.856214,870,2026.544669
3408.60417,1001,2030.493023
3594.073473,1001,2033.446759
3308.829603,1001,2037.468629
3283.023165,1001,2040.343239
3363.469742,1001,2044.395053
3789.102581,1001,2047.327503
3044.006235,1001,2051.251518
2370.944637,607,2052.954628
3217.536687,1001,2056.931861
3770.498128,1001,2059.827242
2849.906674,765,2062.047343
3501.872345,1001,2066.124129
3514.317572,1001,2070.244744
3673.288148,1001,2074.841696
3704.490785,1001,2078.263553
3318.103226,1001,2082.672997
3903.292296,1001,2085.93231
3367.716351,1001,2090.40116
3473.729939,1001,2093.59542
3511.633388,1001,2098.133108
3196.333596,1001,2101.340148
2949.740341,1001,2105.7644
3299.925003,1001,2108.992788
3836.739921,1001,2113.454847
3333.132894,1001,2116.651173
3415.388269,1001,2121.039332
3516.138661,1001,2124.273569
2864.400863,1001,2128.584571
3304.725365,1001,2131.92863
3749.577578,1001,2136.267634
3799.548326,1001,2139.542601
3872.440209,1001,2143.968003
3342.207627,1001,2147.202166
3663.526973,1001,2151.55108
2876.454469,1001,2154.711856
3802.43216,1001,2159.108173
3612.796633,1001,2162.358053
3467.939899,1001,2166.808771
3627.693151,1001,2170.145894
3704.904046,1001,2174.575552
3655.46842,1001,2177.771369
3130.575168,1001,2182.145512
3493.310108,1001,2185.414659
1501.113347,458,2186.978241
3689.60518,1001,2191.51739
3455.455226,1001,2194.823019
3566.885773,1001,2199.215489
3264.263999,1001,2202.430995
3557.387634,1001,2206.9298
2245.354164,1001,2210.066373
3211.79471,1001,2214.383595
3606.623898,1001,2217.550232
3593.991132,1001,2221.975029
3359.028029,1001,2225.410929
3639.137472,1001,2229.928859
3577.766694,1001,2233.146012
3638.89504,979,2237.415276
3388.091965,1001,2240.567744
3401.135233,1001,2244.951537
1790.227121,560,2246.71937
2878.306989,1001,2250.045328
3686.106702,1001,2254.457107
2250.687876,1001,2257.585902
3284.478849,1001,2261.929467
3293.239008,1001,2265.190155
3806.12978,1001,2269.581532
3505.688931,1001,2272.831001
2898.792938,1001,2277.296849
3611.385304,1001,2280.488893
3444.951245,1001,2284.772984
3715.277954,947,2287.776497
3149.50604,1001,2292.273705
3309.272054,1001,2295.551311
2883.264913,1001,2299.99764
1887.685688,601,2301.875653
3116.630086,1001,2304.987569
3236.324986,1001,2309.418157
3242.120166,1001,2312.629664
2993.31363,821,2316.509011
3650.025426,1001,2319.826197
3685.124397,1001,2324.189873
2848.591284,1001,2327.445238
1902.837008,829,2331.255578
3653.317881,1001,2334.410644
3693.259051,1001,2338.86605
