#{"t_start": 1763054683.715647, "env_id": "None"}
r,l,t
1041406.516964,5001,77.189107
1027832.822171,5001,150.915409
1201845.537384,5001,227.516665
948098.017249,5001,302.697391
958596.603593,5001,385.329308
1012899.744208,5001,460.544062
827503.906591,5001,537.30059
1170266.793783,5001,607.4687
702799.651618,5001,677.729192
1313074.947986,5001,753.664934
1319942.908442,5001,823.778363
1369674.581371,5001,892.972787
1325000.271133,5001,962.791773
1399662.115828,5001,1038.127064
1407353.210503,5001,1109.660635
1417935.208907,5001,1178.913021
1433714.81893,5001,1248.996861
1441481.442465,5001,1318.691306
1447219.332689,5001,1394.312351
1431168.0413,5001,1463.94667
1447881.189503,5001,1533.211406
1451083.504943,5001,1602.620476
1458280.882978,5001,1680.558432
1455371.922287,5001,1749.596622
1464521.677694,5001,1819.261244
1471576.358291,5001,1889.023307
1472959.918501,5001,1958.43375
1474009.258263,5001,2033.992522
1476083.890052,5001,2103.1874
1472315.857871,5001,2172.553466
1479124.836233,5001,2244.300889
1477801.412115,5001,2318.946909
1480729.936023,5001,2388.48318
1482299.364786,5001,2458.296597
1481486.765046,5001,2531.643616
1480220.978739,5001,2604.226972
1484077.970166,5001,2683.059209
1485329.119205,5001,2755.832813
1486810.134301,5001,2829.563339
1487670.041207,5001,2899.107113
1485074.842406,5001,2979.409757
1484733.122111,5001,3061.302016
1487343.81385,5001,3146.810554
1488448.981664,5001,3231.847012
1488866.738232,5001,3314.247465
1489775.974704,5001,3405.681114
1488128.554476,5001,3492.525428
1489558.356383,5001,3576.098205
1490009.430239,5001,3659.638218
1489621.957958,5001,3742.937588
1490224.256635,5001,3819.744693
1490902.973639,5001,3900.484032
1489885.66038,5001,3980.570506
1489527.929079,5001,4058.668326
1489728.194494,5001,4144.31056
1490651.422484,5001,4223.048565
1491453.385508,5001,4300.954481
1490595.66194,5001,4379.067451
1490285.182152,5001,4462.39444
1491877.159702,5001,4543.564764
1491408.82548,5001,4620.924735
1491110.365759,5001,4702.308933
1491831.597437,5001,4781.114399
