#{"t_start": 1763054682.3955994, "env_id": "None"}
r,l,t
819608.771184,5001,78.512988
1198581.513969,5001,152.231412
1131996.559413,5001,228.842697
1018314.383503,5001,304.023755
1300280.491047,5001,386.654362
1185840.690992,5001,461.863262
1197115.269192,5001,538.614626
1235855.017293,5001,608.78478
1232857.672279,5001,679.057408
1356828.696964,5001,754.981211
1360699.969497,5001,825.11029
1314131.563464,5001,894.2944
1350016.579716,5001,964.125212
1357803.962229,5001,1039.446289
1385269.598185,5001,1110.98437
1423287.012178,5001,1180.235604
1418529.992208,5001,1250.321566
1424385.186215,5001,1320.012328
1432193.156439,5001,1395.631909
1438159.818241,5001,1465.274053
1449130.1862,5001,1534.529049
1457134.396966,5001,1603.951632
1459073.611137,5001,1681.888561
1464044.507807,5001,1750.920269
1466762.083017,5001,1820.587292
1468130.918123,5001,1890.340445
1472478.455336,5001,1959.757406
1471690.222648,5001,2035.3184
1475034.845048,5001,2104.509731
1475794.394566,5001,2173.87884
1476859.278903,5001,2245.621387
1480932.677491,5001,2320.270717
1480063.690551,5001,2389.803073
1482767.826793,5001,2459.622527
1483306.109549,5001,2532.954412
1483374.233178,5001,2605.549935
1483744.780722,5001,2684.386021
1484907.444363,5001,2757.155535
1486216.330656,5001,2830.887174
1487678.1109,5001,2900.432111
1488085.269916,5001,2980.738155
1487757.629298,5001,3062.621665
1488196.173034,5001,3148.143816
1488925.894059,5001,3233.173663
1489047.155916,5001,3315.585357
1488152.647961,5001,3407.003313
1489112.918486,5001,3493.842111
1489200.402246,5001,3577.424826
1488714.797849,5001,3660.964802
1490624.509267,5001,3744.264254
1490322.592048,5001,3821.072718
1489591.698423,5001,3901.800566
1490527.513422,5001,3981.890718
1490776.817444,5001,4059.999875
1490847.320046,5001,4145.635453
1490521.945481,5001,4224.361683
1491169.187085,5001,4302.282607
1491406.514403,5001,4380.394547
1490016.482886,5001,4463.71444
1491064.502305,5001,4544.881405
1491723.395991,5001,4622.254398
1492010.094803,5001,4703.637823
1491934.453667,5001,4782.432684
