#{"t_start": 1763054683.9360027, "env_id": "None"}
r,l,t
1204127.014305,5001,76.968414
1073771.747616,5001,150.695344
1255128.996416,5001,227.299763
1202158.872869,5001,302.481492
1002995.327829,5001,385.106559
259739.941597,5001,460.324284
1027564.810608,5001,537.08123
1238629.031447,5001,607.243069
1298375.824497,5001,677.51503
1296298.383224,5001,753.437436
1277535.147504,5001,823.560555
1376817.622523,5001,892.753393
1353182.990235,5001,962.579356
1381959.857065,5001,1037.908225
1383560.502459,5001,1109.443532
1411367.166799,5001,1178.687402
1408382.976898,5001,1248.775729
1422978.270099,5001,1318.467965
1446189.748607,5001,1394.090512
1439966.001253,5001,1463.726978
1451172.600887,5001,1532.991963
1453067.818532,5001,1602.406862
1458382.910928,5001,1680.335123
1460173.943674,5001,1749.376348
1461983.017857,5001,1819.040725
1469012.667881,5001,1888.802468
1471130.921539,5001,1958.216955
1471561.135551,5001,2033.772784
1476747.521485,5001,2102.963493
1474798.426919,5001,2172.327757
1471927.084593,5001,2244.080328
1479615.41337,5001,2318.723639
1482964.479766,5001,2388.266806
1481941.898396,5001,2458.072181
1482450.747761,5001,2531.421399
1485224.330194,5001,2604.012778
1483974.971268,5001,2682.849754
1485312.245254,5001,2755.615189
1485357.941796,5001,2829.33935
1486538.047211,5001,2898.888284
1487412.203693,5001,2979.190006
1486609.683827,5001,3061.085214
1488104.502348,5001,3146.598201
1488816.426303,5001,3231.636375
1489334.155426,5001,3314.03167
1489016.256685,5001,3405.45897
1488938.161551,5001,3492.300778
1489921.832529,5001,3575.883117
1489797.690298,5001,3659.417036
1489996.924622,5001,3742.722904
1490271.587431,5001,3819.525138
1490160.912035,5001,3900.253231
1490844.166527,5001,3980.345192
1490043.463179,5001,4058.446827
1490981.77367,5001,4144.090881
1490458.298404,5001,4222.822048
1490578.971528,5001,4300.734144
1491430.824163,5001,4378.846833
1490779.573184,5001,4462.176786
1490988.45795,5001,4543.349123
1491269.305764,5001,4620.711027
1491147.550835,5001,4702.08608
1491434.36341,5001,4780.889628
