#{"t_start": 1763054684.456672, "env_id": "None"}
r,l,t
989685.119296,5001,76.450155
1203864.66353,5001,150.17243
1210617.673156,5001,226.780077
961653.354858,5001,301.964377
1187108.395961,5001,384.592006
1050953.096939,5001,459.801331
1025818.01693,5001,536.560801
1184267.329199,5001,606.723754
1286527.278338,5001,676.992385
1312478.891781,5001,752.923806
1347407.916738,5001,823.040559
1386541.294865,5001,892.230719
1363255.718321,5001,962.063179
1376266.039622,5001,1037.38247
1376213.328939,5001,1108.919999
1417177.365404,5001,1178.165185
1423253.525815,5001,1248.255456
1420685.70679,5001,1317.946548
1415505.463443,5001,1393.572237
1442438.120564,5001,1463.208963
1449125.705638,5001,1532.46773
1454641.757664,5001,1601.892154
1460406.56481,5001,1679.816418
1462790.278185,5001,1748.860181
1466459.380156,5001,1818.526597
1468733.892761,5001,1888.284929
1472353.246061,5001,1957.694323
1462267.69072,5001,2033.25737
1473990.653123,5001,2102.440388
1477027.012,5001,2171.815375
1480154.232215,5001,2243.557576
1479203.310444,5001,2318.20291
1480174.15918,5001,2387.742862
1481102.481272,5001,2457.551475
1484205.138416,5001,2530.891237
1484837.159722,5001,2603.488868
1485547.176466,5001,2682.321329
1484219.823678,5001,2755.090572
1486065.841446,5001,2828.819571
1487671.149552,5001,2898.3661
1487662.621105,5001,2978.674115
1487536.613937,5001,3060.567278
1487106.034452,5001,3146.070374
1487851.165394,5001,3231.116259
1489260.692441,5001,3313.510909
1489135.99006,5001,3404.941575
1489174.922571,5001,3491.783651
1489917.932193,5001,3575.360059
1490016.655587,5001,3658.898753
1489956.221456,5001,3742.197005
1489746.802573,5001,3819.006826
1491101.20337,5001,3899.742669
1490501.004382,5001,3979.822405
1491204.89286,5001,4057.938645
1490652.646438,5001,4143.569527
1490746.21601,5001,4222.309547
1491428.753403,5001,4300.221472
1491270.969999,5001,4378.335314
1491656.06091,5001,4461.653661
1491674.822735,5001,4542.82574
1491261.428929,5001,4620.193277
1491892.469537,5001,4701.573681
1491473.415343,5001,4780.371726
