#{"t_start": 1763054681.2238839, "env_id": "None"}
r,l,t
984751.020355,5001,79.684667
1148124.590815,5001,153.407928
1127114.609488,5001,230.016344
863760.037738,5001,305.197777
1065690.610938,5001,387.826706
1203591.066417,5001,463.035372
1305361.726996,5001,539.788417
1243748.087009,5001,609.960617
1236276.00527,5001,680.226278
1201073.022997,5001,756.149604
1378187.737867,5001,826.282586
1317929.348861,5001,895.469361
1367647.37364,5001,965.2945
1374087.964701,5001,1040.622135
1409129.331916,5001,1112.157129
1418612.424413,5001,1181.408702
1413352.342259,5001,1251.493304
1419900.592569,5001,1321.179143
1433412.656914,5001,1396.805826
1443510.435212,5001,1466.444957
1447069.783854,5001,1535.705864
1451144.850761,5001,1605.116505
1442215.739495,5001,1683.060951
1463167.871681,5001,1752.092458
1469280.740567,5001,1821.753325
1464834.050478,5001,1891.51994
1469069.922915,5001,1960.933221
1471368.346147,5001,2036.488657
1475949.508387,5001,2105.681645
1475977.550513,5001,2175.04802
1479903.414445,5001,2246.792147
1479662.060562,5001,2321.437335
1480087.890767,5001,2390.978214
1480953.966479,5001,2460.791402
1482508.804078,5001,2534.124022
1484607.912162,5001,2606.723795
1485501.297708,5001,2685.557126
1486004.982667,5001,2758.33403
1486459.384212,5001,2832.054127
1486024.481929,5001,2901.604545
1487069.71596,5001,2981.904303
1484485.5014,5001,3063.793423
1487084.500747,5001,3149.312577
1488267.644486,5001,3234.346272
1488860.409194,5001,3316.755578
1488434.202008,5001,3408.177674
1488803.97938,5001,3495.015532
1489919.169457,5001,3578.601926
1490207.377704,5001,3662.139535
1489717.817932,5001,3745.433325
1490078.183635,5001,3822.243731
1489817.659008,5001,3902.976279
1491027.884343,5001,3983.059612
1490284.598755,5001,4061.166499
1490635.889655,5001,4146.804587
1491133.230708,5001,4225.53218
1491032.195016,5001,4303.457892
1490970.2483,5001,4381.56742
1491617.624329,5001,4464.889594
1490878.898335,5001,4546.064511
1490941.695239,5001,4623.429802
1491545.668945,5001,4704.807983
1491032.972987,5001,4783.605639
