#{"t_start": 1763054684.0538094, "env_id": "None"}
r,l,t
1029588.805382,5001,76.850623
1137569.775673,5001,150.569267
990147.638553,5001,227.178346
1184788.831062,5001,302.35694
1073511.083255,5001,384.984915
1230391.052134,5001,460.194252
844619.153855,5001,536.954345
1293397.947479,5001,607.116288
1313752.592125,5001,677.387618
1347459.244826,5001,753.312532
1347342.506039,5001,823.43682
1312552.047712,5001,892.627053
1326731.969084,5001,962.454214
1362457.955907,5001,1037.780026
1399257.143048,5001,1109.313994
1398786.232475,5001,1178.562843
1407487.892771,5001,1248.656551
1428703.103779,5001,1318.341212
1415317.833019,5001,1393.965307
1432522.080216,5001,1463.607153
1450547.324821,5001,1532.866102
1438980.63885,5001,1602.281292
1454970.611649,5001,1680.215303
1464551.322437,5001,1749.254103
1465319.50003,5001,1818.921935
1471825.211332,5001,1888.67555
1471010.980473,5001,1958.089524
1474034.285222,5001,2033.648746
1477531.61476,5001,2102.839403
1478481.739243,5001,2172.212076
1478680.471531,5001,2243.957235
1482172.14676,5001,2318.601466
1482497.112288,5001,2388.140509
1481005.816842,5001,2457.948344
1482154.935419,5001,2531.292176
1484543.300589,5001,2603.886971
1483189.957175,5001,2682.72107
1485905.921019,5001,2755.488832
1485089.16984,5001,2829.213437
1486765.007179,5001,2898.762941
1486023.12879,5001,2979.067448
1488150.576299,5001,3060.956696
1486498.748963,5001,3146.472365
1488611.891884,5001,3231.5091
1487507.656744,5001,3313.911127
1488509.470701,5001,3405.338604
1486037.053004,5001,3492.174229
1489302.821991,5001,3575.759156
1489192.164205,5001,3659.299396
1489283.993093,5001,3742.596464
1488116.289981,5001,3819.400869
1490304.409747,5001,3900.131487
1491093.223155,5001,3980.222577
1490388.680926,5001,4058.325334
1490574.769669,5001,4143.968139
1491302.372003,5001,4222.697366
1490032.414387,5001,4300.612117
1490782.596033,5001,4378.72459
1491270.296642,5001,4462.056538
1491592.012019,5001,4543.218504
1490465.177777,5001,4620.588293
1491936.603539,5001,4701.966575
1491981.357108,5001,4780.769117
