#{"t_start": 1763054683.9954777, "env_id": "None"}
r,l,t
1044629.968805,5001,76.90876
640932.861743,5001,150.635434
1065421.094792,5001,227.239175
848192.569868,5001,302.417134
781428.781213,5001,385.051685
144338.580529,5001,460.255764
647238.008011,5001,537.016302
776251.181982,5001,607.177366
1245279.837175,5001,677.446184
1328248.204501,5001,753.374497
1344584.946916,5001,823.501676
1346793.778532,5001,892.686755
1393438.127294,5001,962.515123
1372823.485649,5001,1037.841207
1402580.289752,5001,1109.374448
1410948.74506,5001,1178.623171
1433095.896928,5001,1248.714469
1425511.192222,5001,1318.400552
1434803.112454,5001,1394.025958
1448934.717042,5001,1463.668907
1453024.400572,5001,1532.926949
1454326.021836,5001,1602.338407
1459687.516273,5001,1680.279173
1462219.464568,5001,1749.314045
1464683.905934,5001,1818.981185
1464547.464611,5001,1888.736712
1472095.302322,5001,1958.154271
1477193.176071,5001,2033.710113
1475385.035413,5001,2102.901662
1478329.883092,5001,2172.267089
1480191.043191,5001,2244.021645
1479369.836564,5001,2318.66743
1483174.022433,5001,2388.200059
1482526.594148,5001,2458.0068
1483375.636271,5001,2531.350087
1486046.500395,5001,2603.953052
1484850.102998,5001,2682.777078
1487193.162011,5001,2755.551816
1486422.938893,5001,2829.275481
1487204.254243,5001,2898.827042
1487649.836106,5001,2979.128062
1487841.853622,5001,3061.015183
1487535.565951,5001,3146.540427
1487871.363893,5001,3231.571158
1489742.704027,5001,3313.971436
1489049.352013,5001,3405.401216
1490244.161368,5001,3492.232979
1489814.58106,5001,3575.820118
1489965.563613,5001,3659.356187
1489532.525996,5001,3742.661734
1490435.111888,5001,3819.462069
1490667.054902,5001,3900.196532
1490741.390952,5001,3980.282727
1490849.56281,5001,4058.39418
1490888.580487,5001,4144.026702
1490603.130917,5001,4222.757826
1491254.547249,5001,4300.669804
1491095.14509,5001,4378.786389
1491796.814757,5001,4462.12085
1491344.294273,5001,4543.28155
1491814.408493,5001,4620.64679
1491754.309572,5001,4702.026173
1491487.467673,5001,4780.841717
