#{"t_start": 1763054684.1507785, "env_id": "None"}
r,l,t
1015297.466992,5001,76.754978
1214354.08645,5001,150.476763
998285.374278,5001,227.086688
1054852.167605,5001,302.268542
1113099.376461,5001,384.89313
1085744.778015,5001,460.103376
1259241.698789,5001,536.864087
1271846.886181,5001,607.022483
1319236.435086,5001,677.294954
1356576.242533,5001,753.226355
1360470.647495,5001,823.34585
1345063.383165,5001,892.535524
1338128.406088,5001,962.365297
1388607.602952,5001,1037.688998
1379984.089993,5001,1109.226161
1413706.127358,5001,1178.47738
1420734.449585,5001,1248.561829
1415285.178203,5001,1318.244978
1441691.672875,5001,1393.872782
1445420.754173,5001,1463.508721
1445132.551242,5001,1532.773837
1454117.838016,5001,1602.187841
1460267.943408,5001,1680.13112
1464757.294027,5001,1749.161397
1462969.393174,5001,1818.831857
1468057.718769,5001,1888.587609
1473211.054678,5001,1958.01
1473592.801151,5001,2033.555686
1475259.138183,5001,2102.749226
1477814.251493,5001,2172.11835
1475765.964583,5001,2243.863951
1480223.66654,5001,2318.507457
1480467.482072,5001,2388.047866
1476456.944762,5001,2457.858343
1481466.248856,5001,2531.20654
1482929.587291,5001,2603.792895
1484573.973889,5001,2682.632452
1486437.883075,5001,2755.400393
1485326.536854,5001,2829.12769
1487493.095381,5001,2898.676309
1487364.399345,5001,2978.975085
1488127.928054,5001,3060.862891
1487593.605252,5001,3146.388649
1488600.910969,5001,3231.420724
1488251.519834,5001,3313.823684
1489514.316838,5001,3405.245908
1489730.931285,5001,3492.08181
1489075.908911,5001,3575.665484
1488804.819088,5001,3659.202419
1489437.15288,5001,3742.505663
1490190.444481,5001,3819.308479
1489345.041898,5001,3900.038609
1490504.582674,5001,3980.127824
1489156.949762,5001,4058.234171
1489879.363046,5001,4143.873252
1491318.988904,5001,4222.603779
1491369.600005,5001,4300.518663
1491069.91801,5001,4378.629423
1490329.908663,5001,4461.966524
1491133.353741,5001,4543.129684
1490742.61069,5001,4620.489773
1491701.833877,5001,4701.872664
1491659.181482,5001,4780.67718
