#{"t_start": 1762886749.600631, "env_id": "None"}
r,l,t
-1057.982309,1001,9.935257
-1063.562145,1001,20.654065
-1050.477254,1001,32.127075
-1053.876899,1001,43.704911
-1051.56697,1001,55.586056
-1057.049808,1001,67.351162
-1036.840462,1001,79.109927
-1034.933166,1001,91.715757
-1020.643304,1001,104.205477
-1019.297596,1001,116.620765
-1032.681762,1001,129.049303
-1009.605229,1001,141.449447
-1013.909386,1001,153.80935
-956.175684,1001,166.108122
-929.456031,1001,177.520903
-903.057405,1001,187.950643
-918.271536,1001,199.979162
-932.99122,1001,212.509042
-905.489063,1001,223.508633
-929.454356,1001,234.155545
-875.534365,1001,244.727777
-906.617716,1001,255.224513
-860.44545,1001,265.767
-883.298768,1001,276.320014
-864.482743,1001,286.743258
-844.239861,1001,297.282116
-815.208524,1001,307.76798
-837.065968,1001,318.255178
-811.577356,1001,328.705508
-789.394028,1001,339.1258
-771.107982,1001,349.591038
-739.930875,1001,360.023547
-744.295666,1001,370.141907
-785.987028,1001,379.873874
-708.546618,1001,389.620678
-633.855841,1001,399.301533
-687.015553,1001,409.012397
-707.276987,1001,418.725874
-688.227854,1001,428.492052
-742.036057,1001,438.203712
-606.653017,1001,447.893992
-576.542478,1001,457.665969
-553.411272,1001,467.424103
-567.117045,1001,477.17556
-513.459883,1001,485.578017
-483.580964,1001,495.207254
-469.468224,1001,504.844518
-481.733587,1001,514.514715
-412.990843,1001,524.137918
-447.716818,1001,533.718734
-380.298164,1001,543.343182
-399.173734,1001,552.944343
-409.050418,1001,562.615758
-343.967652,1001,572.229221
-415.353936,1001,581.840567
-365.630068,1001,591.408902
-351.197015,1001,600.969249
-343.057611,1001,610.547239
-341.363342,1001,620.040567
-280.412856,1001,629.674975
-107.214525,1001,639.218485
-58.826213,1001,648.75758
-158.877843,1001,658.267447
-101.223081,1001,667.774075
-97.425155,1001,677.341784
20.999513,1001,686.844126
-276.604895,1001,696.360146
-53.958591,1001,705.818629
-6.7766,1001,715.263495
50.946917,1001,724.751801
-223.967626,1001,734.254638
65.78257,1001,743.759815
-313.778834,1001,753.267392
-34.541568,1001,762.816188
76.792113,1001,772.264298
2.99674,1001,781.720133
99.841616,1001,791.140496
160.980605,1001,800.518884
199.710116,1001,809.918015
217.020393,1001,819.271662
165.195019,1001,828.707371
222.170315,1001,838.117761
181.67957,1001,847.500733
233.037839,1001,856.917066
260.834172,1001,866.298628
252.060437,1001,875.653917
276.429885,1001,885.114408
218.868104,1001,894.446233
16.786083,1001,903.843889
251.161572,1001,911.93757
258.761694,1001,921.291012
228.785523,1001,931.374159
276.008181,1001,941.043651
215.228829,1001,950.702405
303.662233,1001,960.361227
281.663508,1001,970.026409
236.285236,1001,979.716328
305.2,1001,989.376515
340.316878,1001,999.023623
263.372813,1001,1008.706937
319.979308,1001,1018.316418
292.02486,1001,1027.971792
316.542715,1001,1037.628889
347.413136,1001,1047.291435
368.636618,1001,1056.908844
372.558841,1001,1066.491051
366.911679,1001,1076.157086
358.188949,1001,1085.727338
384.637875,1001,1095.394778
375.884529,1001,1105.06978
376.707239,1001,1114.670824
373.826194,1001,1124.272518
374.107635,1001,1133.931557
393.221589,1001,1143.560784
404.757421,1001,1153.224576
386.383549,1001,1162.839648
425.34819,1001,1172.399092
379.492224,1001,1181.961295
413.880519,1001,1191.560491
426.701759,1001,1201.214334
425.784929,1001,1210.873756
439.264042,1001,1220.548822
431.12393,1001,1230.243418
423.627101,1001,1239.905581
423.514992,1001,1249.492658
431.485601,1001,1259.226497
413.01381,1001,1268.844512
451.780522,1001,1278.422478
424.936214,1001,1287.996784
457.149123,1001,1297.608716
440.758123,1001,1307.269744
437.187446,1001,1316.866489
432.204145,1001,1326.547956
454.673966,1001,1334.824812
440.886784,1001,1344.417344
450.061792,1001,1354.063753
469.485486,1001,1363.696309
448.924769,1001,1373.250913
477.45189,1001,1382.862501
454.600998,1001,1392.53504
448.532341,1001,1402.221107
473.638023,1001,1411.865698
467.50394,1001,1421.465264
457.815839,1001,1431.034246
469.152808,1001,1440.686439
481.806094,1001,1450.338481
488.866985,1001,1460.044115
495.602187,1001,1469.709824
469.116963,1001,1479.339353
485.847616,1001,1488.987946
18.435585,1001,1498.654422
498.604259,1001,1508.393175
502.25185,1001,1517.97309
505.212686,1001,1527.465225
497.314226,1001,1536.993624
506.618148,1001,1546.527596
518.422351,1001,1555.992045
515.85088,1001,1565.453424
515.916483,1001,1574.989226
529.215713,1001,1584.438785
96.724281,1001,1593.856072
526.765228,1001,1603.295423
525.796166,1001,1612.859826
541.405447,1001,1622.355851
529.041663,1001,1631.897953
530.675213,1001,1641.380998
