#{"t_start": 1762886749.9060142, "env_id": "None"}
r,l,t
-1057.731772,1001,10.912291
-1063.098738,1001,21.77383
-1058.623153,1001,33.213751
-1053.161988,1001,44.916808
-1054.478279,1001,56.67399
-1046.324727,1001,68.422682
-1043.687361,1001,80.196614
-1040.763897,1001,93.015068
-1049.165141,1001,105.391018
-1026.879817,1001,117.774992
-1014.053358,1001,130.251368
-1021.532558,1001,142.655159
-975.024365,1001,154.975412
-970.399014,1001,167.316575
-961.371902,1001,178.596995
-920.121578,1001,189.006441
-919.867697,1001,201.137739
-902.196635,1001,213.554522
-930.417798,1001,224.539622
-889.104224,1001,235.241464
-883.124677,1001,245.744138
-886.722629,1001,256.268933
-869.392287,1001,266.844056
-839.520834,1001,277.338006
-847.607256,1001,287.74795
-834.656556,1001,298.310709
-797.752743,1001,308.796765
-775.27156,1001,319.268758
-797.258267,1001,329.731931
-799.716183,1001,340.145842
-743.034568,1001,350.606877
-794.906836,1001,361.053067
-766.622445,1001,371.110817
-719.436906,1001,380.839899
-728.522361,1001,390.585072
-762.82129,1001,400.260566
-810.073272,1001,409.973405
-625.519372,1001,419.692394
-750.75494,1001,429.464945
-574.410994,1001,439.173018
-604.071154,1001,448.925178
-559.162407,1001,458.638568
-569.621982,1001,468.39388
-534.222814,1001,478.14866
-502.287124,1001,486.552931
-486.45049,1001,496.173277
-451.735575,1001,505.807828
-448.063775,1001,515.477236
-405.761836,1001,525.112481
-425.110883,1001,534.686254
-477.883169,1001,544.31083
-390.421742,1001,553.922169
-378.825551,1001,563.581771
-316.282649,1001,573.194568
-355.360634,1001,582.805534
-391.679778,1001,592.368632
-392.434673,1001,601.93026
-353.199833,1001,611.515307
-287.121022,1001,621.002793
-191.473376,1001,630.64653
-252.449623,1001,640.18176
-141.782994,1001,649.72265
-232.759218,1001,659.230708
-141.747702,1001,668.768582
11.609285,1001,678.309551
-79.707936,1001,687.813156
-14.659472,1001,697.321221
-44.01449,1001,706.777392
22.806086,1001,716.238129
4.714123,1001,725.714458
25.995869,1001,735.235287
-292.67399,1001,744.721977
-43.709951,1001,754.241237
10.549707,1001,763.788301
78.212716,1001,773.262933
-245.85126,1001,782.68579
117.094772,1001,792.106022
184.6598,1001,801.481024
197.976093,1001,810.880281
165.236989,1001,820.271169
190.44635,1001,829.67639
162.43373,1001,839.088254
214.146229,1001,848.471437
239.247475,1001,857.88938
240.949271,1001,867.274293
187.719804,1001,876.6332
240.679781,1001,886.087823
275.722119,1001,895.415074
248.463844,1001,904.811348
270.880521,1001,912.903571
276.239596,1001,922.26697
289.643605,1001,932.373808
287.96272,1001,942.036624
288.33044,1001,951.696625
245.216645,1001,961.35353
297.529806,1001,971.021314
260.512733,1001,980.714741
340.470523,1001,990.362585
260.521766,1001,1000.020295
302.893899,1001,1009.703223
321.407471,1001,1019.30278
296.893103,1001,1028.972719
339.239031,1001,1038.643967
310.110292,1001,1048.295861
351.861843,1001,1057.897171
359.059621,1001,1067.481617
378.543034,1001,1077.1531
380.062934,1001,1086.727685
366.687767,1001,1096.412583
378.848689,1001,1106.064459
399.362308,1001,1115.651325
354.886253,1001,1125.276865
363.561498,1001,1134.929906
394.610809,1001,1144.570838
410.014836,1001,1154.259719
395.947884,1001,1163.834127
408.056793,1001,1173.385069
146.426937,1001,1182.95944
422.392916,1001,1192.557137
405.733675,1001,1202.210423
418.641232,1001,1211.873234
441.500549,1001,1221.540403
35.758985,1001,1231.291966
406.288664,1001,1240.901399
419.557875,1001,1250.53484
409.083182,1001,1260.221829
434.02298,1001,1269.838757
412.264613,1001,1279.409369
438.159152,1001,1288.985245
421.311986,1001,1298.629553
453.149057,1001,1308.270675
439.619419,1001,1317.893825
435.76213,1001,1327.542203
439.017505,1001,1335.806569
468.896973,1001,1345.410213
456.970541,1001,1355.048759
439.972032,1001,1364.680323
469.936999,1001,1374.235582
454.686501,1001,1383.846989
459.943527,1001,1393.534994
456.761863,1001,1403.217671
455.526329,1001,1412.884152
472.39317,1001,1422.451784
479.126409,1001,1432.020906
458.828334,1001,1441.677854
484.252316,1001,1451.353965
488.677384,1001,1461.03845
481.133199,1001,1470.699529
491.686393,1001,1480.359197
473.512875,1001,1489.9965
488.088985,1001,1499.704843
506.366053,1001,1509.390426
507.31649,1001,1518.964036
509.281601,1001,1528.466
515.861275,1001,1537.995415
509.337276,1001,1547.515668
521.581339,1001,1556.991247
519.801357,1001,1566.502851
517.537599,1001,1575.978561
527.771743,1001,1585.437522
537.354733,1001,1594.835407
94.208356,1001,1604.284845
529.057605,1001,1613.865414
535.860393,1001,1623.351536
537.92664,1001,1632.884036
537.667911,1001,1642.37002
