#{"t_start": 1762886749.6512568, "env_id": "None"}
r,l,t
-1053.9514,1001,10.138086
-1057.879281,1001,20.883282
-1049.86752,1001,32.35723
-1052.671501,1001,43.938454
-1046.853782,1001,55.816632
-1043.37696,1001,67.571205
-1038.792583,1001,79.336512
-1002.581332,1001,91.954181
-1024.582691,1001,104.446489
-1026.611148,1001,116.860695
-995.754732,1001,129.294778
-979.77982,1001,141.693909
-997.04368,1001,154.052298
-994.918745,1001,166.363156
-957.877271,1001,177.749817
-919.679016,1001,188.164186
-937.744596,1001,200.226814
-923.664489,1001,212.738869
-909.095759,1001,223.722344
-931.464097,1001,234.40896
-866.297075,1001,244.942268
-889.484011,1001,255.443889
-893.477022,1001,265.994267
-888.115917,1001,276.533681
-880.879625,1001,286.953964
-825.724637,1001,297.496906
-828.954174,1001,307.985325
-822.655558,1001,318.474524
-771.645917,1001,328.919033
-779.532107,1001,339.338733
-769.841709,1001,349.802645
-750.023438,1001,360.235814
-723.031462,1001,370.344921
-728.850191,1001,380.077218
-727.961944,1001,389.822461
-697.005284,1001,399.503804
-643.68683,1001,409.214437
-704.08116,1001,418.931342
-693.485128,1001,428.698077
-575.808628,1001,438.409242
-632.175049,1001,448.109521
-569.03966,1001,457.868413
-520.612652,1001,467.628637
-550.151302,1001,477.38474
-557.001391,1001,485.786897
-498.2482,1001,495.410188
-488.247095,1001,505.047379
-463.756538,1001,514.721336
-469.317829,1001,524.348404
-432.546332,1001,533.922807
-397.831749,1001,543.548015
-366.826122,1001,553.149238
-415.818842,1001,562.819321
-396.505045,1001,572.432725
-359.475091,1001,582.044203
-404.688594,1001,591.611655
-284.184309,1001,601.172484
-308.710353,1001,610.751352
-281.441328,1001,620.24162
-253.587687,1001,629.882706
-189.225955,1001,639.424659
-165.305841,1001,648.958983
-70.489265,1001,658.472289
-89.409326,1001,667.975194
1.215871,1001,677.544109
-95.345608,1001,687.047804
-0.873615,1001,696.561862
-58.27236,1001,706.019962
64.301314,1001,715.469481
-80.268878,1001,724.957952
65.043762,1001,734.459885
-67.307545,1001,743.961162
-293.130936,1001,753.474164
33.435022,1001,763.020465
122.931161,1001,772.47149
116.471328,1001,781.922278
179.971281,1001,791.347732
148.040225,1001,800.721227
198.517894,1001,810.123056
214.431665,1001,819.475414
215.756728,1001,828.911187
240.470035,1001,838.325832
219.081601,1001,847.704355
196.170746,1001,857.121296
212.473698,1001,866.503524
243.12464,1001,875.859182
261.418932,1001,885.326279
237.122311,1001,894.647542
252.974919,1001,904.047755
239.914385,1001,912.141376
277.604489,1001,921.496111
283.140295,1001,931.580595
270.557014,1001,941.247467
283.614845,1001,950.910079
297.872897,1001,960.568416
316.639912,1001,970.235296
291.874066,1001,979.924987
292.706489,1001,989.583526
215.646477,1001,999.231539
327.741052,1001,1008.913482
327.272813,1001,1018.522213
336.460205,1001,1028.180866
337.464347,1001,1037.843846
317.941565,1001,1047.501533
370.399777,1001,1057.115492
363.828267,1001,1066.697703
362.034123,1001,1076.367367
354.256647,1001,1085.93662
361.820161,1001,1095.625002
359.362919,1001,1105.279634
382.713665,1001,1114.878578
295.608517,1001,1124.48145
378.563053,1001,1134.138526
380.645382,1001,1143.770889
381.972056,1001,1153.436511
414.368107,1001,1163.0459
380.875823,1001,1172.604875
399.460611,1001,1182.168255
419.781059,1001,1191.77073
412.959195,1001,1201.423317
419.132035,1001,1211.080175
440.911397,1001,1220.755248
430.481781,1001,1230.458298
428.158422,1001,1240.112432
391.20717,1001,1249.708621
400.346012,1001,1259.435811
422.500974,1001,1269.057274
416.373022,1001,1278.629093
430.73327,1001,1288.204155
452.257426,1001,1297.817363
440.667671,1001,1307.48132
439.031358,1001,1317.088528
28.761626,1001,1326.756558
450.503886,1001,1335.030315
440.347536,1001,1344.627022
453.506201,1001,1354.272993
447.658276,1001,1363.902674
453.142169,1001,1373.45943
466.111022,1001,1383.069663
446.920291,1001,1392.747599
458.061323,1001,1402.433557
479.769682,1001,1412.082064
19.234136,1001,1421.677581
454.282002,1001,1431.242689
479.543562,1001,1440.895993
459.359428,1001,1450.551992
55.674383,1001,1460.257722
475.135056,1001,1469.916456
64.195359,1001,1479.550202
491.806129,1001,1489.198383
56.713629,1001,1498.868291
501.359291,1001,1508.604784
487.609961,1001,1518.182067
502.76082,1001,1527.67793
517.327181,1001,1537.201387
517.104367,1001,1546.736084
513.009721,1001,1556.207821
519.953374,1001,1565.671971
513.249713,1001,1575.197278
523.177425,1001,1584.648688
536.072578,1001,1594.061078
528.450856,1001,1603.504344
536.056712,1001,1613.070368
534.825723,1001,1622.568555
144.01134,1001,1632.106486
526.942306,1001,1641.590951
