#{"t_start": 1762886749.7202294, "env_id": "None"}
r,l,t
-1066.076415,1001,10.450002
-1048.694027,1001,21.243282
-1056.731946,1001,32.711217
-1063.383455,1001,44.288162
-1055.667246,1001,56.169425
-1046.373003,1001,67.913198
-1035.556748,1001,79.679846
-1040.116369,1001,92.482747
-1041.004646,1001,104.836554
-1026.981825,1001,117.233148
-1032.015269,1001,129.675671
-1016.201349,1001,142.083749
-979.616059,1001,154.420897
-985.721102,1001,166.721712
-945.540579,1001,178.101018
-922.140355,1001,188.507272
-928.223788,1001,200.59521
-935.567464,1001,213.069953
-911.190503,1001,224.052161
-899.249125,1001,234.75893
-891.371662,1001,245.269719
-908.610416,1001,255.77204
-900.619952,1001,266.340691
-830.487449,1001,276.860736
-850.234817,1001,287.277232
-809.629774,1001,297.823932
-821.381961,1001,308.319972
-810.051625,1001,318.798242
-806.295252,1001,329.256953
-768.998232,1001,339.664304
-775.761557,1001,350.12943
-769.7241,1001,360.562495
-734.264416,1001,370.657351
-709.00216,1001,380.388629
-694.52831,1001,390.133847
-682.45472,1001,399.811982
-682.125331,1001,409.526416
-741.124624,1001,419.242392
-608.528661,1001,429.010736
-615.466978,1001,438.723026
-596.61451,1001,448.443413
-694.480909,1001,458.181605
-530.868355,1001,467.942792
-539.185714,1001,477.698829
-527.95107,1001,486.098278
-502.330168,1001,495.72301
-478.015084,1001,505.358696
-462.603862,1001,515.031407
-402.510631,1001,524.661199
-424.351668,1001,534.235928
-455.937353,1001,543.86094
-419.253418,1001,553.460181
-310.582751,1001,563.128148
-337.454871,1001,572.744673
-391.596174,1001,582.354426
-284.423385,1001,591.920999
-277.891411,1001,601.482496
-328.150229,1001,611.06338
-270.935912,1001,620.553003
-265.734441,1001,630.196068
-199.404853,1001,639.73464
-227.689072,1001,649.271633
-145.715669,1001,658.783468
-108.113427,1001,668.316233
-112.339142,1001,677.859096
-104.487022,1001,687.360144
-402.516393,1001,696.872839
-312.975059,1001,706.330936
15.081043,1001,715.789515
-87.35292,1001,725.268306
21.740324,1001,734.77521
-1.626327,1001,744.273586
-359.99465,1001,753.790356
-139.392344,1001,763.335978
-227.35088,1001,772.799934
-49.507129,1001,782.235611
168.447653,1001,791.659386
90.862361,1001,801.032245
150.090901,1001,810.432724
136.644392,1001,819.803244
203.158332,1001,829.224107
254.553506,1001,838.638874
238.066677,1001,848.015929
230.523989,1001,857.433437
250.846181,1001,866.819736
250.731468,1001,876.174655
232.334375,1001,885.638362
234.987887,1001,894.958052
271.972368,1001,904.362284
272.319279,1001,912.454049
257.012566,1001,921.809699
268.126986,1001,931.901363
264.479378,1001,941.567229
258.534449,1001,951.233462
290.995059,1001,960.887257
310.572288,1001,970.554258
286.846075,1001,980.243142
316.15962,1001,989.899354
292.147317,1001,999.552473
309.004651,1001,1009.233676
327.106598,1001,1018.8427
324.445358,1001,1028.506585
353.522264,1001,1038.167447
355.523602,1001,1047.824817
349.602762,1001,1057.435958
355.858576,1001,1067.017761
390.754605,1001,1076.688702
345.355021,1001,1086.256932
364.498222,1001,1095.94993
348.877435,1001,1105.599792
368.402834,1001,1115.197017
357.279689,1001,1124.808203
376.955679,1001,1134.46091
390.387655,1001,1144.104716
406.897639,1001,1153.780497
395.174629,1001,1163.369278
400.12764,1001,1172.923527
409.087808,1001,1182.489474
399.83978,1001,1192.094382
414.807685,1001,1201.744247
434.742963,1001,1211.40273
441.189109,1001,1221.071594
441.587372,1001,1230.799598
429.065787,1001,1240.4341
423.040057,1001,1250.052123
398.720705,1001,1259.758534
432.385381,1001,1269.378203
423.852747,1001,1278.947665
429.004445,1001,1288.525027
438.155805,1001,1298.142665
412.278389,1001,1307.80282
439.216849,1001,1317.427363
435.812073,1001,1327.078005
443.929767,1001,1335.350932
456.610511,1001,1344.949188
448.655889,1001,1354.589828
459.956889,1001,1364.220725
462.770926,1001,1373.776995
461.003003,1001,1383.385524
463.304175,1001,1393.06672
459.328275,1001,1402.755374
479.782087,1001,1412.41446
479.369083,1001,1421.994101
484.285466,1001,1431.560348
489.608653,1001,1441.216735
464.970331,1001,1450.883299
483.20804,1001,1460.576722
490.724386,1001,1470.236828
482.568821,1001,1479.874123
492.651189,1001,1489.518902
493.509159,1001,1499.209726
510.281932,1001,1508.92516
510.163126,1001,1518.501615
503.076225,1001,1528.005636
507.025083,1001,1537.524752
508.237358,1001,1547.05304
507.249807,1001,1556.527055
511.626507,1001,1566.008637
509.535465,1001,1575.518995
528.207909,1001,1584.96625
517.933777,1001,1594.378137
527.147541,1001,1603.826301
544.705561,1001,1613.405996
537.565138,1001,1622.887836
532.315893,1001,1632.424979
541.89594,1001,1641.910142
