#{"t_start": 1762886749.8821495, "env_id": "None"}
r,l,t
-1058.053641,1001,10.809446
-1058.60801,1001,21.65783
-1066.583353,1001,33.101525
-1059.783943,1001,44.791402
-1045.596537,1001,56.561077
-1039.188103,1001,68.309125
-1053.460036,1001,80.076892
-1040.484764,1001,92.894308
-1035.4939,1001,105.274139
-1031.510582,1001,117.654924
-1016.546774,1001,130.12105
-988.923261,1001,142.533807
-1016.83222,1001,154.851647
-947.63754,1001,167.179575
-950.136015,1001,178.486588
-921.729187,1001,188.89205
-934.226384,1001,201.01858
-892.224508,1001,213.444912
-918.236863,1001,224.430951
-907.056478,1001,235.135254
-919.940261,1001,245.636149
-908.930249,1001,256.152284
-900.669093,1001,266.728747
-860.859954,1001,277.228127
-833.670889,1001,287.64034
-844.576593,1001,298.20012
-818.122842,1001,308.689543
-798.02918,1001,319.160889
-788.660925,1001,329.621802
-771.522035,1001,340.039442
-782.614492,1001,350.49838
-805.63206,1001,360.940418
-756.134673,1001,371.00548
-803.330691,1001,380.735698
-672.371639,1001,390.482003
-652.479303,1001,400.156587
-667.478338,1001,409.871344
-681.588879,1001,419.588024
-624.559128,1001,429.359061
-671.791359,1001,439.070108
-607.714229,1001,448.817441
-547.419349,1001,458.529657
-545.226067,1001,468.291453
-545.522403,1001,478.045051
-532.045459,1001,486.44751
-537.365093,1001,496.070621
-499.574511,1001,505.70527
-463.238738,1001,515.3749
-417.651606,1001,525.007821
-446.081817,1001,534.581208
-427.264809,1001,544.208035
-424.652987,1001,553.814391
-401.005545,1001,563.476647
-374.975227,1001,573.091689
-378.854981,1001,582.700434
-301.432692,1001,592.264139
-333.035426,1001,601.82636
-299.243002,1001,611.41317
-449.680935,1001,620.899354
-243.070002,1001,630.543526
-185.860339,1001,640.077924
-244.354798,1001,649.620209
-228.393405,1001,659.127719
-181.244904,1001,668.664383
-179.516343,1001,678.206295
10.826807,1001,687.709966
-77.370051,1001,697.219022
9.548052,1001,706.674949
-19.155257,1001,716.136267
-335.591881,1001,725.612465
-294.722269,1001,735.132807
-161.539047,1001,744.619484
115.735999,1001,754.139253
-231.361048,1001,763.683763
52.92554,1001,773.159869
104.910955,1001,782.581831
92.048784,1001,792.004175
87.545691,1001,801.378493
198.315825,1001,810.776438
213.639909,1001,820.169214
220.312328,1001,829.572878
205.765125,1001,838.985191
178.835549,1001,848.368772
234.974922,1001,857.784709
254.484791,1001,867.171939
184.056797,1001,876.529585
246.248815,1001,885.984802
255.636366,1001,895.312394
243.144489,1001,904.707946
-370.391884,1001,912.800351
268.10602,1001,922.164394
236.192495,1001,932.260256
269.33546,1001,941.930555
228.932503,1001,951.588658
241.691755,1001,961.246748
335.813016,1001,970.914155
284.485223,1001,980.609223
303.897214,1001,990.254203
310.660425,1001,999.911471
300.302594,1001,1009.595649
280.912511,1001,1019.198342
324.543187,1001,1028.864296
340.496894,1001,1038.5383
297.29849,1001,1048.191081
353.983381,1001,1057.791929
379.43623,1001,1067.374242
390.399342,1001,1077.04679
358.272788,1001,1086.620819
352.237628,1001,1096.307659
393.488935,1001,1105.958358
337.601001,1001,1115.546399
376.535635,1001,1125.169958
379.487565,1001,1134.824297
408.314318,1001,1144.465469
387.350735,1001,1154.155041
394.760717,1001,1163.729209
405.291556,1001,1173.280561
402.749954,1001,1182.848449
407.342146,1001,1192.450064
448.527433,1001,1202.102392
434.148388,1001,1211.768215
451.336415,1001,1221.43552
456.67917,1001,1231.186613
429.497161,1001,1240.79279
415.618637,1001,1250.428959
427.662137,1001,1260.115332
416.935475,1001,1269.732915
431.705334,1001,1279.304086
428.575798,1001,1288.88028
455.172837,1001,1298.519669
438.047907,1001,1308.165385
447.991478,1001,1317.788004
467.204668,1001,1327.43806
454.733971,1001,1335.702687
461.715399,1001,1345.305737
458.572495,1001,1354.942662
441.8931,1001,1364.57555
443.203739,1001,1374.130012
442.136741,1001,1383.738859
443.582848,1001,1393.4296
470.392581,1001,1403.111899
475.371024,1001,1412.776731
476.838269,1001,1422.347304
483.884478,1001,1431.914836
466.994096,1001,1441.572792
466.801507,1001,1451.249959
87.443399,1001,1460.930389
487.840017,1001,1470.594656
481.442023,1001,1480.248648
504.945965,1001,1489.887914
63.751658,1001,1499.59142
70.740139,1001,1509.282731
502.380961,1001,1518.857886
501.195161,1001,1528.361405
517.033206,1001,1537.888944
513.047758,1001,1547.410182
511.967719,1001,1556.882795
520.063227,1001,1566.389088
520.851072,1001,1575.87383
506.831262,1001,1585.331126
533.563299,1001,1594.731386
526.994646,1001,1604.178431
540.369853,1001,1613.761888
535.426348,1001,1623.244732
538.801369,1001,1632.778792
538.162976,1001,1642.265194
