#{"t_start": 1762886749.6742442, "env_id": "None"}
r,l,t
-1056.383534,1001,10.241339
-1066.849443,1001,21.004212
-1051.40836,1001,32.474283
-1054.854898,1001,44.056283
-1049.22036,1001,55.934171
-1056.670202,1001,67.685999
-1044.29524,1001,79.448645
-1032.23724,1001,92.074542
-1016.293529,1001,104.573662
-1012.164287,1001,116.988761
-1024.179111,1001,129.427789
-1013.728232,1001,141.821026
-979.906056,1001,154.171895
-1002.52739,1001,166.486798
-969.290444,1001,177.865184
-930.558247,1001,188.279372
-903.152919,1001,200.345739
-917.110579,1001,212.848462
-913.763339,1001,223.831919
-916.046929,1001,234.522142
-877.431158,1001,245.050593
-904.546133,1001,255.552988
-849.068692,1001,266.110758
-884.137242,1001,276.644346
-851.901727,1001,287.062694
-853.224653,1001,297.60513
-842.853207,1001,308.095611
-797.091758,1001,318.582259
-791.924755,1001,329.030298
-741.614738,1001,339.445996
-783.870005,1001,349.912462
-748.279879,1001,360.343622
-715.956121,1001,370.448512
-705.945548,1001,380.18053
-746.54276,1001,389.92702
-711.124292,1001,399.606179
-668.585216,1001,409.31814
-627.71285,1001,419.03479
-617.924382,1001,428.803082
-611.849598,1001,438.511971
-656.41386,1001,448.224116
-667.335918,1001,457.974812
-538.27514,1001,467.731829
-520.47431,1001,477.488381
-529.004563,1001,485.890167
-507.922323,1001,495.513406
-478.580866,1001,505.151011
-487.965324,1001,514.824394
-499.747032,1001,524.452342
-419.39392,1001,534.027493
-415.044791,1001,543.653604
-342.570554,1001,553.253403
-387.842354,1001,562.922132
-414.881959,1001,572.535617
-348.757673,1001,582.147602
-421.743426,1001,591.714244
-276.991124,1001,601.276131
-270.819261,1001,610.85493
-231.037534,1001,620.344679
-150.895245,1001,629.986938
-120.57321,1001,639.529368
-186.01879,1001,649.063794
-189.069254,1001,658.575297
-237.173432,1001,668.079811
-212.865702,1001,677.652799
-155.103513,1001,687.151907
-14.958726,1001,696.666877
49.707459,1001,706.124079
-96.144953,1001,715.573194
63.637814,1001,725.062381
-35.002787,1001,734.562527
50.522692,1001,744.066635
-322.113731,1001,753.580042
-272.576795,1001,763.1243
142.656167,1001,772.582885
101.63959,1001,782.028595
130.759148,1001,791.452059
173.091147,1001,800.8241
215.427396,1001,810.226757
167.65492,1001,819.581738
221.324881,1001,829.016046
178.091498,1001,838.430195
221.800773,1001,847.808191
253.602391,1001,857.225425
191.44623,1001,866.606692
262.486322,1001,875.962755
264.387041,1001,885.429362
274.875501,1001,894.752024
295.436489,1001,904.151014
307.991535,1001,912.246584
270.182569,1001,921.601995
313.442139,1001,931.688011
248.363654,1001,941.355723
251.483627,1001,951.01844
249.891637,1001,960.675305
280.293219,1001,970.342266
269.888859,1001,980.032055
296.768386,1001,989.690264
311.667066,1001,999.339099
342.058043,1001,1009.021248
301.507076,1001,1018.628957
343.900103,1001,1028.290534
346.980793,1001,1037.949673
324.56778,1001,1047.607889
361.243299,1001,1057.222556
368.509071,1001,1066.805731
369.788821,1001,1076.475341
359.014933,1001,1086.044667
369.540831,1001,1095.731877
369.113287,1001,1105.387193
370.061654,1001,1114.98382
388.460536,1001,1124.589298
397.823778,1001,1134.245442
381.057603,1001,1143.879826
396.216036,1001,1153.5509
366.5039,1001,1163.150703
385.836482,1001,1172.709465
391.601158,1001,1182.274148
423.76935,1001,1191.880405
418.760914,1001,1201.531301
428.228469,1001,1211.185831
444.62403,1001,1220.860627
439.893411,1001,1230.573022
400.451809,1001,1240.220988
415.078456,1001,1249.822279
437.074026,1001,1259.545801
416.053619,1001,1269.163573
424.127696,1001,1278.734529
417.610751,1001,1288.310768
423.935747,1001,1297.92365
448.846963,1001,1307.587203
454.065207,1001,1317.200457
471.166049,1001,1326.862792
456.022861,1001,1335.136645
467.323593,1001,1344.733249
8.575426,1001,1354.379365
463.330303,1001,1364.007081
415.618597,1001,1373.565071
455.783354,1001,1383.174054
468.644199,1001,1392.853957
461.762257,1001,1402.541243
38.316682,1001,1412.188469
482.491506,1001,1421.782556
135.342535,1001,1431.34838
75.090728,1001,1441.003568
481.358205,1001,1450.65808
487.756214,1001,1460.3635
481.718954,1001,1470.022048
470.104078,1001,1479.657694
490.265368,1001,1489.30528
500.755356,1001,1498.981931
490.021308,1001,1508.712394
502.414619,1001,1518.290265
505.878304,1001,1527.784405
510.237922,1001,1537.313738
505.548479,1001,1546.840677
514.374827,1001,1556.314204
522.217194,1001,1565.783895
515.922757,1001,1575.305881
525.525947,1001,1584.754402
527.353776,1001,1594.165906
534.588582,1001,1603.610584
533.954381,1001,1613.1797
538.959537,1001,1622.674371
543.256078,1001,1632.212292
541.614408,1001,1641.697252
