#{"t_start": 1762926289.9137578, "env_id": "None"}
r,l,t
4744.635024,1001,6.527579
4768.207461,1001,11.062373
4755.382668,1001,17.855291
4778.766237,1001,22.479261
4744.227271,1001,28.960942
4728.751748,1001,33.471508
4760.36811,1001,40.013098
4779.353736,1001,44.566858
4767.842852,1001,51.021447
4782.737817,1001,55.576001
4784.830631,1001,62.018705
4787.948614,1001,66.616611
4785.248603,1001,73.090849
4772.849313,1001,77.791068
4777.386896,1001,84.242358
4781.711199,1001,88.83294
4782.163433,1001,95.38115
4772.349709,1001,99.971374
4782.603764,1001,106.57456
4798.783417,1001,111.328998
4814.268791,1001,117.855476
4826.178735,1001,122.483604
4750.976131,1001,129.047586
4824.045441,1001,133.636746
4812.077738,1001,140.165987
4815.26776,1001,144.802798
4812.473501,1001,151.310741
4799.599243,1001,155.931735
4845.49712,1001,162.493098
4822.756782,1001,167.14112
4836.822211,1001,173.592993
4852.833699,1001,178.210644
4838.38536,1001,184.721345
4844.907293,1001,189.382098
4862.541695,1001,196.025047
4858.659701,1001,200.643531
4868.873831,1001,207.196455
4904.214196,1001,212.043744
4895.080046,1001,218.617345
4877.626235,1001,223.218749
4916.641242,1001,229.712381
4901.472933,1001,234.3218
4867.835147,1001,240.866199
4935.446034,1001,245.503219
4917.612114,1001,250.143565
4942.337436,1001,256.70107
4903.432577,1001,261.344053
4920.024054,1001,267.901213
4937.290963,1001,272.5801
4935.082053,1001,279.134081
4928.447268,1001,283.746667
4963.801672,1001,290.26837
4934.892725,1001,294.910088
4934.532652,1001,301.477681
4934.540328,1001,306.12066
4932.909546,1001,312.70892
4940.477401,1001,317.488265
4955.189038,1001,324.026385
4898.567086,1001,328.661643
4953.755141,1001,335.169591
4921.513838,1001,339.851505
4974.509745,1001,346.504466
4969.970143,1001,351.156454
4965.567401,1001,357.622569
4952.277521,1001,362.24319
4954.567487,1001,368.881204
4979.197047,1001,373.524067
