#{"t_start": 1762993623.2424138, "env_id": "None"}
r,l,t
325261.167411,5001,68.434459
386819.870729,5001,132.758423
-7541053.983317,5001,197.343585
-10638239.685066,5001,262.14191
-7724768.734119,5001,333.03239
-109199.335684,5001,397.006611
-38777269.732445,5001,461.404231
-16215069.949456,5001,525.88165
-11338796.717597,2933,566.122879
-5573879.484455,2790,604.704117
-18493878.590972,5001,669.034994
-159363.034195,5001,733.26935
-774680.628192,5001,797.84702
-8600358.227167,5001,870.202024
-559038.843496,5001,933.290293
-2120928.677016,5001,993.45903
-1079389.04129,5001,1054.197206
-38041458.591451,5001,1114.579828
-1361388.772406,5001,1180.784417
-1521588.103785,5001,1241.099179
-9178717.332051,3264,1283.037306
-1122445.06712,5001,1344.734895
-1819761.470104,5001,1404.917686
-5121396.613976,5001,1466.042643
-1735714.626783,5001,1533.455667
-435923.828949,5001,1594.43982
